ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784198043,0.66,265096,3610244,36511
1784198044,0.66,265496,3610096,37485
1784198045,0.69,269480,3606112,37972
1784198046,0.69,269516,3606076,37485
1784198047,0.69,269452,3606140,37972
1784198048,0.69,269324,3606268,38946
1784198050,0.69,269116,3606476,38459
1784198051,1.12,268032,3607560,38946
1784198052,1.12,268284,3607056,38459
1784198053,1.12,268284,3607308,38459
1784198054,1.12,267396,3608196,38459
1784198055,1.35,266932,3608660,39920
1784198056,1.35,266616,3608976,37972
1784198057,1.35,266320,3609376,37972
1784198058,1.35,265968,3609624,38459
1784198059,1.35,265652,3609940,38459
1784198060,1.32,265228,3610756,38459
1784198061,1.32,264652,3610688,37972
1784198062,1.32,265044,3610548,38459
1784198063,1.32,264792,3610800,38946
1784198064,1.32,264524,3611068,39433
1784198065,1.37,264376,3611216,38946
1784198066,1.37,264264,3611328,38946
1784198067,1.37,264032,3611056,38946
1784198069,1.37,264280,3611068,39433
1784198070,1.34,264124,3611468,39433
1784198071,1.34,264008,3611584,39433
1784198072,1.34,263744,3611848,39433
1784198073,1.34,264240,3611100,39920
1784198074,1.34,264484,3611212,37972
1784198075,1.48,264228,3611112,39433
1784198076,1.48,263788,3611552,38946
1784198077,1.48,264292,3611300,38946
1784198078,1.48,264788,3610804,38946
1784198079,1.48,264776,3610816,39433
1784198080,1.60,264768,3610824,38946
1784198081,1.60,264768,3610572,39433
1784198082,1.60,265520,3610072,38946
1784198083,1.60,265772,3609820,38459
1784198084,1.60,265352,3610240,39433
1784198085,1.55,265096,3610600,39433
1784198086,1.55,264988,3610604,38946
1784198088,1.55,264984,3610608,38946
1784198089,1.55,264828,3610868,39433
1784198090,1.75,264724,3610868,39920
1784198091,1.75,264712,3610880,39433
1784198092,1.75,264456,3611432,38946
1784198093,1.75,264268,3611324,37972
1784198094,1.75,264252,3611784,39433
1784198095,1.61,264008,3611584,39433
1784198096,1.61,263820,3611772,39433
1784198097,1.61,264068,3611524,39920
1784198098,1.61,264320,3611020,40407
1784198099,1.61,264552,3611040,39433
1784198100,1.64,264652,3610940,39920
1784198101,1.64,264544,3610796,39433
1784198102,1.64,265048,3610692,38946
1784198103,1.64,265032,3610560,37485
1784198104,1.64,265032,3610560,39433
1784198106,1.59,264768,3610824,39920
1784198107,1.59,264300,3611292,39920
1784198108,1.59,264292,3611300,40407
1784198109,1.59,264544,3611048,39433
1784198110,1.62,264784,3610808,40407
1784198111,1.62,264528,3611064,39433
1784198112,1.62,264272,3610816,39920
1784198113,1.62,264764,3610828,38459
1784198114,1.62,264756,3610836,38946
1784198115,1.73,264500,3611092,39920
1784198116,1.73,265004,3610588,38946
1784198117,1.73,264304,3611288,38946
1784198118,1.73,264552,3610788,38946
1784198119,1.73,264788,3610804,39920
1784198120,1.67,264788,3610804,38946
1784198121,1.67,264276,3611316,40407
1784198122,1.67,264272,3611068,39920
1784198123,1.67,264764,3610828,40407
1784198125,1.67,264760,3610832,39433
1784198126,1.94,264996,3610596,40407
1784198127,1.94,264984,3610608,39920
1784198128,1.94,264984,3610608,39920
1784198129,1.94,264972,3610620,40407
1784198130,2.02,265220,3610372,39433
1784198131,2.02,265468,3610124,39920
1784198132,2.02,265464,3610128,40407
1784198133,2.02,265448,3610144,39433
1784198134,2.02,265444,3610148,39920
1784198135,2.10,265432,3610160,38946
1784198136,2.10,265424,3610168,38946
1784198137,2.10,265020,3611016,39433
1784198138,2.10,264164,3611428,40407
1784198139,2.10,263912,3611428,39920
1784198140,2.09,263784,3611808,39920
1784198141,2.09,264036,3611556,40407
1784198142,2.09,264032,3611560,40407
1784198144,2.09,264028,3611564,40407
1784198145,2.01,264016,3611576,39920
1784198146,2.01,264012,3611328,39920
1784198147,2.01,264508,3611084,39920
1784198148,2.01,264504,3611088,39433
1784198149,2.01,264492,3611100,39920
1784198150,2.01,264488,3611104,39433
1784198151,2.01,264484,3611108,39920
1784198152,2.01,264480,3611112,39433
1784198153,2.01,264584,3611008,38946
1784198154,2.01,264436,3611156,39920
1784198155,2.09,264788,3610804,39433
1784198156,2.09,264932,3610408,39920
1784198157,2.09,264784,3610808,39920
1784198158,2.09,264412,3611180,39920
1784198159,2.09,264408,3611184,39920
1784198160,1.92,264400,3611192,39433
1784198161,1.92,264396,3611196,38946
1784198163,1.92,264396,3611492,39920
1784198164,1.92,264072,3611268,39920
1784198165,1.92,264824,3610768,38946
1784198166,1.92,265072,3610520,39920
1784198167,1.92,264868,3610724,39920
1784198168,1.92,264504,3610836,39433
1784198169,1.92,264724,3610868,40407
1784198170,2.01,264720,3610872,39433
1784198171,2.01,264716,3610624,39433
1784198172,2.01,264968,3610624,39433
1784198173,2.01,264960,3610632,39433
1784198174,2.01,264948,3610644,40407
1784198175,1.93,264936,3610656,39433
1784198176,1.93,264936,3610656,39920
1784198177,1.93,264676,3610664,40407
1784198178,1.93,264928,3610664,39920
1784198179,1.93,264912,3610680,39433
1784198181,2.02,264912,3610680,39433
1784198182,2.02,264900,3610692,39920
1784198183,2.02,264900,3610692,38459
1784198184,2.02,264888,3610704,39920
1784198185,2.01,264884,3610708,38946
1784198186,2.01,264624,3610968,39920
1784198187,2.01,264620,3610972,40407
1784198188,2.01,264616,3610976,40894
1784198189,2.01,264604,3610988,39920
1784198190,1.93,264852,3610740,40407
