iter,compute_ns,wake_lag_ns,e2e_ns
0,431032,48907,491476
1,254682,537234,794990
2,243830,830897,1077598
3,242941,114153,359909
4,243552,394927,641295
5,242923,676016,921736
6,241016,955846,1199602
7,242848,235454,480988
8,243867,515191,761706
9,243942,795336,1041944
10,242423,1075888,1320940
11,243608,356403,602640
12,243923,636566,883118
13,244275,917525,1164374
14,245497,1198373,1446463
15,246256,481111,729978
16,250645,764718,1018104
17,247590,1051974,1302100
18,246960,1337063,1586634
19,248812,620448,871797
20,247960,906056,1156590
21,248552,1190719,1442012
22,248311,1477585,1728527
23,249423,762341,1014356
24,248497,1048578,1299631
25,254441,1333760,1590812
26,256404,1626108,1885123
27,254274,918975,1175879
28,252849,1209693,1465060
29,253886,1499708,1756168
30,253256,1790371,2046201
31,251830,1079867,1334235
32,251590,1367808,1621972
33,253015,1656619,1912190
34,251868,1946042,2200427
35,252052,1234020,1488628
36,252274,1522609,1777439
37,253331,1811957,2067824
38,251442,2101120,2355098
39,251700,1388764,1643039
40,252497,1676816,1931906
41,252145,1966831,2221532
42,251071,2255272,2508898
43,253219,1542491,1798284
44,251904,1833172,2087632
45,250793,2121187,2374536
46,251571,2408035,2662199
47,251996,1695994,1950547
48,251293,1985158,2239080
49,250534,2273006,2526169
50,252923,2559650,2815110
51,251793,1849184,2103588
52,251626,2138032,2392158
53,251756,2425732,2680081
54,252071,2713747,2968373
55,251590,2003243,2257407
56,250904,2290943,2544347
57,254312,2577810,2834659
58,254996,2871029,3128599
59,252460,2163469,2418540
60,250849,2452503,2705907
61,252441,2739795,2994792
62,251589,3028329,3282529
63,250441,2317158,2570174
64,251812,2603729,2858078
65,252089,2891762,3146370
66,251367,3180962,3434885
67,250978,2468533,2722067
68,251386,2755659,3009674
69,249757,3043340,3295615
70,251923,3329744,3584204
71,253275,2617741,2873608
72,252460,2907644,3162678
73,250608,3196474,3449637
74,251237,3484415,3738171
75,251904,2771670,3026167
76,251330,3060056,3313886
77,253294,3348256,3604141
78,251774,3637863,3892156
79,251256,2926045,3179856
80,250960,3213615,3467131
81,251089,3501667,3755331
82,251941,3789071,4043605
83,250738,3077401,3330712
84,250793,3364323,3617635
85,256127,3652116,3910983
86,253164,3946223,4202109
87,250830,3236275,3489846
88,251219,3524475,3778342
89,251738,3812175,4066653
90,251053,4100449,4354261
91,251163,3388149,3642054
92,252534,3676942,3932402
93,251553,3966327,4220565
94,251090,4254527,4508487
95,252015,3541931,3796650
96,251293,3831353,4085332
97,251386,4119127,4373161
98,250627,4406828,4660121
99,254089,3694879,3951654
100,250738,3985857,4239317
101,251793,4272909,4527369
102,251941,4561313,4815884
103,251571,3850754,4105010
104,251293,4138509,4392506
105,251312,4426191,4680243
106,251904,4713854,4968462
107,250849,4003239,4256792
108,251941,4290088,4544677
