iter,compute_ns,wake_lag_ns,e2e_ns
0,1456648,25370,1502926
1,1116315,27685,1154555
2,1099593,24667,1133481
3,1098297,176815,1284278
4,1110315,24444,1144000
5,1117204,23426,1149648
6,1116593,191204,1316981
7,1117278,23815,1150722
8,1124574,23463,1157167
9,1131185,198611,1339389
10,1149296,23685,1182222
11,1144556,24463,1178296
12,1139815,219833,1369222
13,1140630,23667,1173444
14,1151370,23518,1183815
15,1148926,224111,1381778
16,1157778,23944,1190444
17,1152833,23444,1185389
18,1150667,226685,1386574
19,1164000,23796,1196926
20,1181111,23741,1213907
21,1166556,255130,1430333
22,1170834,23778,1203278
23,1173815,23667,1206333
24,1166722,246815,1422444
25,1169519,24037,1202667
26,1176222,23426,1208426
27,1180519,248648,1437704
28,1182129,23370,1214222
29,1203297,23055,1235018
30,1190388,277926,1477222
31,1182889,23833,1215555
32,1196815,22926,1228444
33,1197908,270185,1477111
34,1191407,23407,1223574
35,1191944,23278,1223815
36,1189593,264407,1462759
37,1196185,23815,1228833
38,1197982,23537,1230315
39,1192463,272537,1473685
40,1196000,24055,1228555
41,1200278,23278,1232204
42,1198592,273333,1480592
43,1200889,23796,1233407
44,1200796,23759,1233259
45,1202778,273204,1484722
46,1202241,23315,1233796
47,1204945,23444,1236778
48,1199445,278092,1485815
49,1211222,24000,1243833
50,1209519,23555,1241722
51,1209852,282204,1500518
52,1207167,24111,1239852
53,1207630,22796,1238500
54,1206186,279037,1493889
55,1216277,23481,1248074
56,1210278,23129,1241870
57,1213963,281722,1504500
58,1240889,23389,1272963
59,1234371,23833,1267074
60,1221500,308648,1539241
61,1225463,23296,1256722
62,1228685,23129,1260722
63,1220851,301685,1530722
64,1233833,23592,1265852
65,1236055,23407,1268241
66,1231852,310352,1551055
67,1233982,23370,1266352
68,1233704,22759,1265500
69,1224685,305592,1539111
70,1229648,23426,1261648
71,1228056,23500,1259796
72,1231518,300963,1541092
73,1245019,24296,1277741
74,1236593,23778,1269518
75,1233426,311018,1553352
76,1241963,23704,1274500
77,1238982,24092,1271629
78,1238778,313592,1561259
79,1234796,23481,1266944
80,1239611,23426,1272074
81,1240018,313204,1561685
82,1235111,23704,1267463
83,1236796,23666,1268629
84,1235389,310500,1554241
85,1241741,24241,1274685
86,1245870,23796,1278778
87,1242130,320444,1570629
88,1239741,23944,1272500
89,1240500,23463,1272185
90,1240407,313241,1562500
91,1245981,23611,1278055
92,1241389,23222,1273370
93,1247611,314741,1570666
94,1244167,24018,1276889
95,1246370,23129,1277704
96,1246130,319074,1574296
97,1250500,23796,1282648
98,1250426,23518,1282741
99,1250611,323907,1582574
100,1254556,24074,1287296
101,1252648,23778,1284796
102,1345222,325500,1679296
103,1311112,24241,1344389
104,1310407,24278,1343537
105,1311093,385222,1704778
106,1306870,24074,1339629
107,1309778,23574,1341907
108,1309574,383500,1701963
109,1309204,23148,1340611
110,1311852,23092,1343518
111,1311907,385000,1705074
112,1310722,23129,1342648
113,1314000,23500,1345833
114,1311945,387241,1708037
