iter,compute_ns,wake_lag_ns,e2e_ns
0,1435498,20589,1477272
1,1089738,20584,1122175
2,1069017,20524,1098892
3,1065850,20482,1096332
4,1072665,22774,1104939
5,1077665,20362,1106934
6,1078313,20412,1108133
7,1079295,20463,1109350
8,1086387,20402,1115752
9,1094072,22214,1125323
10,1100813,20505,1131021
11,1108813,20389,1138942
12,1109517,20476,1139919
13,1107239,22750,1139619
14,1110758,20468,1140206
15,1112461,20203,1141479
16,1123795,20346,1153178
17,1122091,20249,1151228
18,1115905,23856,1149503
19,1125016,20388,1154868
20,1121424,20291,1151196
21,1126128,20341,1155876
22,1130313,22430,1162021
23,1130869,20351,1160201
24,1139758,20420,1169325
25,1153610,20452,1184117
26,1147535,20262,1176704
27,1144350,21851,1175275
28,1159424,20327,1188862
29,1151701,20526,1181839
30,1151887,20447,1181741
31,1151183,22462,1183645
32,1155220,20253,1184862
33,1154386,20285,1183746
34,1152683,20317,1181963
35,1154479,20219,1183476
36,1155091,22734,1187029
37,1151109,20359,1180746
38,1157035,20243,1186944
39,1156943,20238,1186180
40,1159480,22956,1191621
41,1157553,20322,1187153
42,1177849,20391,1208333
43,1169794,20534,1200217
44,1168016,20417,1198378
45,1169275,22544,1201579
46,1166794,20353,1196259
47,1169906,20348,1199494
48,1164498,20306,1194082
49,1167183,21988,1198023
50,1167275,20150,1196444
51,1164887,20570,1193902
52,1165942,20287,1195119
53,1170035,20264,1198743
54,1173868,22779,1206277
55,1171480,20218,1200550
56,1171924,20306,1201470
57,1177331,20430,1207095
58,1181220,22371,1212832
59,1184849,20274,1214438
60,1181849,20417,1211581
61,1185350,20393,1214743
62,1179942,20221,1209460
63,1187461,22181,1219290
64,1188720,20250,1218322
65,1197053,20393,1226224
66,1193368,20425,1223127
67,1188517,21959,1220068
68,1191720,20305,1221322
69,1191128,20263,1220076
70,1193535,19999,1222701
71,1221183,20438,1251973
72,1198609,24009,1231433
73,1195257,20522,1224613
74,1194775,20517,1224423
75,1195906,20383,1225066
76,1196109,22768,1228840
77,1198591,20337,1227705
78,1196701,20332,1226367
79,1189313,20234,1218047
80,1188887,20359,1218061
81,1189295,22096,1219650
82,1194924,20202,1224219
83,1192776,20142,1221529
84,1193869,20100,1223061
85,1195776,21948,1226650
86,1195202,20369,1224367
87,1200016,20419,1228899
88,1197443,20340,1226135
89,1198980,20243,1227889
90,1197443,22276,1228645
91,1200017,20438,1229214
92,1203701,20359,1233449
93,1204183,20261,1233407
94,1218924,21980,1249774
95,1209220,20419,1238769
96,1206350,20414,1235412
97,1208405,20261,1237703
98,1210832,20423,1239809
99,1207276,21975,1238176
100,1211498,20451,1240431
101,1211832,20261,1240944
102,1249758,20460,1279050
103,1218128,22123,1249324
104,1217886,20359,1247208
105,1220053,20316,1249407
106,1218961,20311,1248365
107,1217942,19954,1246526
108,1217480,22470,1248634
109,1221183,20224,1250425
110,1221535,20422,1250680
111,1218868,20288,1248008
112,1222647,22210,1253986
113,1219257,20076,1248518
114,1218998,20367,1248328
115,1223035,20232,1252063
116,1223072,20227,1252725
117,1263979,22687,1295721
118,1234516,20330,1264272
119,1235091,20436,1265452
120,1233257,20579,1262929
121,1236035,22187,1267240
122,1234239,20441,1263976
123,1234813,20454,1264434
124,1234424,20190,1264299
125,1236943,20351,1266479
126,1233572,22292,1265253
127,1233275,20306,1262359
128,1242497,20486,1272558
129,1245090,20240,1274553
130,1242535,22441,1274309
131,1238350,20047,1267100
132,1239460,20504,1268947
133,1241812,20148,1270812
134,1256831,20013,1286270
135,1245312,22658,1277359
136,1244905,20338,1274595
137,1246127,20259,1275534
138,1244275,20494,1273659
139,1244757,22676,1276489
140,1267943,20338,1297465
141,1251053,20444,1280497
142,1250350,20198,1279899
143,1248220,20397,1277302
144,1250220,22893,1283132
145,1250164,20277,1279775
146,1255220,20439,1285177
147,1251905,20137,1280820
148,1254294,22023,1285798
149,1255017,20277,1284571
150,1254091,20216,1283436
151,1253886,20137,1283154
152,1253202,20169,1282426
153,1258572,22055,1289867
154,1259590,20216,1288603
155,1256646,20119,1285524
156,1258220,20317,1288074
157,1258942,21888,1290164
158,1261813,20049,1290992
159,1262035,20230,1291098
160,1265368,20150,1294593
161,1276127,20182,1305421
162,1269146,22457,1300584
163,1271572,20378,1300783
164,1268090,20243,1297445
165,1272442,20034,1301754
166,1270109,22346,1302177
167,1269554,20081,1298653
168,1273812,20058,1303074
169,1269961,20312,1299328
170,1274998,20048,1304082
171,1270424,22507,1302320
172,1271683,20298,1300352
173,1271702,20201,1300976
174,1282349,20122,1311786
175,1278405,22396,1310449
176,1278479,20539,1308037
177,1284479,20127,1313606
178,1286646,20362,1316305
179,1281183,20246,1310559
180,1284998,22409,1316611
181,1280702,20219,1310087
182,1281034,20196,1310527
183,1283812,20209,1312725
184,1280054,21687,1310963
185,1280553,20108,1309791
186,1278572,20325,1307601
187,1280072,20301,1309225
188,1275442,20093,1304350
189,1276591,21849,1307161
190,1280312,20066,1308897
191,1279961,20135,1309133
192,1280943,20000,1309424
193,1277127,21719,1307439
194,1284017,20084,1312767
195,1280887,20042,1310021
196,1279480,20204,1308313
197,1284017,20254,1313308
198,1286572,21380,1317415
199,1285868,20209,1315281
200,1285257,20185,1314424
201,1276313,20162,1305659
202,1281572,21954,1312786
203,1287312,20042,1316077
204,1289757,20278,1318775
205,1287775,20180,1317289
206,1290164,20249,1319006
207,1278276,22283,1309429
208,1277164,20092,1305683
209,1307294,20161,1336141
210,1296312,20379,1325932
211,1279905,22134,1310929
212,1281831,20407,1310868
213,1281183,20421,1310326
214,1280146,20138,1308561
215,1281739,20355,1311019
216,1280979,22481,1312368
217,1279387,20346,1309326
218,1279016,20175,1307580
219,1279757,20373,1309038
220,1282146,22222,1312979
221,1279313,20161,1308289
222,1277535,20323,1306709
223,1277054,20207,1306001
224,1276850,20257,1305718
225,1277775,22272,1309400
226,1275498,20323,1304487
227,1280739,20207,1309927
228,1280109,20072,1309144
229,1281202,22180,1312085
230,1281646,20193,1310339
231,1280072,20132,1308852
232,1296683,20183,1325699
233,1283960,20122,1313398
234,1279201,22211,1309839
235,1280238,20355,1309278
236,1279146,20090,1308069
237,1276831,20474,1306046
238,1281591,22137,1312450
239,1279350,20225,1308130
240,1276923,20164,1305977
241,1280665,20252,1309453
242,1280665,20061,1309837
243,1282886,21947,1313315
244,1287461,20090,1316440
245,1279794,20085,1309064
246,1278832,20024,1307281
247,1277165,22299,1308371
248,1275646,20238,1304329
249,1277331,20289,1306027
250,1284424,19950,1312948
251,1281090,20204,1310036
252,1284887,21349,1314847
253,1284072,20326,1314231
254,1282498,20154,1311781
255,1281331,20352,1310554
256,1292868,21719,1323310
257,1298905,20307,1328138
258,1289758,20154,1319115
259,1278887,20519,1308239
260,1287887,20107,1317123
261,1291368,22214,1322157
262,1279887,20117,1309189
263,1278702,20278,1307554
264,1277886,20532,1307493
265,1281350,22029,1312045
266,1282498,20024,1311818
267,1287886,20130,1316554
268,1278127,20088,1307178
269,1279461,20138,1308099
270,1291460,22320,1322818
271,1281516,20056,1310276
272,1289720,20180,1319271
273,1287332,20379,1316118
274,1287609,22209,1319040
275,1290887,20093,1319646
276,1408590,20254,1438771
277,1342313,20527,1374988
278,1294868,20078,1325261
279,1296275,23222,1328924
280,1310554,20273,1339937
281,1302943,20101,1333099
282,1294720,20244,1324298
283,1287202,22111,1319516
284,1320905,20365,1350456
285,1302850,20416,1333506
286,1293109,20300,1322872
287,1290664,20332,1319867
288,1302961,22699,1334956
289,1299609,19971,1328617
290,1302312,20170,1331575
291,1293424,20258,1323978
292,1295460,22587,1327215
293,1553349,22805,1593043
294,1571479,27985,1618797
295,1552904,23980,1594236
296,1608293,24364,1651194
297,1529701,36212,1582598
298,1543053,23855,1583093
299,1602868,23369,1645588
300,1552349,23530,1596139
301,1592404,45582,1656431
302,1615830,23818,1657093
303,1621035,23443,1664199
304,1579053,24956,1625379
305,1594386,24451,1642874
306,1563720,28392,1607704
307,1669682,24591,1713569
308,1610534,22715,1655935
309,1574645,22710,1617448
310,1576701,30281,1624389
311,1555053,22850,1595847
312,1446665,22048,1482435
313,1359886,21136,1392985
314,1360498,21631,1392851
315,1333182,23127,1366977
316,1394127,21900,1429027
317,1363887,21377,1395671
318,1367646,21038,1400388
319,1345257,23257,1379014
320,1346312,23104,1380120
321,1320998,20432,1351726
322,1302109,20353,1331851
323,1303775,20015,1332049
324,1317368,22511,1348787
325,1314627,20228,1344133
326,1316960,20223,1346054
327,1311405,20144,1340549
328,1301497,22659,1333546
329,1309350,20136,1338208
330,1288295,20242,1317758
331,1310628,20218,1339605
332,1309905,20139,1339285
333,1296813,22339,1328207
334,1341442,20945,1372517
335,1310442,20348,1340364
336,1320479,20435,1349914
337,1322276,21969,1353207
338,1300850,20334,1329887
339,1299294,20144,1328494
340,1308906,20213,1338100
341,1319017,20430,1348446
342,1314942,23371,1347573
343,1300183,20422,1329475
344,1296053,20361,1325229
345,1306516,20245,1335465
346,1294202,22612,1326017
347,1290220,20384,1319808
348,1323961,20435,1353803
349,1298887,20208,1327928
350,1297443,20110,1325960
351,1297183,22718,1328604
352,1297702,20268,1326599
353,1307701,20245,1336372
354,1294850,20073,1323497
355,1292887,22199,1323697
356,1277905,20268,1306303
357,1280683,20245,1309502
358,1284794,20128,1313552
359,1769294,20346,1800435
360,1311923,23046,1344136
361,1311757,20300,1341168
362,1296498,20202,1325626
363,1284590,20049,1313621
364,1295313,22564,1326507
365,1303571,20337,1333316
366,1297183,20239,1327200
367,1281387,20290,1310380
368,1284386,20322,1314060
369,1293850,22337,1325650
370,1295535,20369,1324978
371,1307035,20197,1336288
372,1292997,20303,1322745
373,1298220,22392,1329187
374,1304034,20184,1333274
375,1292146,20234,1320880
376,1307849,20414,1337208
377,1294572,20409,1324129
378,1296979,22350,1328255
379,1303998,20271,1332899
380,1292757,20488,1322449
381,1282534,20131,1311425
382,1282905,22221,1314311
383,1305609,20216,1334639
384,1298331,20118,1327375
385,1292202,20335,1321537
386,1282701,20256,1311976
387,1304349,21901,1335658
388,1292109,20507,1321727
389,1309071,20279,1338036
390,1279738,20237,1309494
391,1294165,21826,1325232
392,1296257,20155,1325893
393,1292480,20483,1322129
394,1291201,20182,1320624
395,1299239,20140,1328989
396,1296997,21821,1328060
397,1294443,20224,1322833
398,1280738,20107,1310439
399,1277554,20121,1306322
400,1294164,22229,1325393
401,1276590,20205,1305740
402,1284312,20404,1313698
403,1286757,20436,1316767
404,1284035,20301,1313799
405,1366165,22001,1398073
406,1414312,20978,1448698
407,1322220,20343,1353711
408,1297017,20431,1326928
409,1292943,23649,1326110
410,1304535,20459,1334605
411,1288646,20473,1318285
412,1287460,20356,1316539
413,1312072,20388,1341627
414,1292332,23052,1325198
415,1290812,20454,1320359
416,1289017,20393,1318539
417,1303738,20277,1333645
418,1303553,22329,1335568
419,1286775,20324,1316452
420,1286238,20282,1315169
421,1300387,20166,1329590
422,1297812,20013,1326529
423,1298868,22417,1330655
424,1297553,20208,1326798
425,1280572,20147,1309738
426,1293998,20457,1323122
427,1296313,22232,1327637
428,1281794,20208,1311243
429,1282627,20129,1311571
430,1295702,20309,1324770
431,1277720,20156,1306117
432,1278776,21986,1309465
433,1278276,20314,1307145
434,1298498,20124,1327566
435,1278868,20248,1308524
436,1290276,21375,1320780
437,1276146,19888,1304793
438,1275369,20309,1304362
439,1280127,20156,1309228
440,1295887,20410,1325778
441,1282424,21666,1313423
442,1279739,20031,1308640
443,1277943,20063,1307524
444,1279554,20299,1308778
445,1280535,22388,1311960
446,1277479,20142,1306418
447,1278035,20026,1307172
448,1276369,20003,1305260
449,1277498,20016,1306773
450,1277924,22383,1309288
451,1276442,19971,1305506
452,1277628,19984,1306945
453,1276201,20257,1305533
454,1275887,22328,1307344
455,1277443,20323,1307006
456,1287127,20169,1316556
457,1298109,19979,1328347
458,1286517,20308,1315805
459,1278442,22989,1311376
460,1281164,20169,1310464
461,1275461,20220,1304718
462,1281350,20308,1310898
463,1287406,22786,1319450
464,1281442,20410,1310723
465,1279090,20109,1308144
466,1275701,20271,1304917
467,1277720,20321,1307374
468,1277090,22558,1308890
469,1273276,20146,1302311
470,1276906,20067,1305787
471,1277775,19969,1306671
472,1275905,23040,1307779
473,1274739,20387,1303959
474,1275720,19993,1304620
475,1276553,20099,1305782
476,1287016,20279,1316684
477,1288480,23479,1320922
478,1279664,20234,1308824
479,1274387,20192,1303449
480,1272090,20186,1301018
481,1278128,22387,1309385
482,1277183,20308,1306250
483,1273331,20210,1302560
484,1275813,20187,1304777
485,1297183,20089,1326920
486,1378906,24919,1417324
487,1328757,20247,1360134
488,1322109,20483,1353758
489,1293238,20367,1323013
490,1283665,23215,1315954
491,1288238,20358,1317745
492,1283702,20113,1313129
493,1283276,20163,1312161
494,1286053,20325,1315193
495,1289349,22136,1320430
496,1285980,20409,1315184
497,1297627,20033,1326753
498,1287498,20010,1316785
499,1285405,22932,1317912
500,1284498,20168,1313796
501,1281350,20163,1310883
502,1279368,20158,1308378
503,1279924,20246,1309558
504,1280127,22724,1312184
505,1279294,20311,1308476
506,1278017,20047,1306897
507,1281220,20135,1310318
508,1281906,21983,1312833
509,1289443,20089,1318772
510,1284109,20158,1313249
511,1282683,20486,1312651
512,1313424,20204,1342924
513,1282220,23589,1315680
514,1284442,20084,1313637
515,1288924,20116,1318521
516,1282202,20352,1311998
517,1281220,22126,1313013
518,1283016,20288,1312471
519,1280331,19820,1309688
520,1281924,20167,1311553
521,1284591,20199,1313604
522,1281239,22603,1313137
523,1281850,20135,1311262
524,1279331,20241,1308479
525,1275609,20032,1304826
526,1280368,22843,1312138
527,1280943,20153,1310170
528,1276739,20315,1306127
529,1278201,20051,1306882
530,1276794,20101,1305469
531,1278313,22412,1309725
532,1277257,20019,1306331
533,1280461,20162,1309771
534,1279868,20194,1309154
535,1280368,21727,1311336
536,1273628,20204,1302739
537,1276294,20236,1305419
538,1277091,20305,1306654
539,1276239,20133,1305335
540,1278720,22704,1310424
541,1278554,20106,1307585
542,1278072,20138,1307488
543,1274998,20300,1303964
544,1274886,22130,1305720
545,1277369,20143,1306623
546,1277701,20009,1306340
547,1277386,20189,1306483
548,1277591,20110,1306478
549,1278368,22310,1309900
550,1280035,20231,1309284
551,1279924,20207,1309020
552,1279665,20036,1308219
553,1277035,22199,1307993
554,1274276,20157,1302988
555,1274220,20207,1303446
556,1278369,20184,1307367
557,1274868,20105,1303788
558,1273590,22398,1304895
559,1275905,20133,1304594
560,1282924,20110,1312311
561,1288813,20234,1318232
562,1280479,22083,1311858
563,1279665,20281,1308779
564,1277443,20387,1306496
565,1278906,20382,1308177
566,1274794,20303,1304042
567,1275553,22652,1307131
568,1278424,19999,1307293
569,1279813,20160,1309010
570,1276294,20285,1305968
571,1282609,21707,1313409
572,1277553,20165,1306922
573,1277443,20216,1307195
574,1274498,19989,1303505
575,1275294,19891,1304389
576,1275832,22221,1307071
577,1275665,20197,1304677
578,1291572,20229,1320801
579,1283091,20095,1312092
580,1283850,21832,1314719
581,1282312,20346,1311584
582,1277831,20174,1306709
583,1278202,20206,1307204
584,1274016,20275,1303643
585,1276257,22420,1307492
586,1321794,20155,1352857
587,1287164,20169,1316815
588,1280998,20330,1310532
589,1278924,22716,1311177
590,1285294,20248,1314820
591,1281368,20132,1311370
592,1280201,20201,1309569
593,1279109,20066,1308601
594,1280350,22729,1312598
595,1278998,20113,1308000
596,1276757,20016,1305680
597,1277423,20103,1306305
598,1276887,22452,1308505
