ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784207864,0.09,267736,3607656,36998
1784207865,0.16,272236,3603356,37972
1784207866,0.16,274756,3600836,37485
1784207867,0.16,274756,3600836,37972
1784207868,0.16,274756,3600836,38459
1784207869,0.16,274756,3600584,38946
1784207870,0.31,275008,3600584,39433
1784207871,0.31,274220,3601372,38946
1784207872,0.31,273180,3602412,38946
1784207874,0.31,271940,3603652,38946
1784207875,0.53,272036,3603556,37972
1784207876,0.53,271676,3603916,39920
1784207877,0.53,270372,3605220,37972
1784207878,0.53,269864,3605728,38459
1784207879,0.53,269440,3606152,38946
1784207880,0.73,269268,3606324,39433
1784207881,0.73,267648,3607944,38459
1784207882,0.73,267436,3608156,38946
1784207883,0.73,267496,3608096,39433
1784207884,0.73,267256,3608336,39920
1784207885,0.83,267192,3608696,39433
1784207886,0.83,266676,3608916,38946
1784207887,0.83,266152,3609872,39433
1784207888,0.83,265756,3609836,40407
1784207889,0.84,266008,3609584,40407
1784207890,0.84,266052,3609540,39920
1784207892,0.84,265852,3609740,39433
1784207893,0.84,265624,3609716,39433
1784207894,0.84,265952,3609744,39433
1784207895,0.85,265700,3609492,39433
1784207896,0.85,265468,3610124,39920
1784207897,0.85,265216,3610376,39920
1784207898,0.85,265216,3610376,39920
1784207899,0.85,265216,3610376,39433
1784207900,1.03,265056,3610536,40407
1784207901,1.03,265560,3610032,39433
1784207902,1.03,265560,3610032,39433
1784207903,1.03,265560,3610476,39920
1784207904,1.03,265348,3609992,40407
1784207905,1.18,265852,3609740,39433
1784207906,1.18,265600,3609992,40407
1784207907,1.18,265600,3609992,38459
1784207908,1.18,265520,3610072,40407
1784207910,1.33,265228,3610364,39920
1784207911,1.33,264916,3610676,39920
1784207912,1.33,264916,3610424,38946
1784207913,1.33,264916,3610676,40407
1784207914,1.33,264964,3610628,38459
1784207915,1.46,264964,3610376,38946
1784207916,1.46,265468,3610716,39920
1784207917,1.46,265128,3610212,39920
1784207918,1.46,265380,3610212,38946
1784207919,1.46,265380,3610656,39920
1784207920,1.67,265180,3610560,39920
1784207921,1.67,265424,3610168,40407
1784207922,1.67,265424,3610168,39920
1784207923,1.67,265096,3610496,39920
1784207924,1.69,265244,3610096,39433
1784207925,1.69,265496,3610096,39920
1784207927,1.69,265244,3610348,40894
1784207928,1.69,265424,3610168,39920
1784207929,1.69,265424,3610464,40407
1784207930,1.80,265032,3610560,40894
1784207931,1.80,264780,3610560,40407
1784207932,1.80,265032,3610560,39920
1784207933,1.80,265032,3610560,40407
1784207934,1.80,265032,3610560,40407
1784207935,1.98,265284,3610308,39920
1784207936,1.98,265284,3610308,39920
1784207937,1.98,265284,3610308,39433
1784207938,1.98,264864,3610476,40894
1784207939,1.98,265116,3610476,39433
1784207940,1.98,264864,3610476,40407
1784207941,1.98,264864,3610164,39920
1784207942,1.98,265652,3609940,39920
1784207943,1.98,265428,3610164,41381
1784207945,1.98,265428,3610164,40407
1784207946,1.98,265428,3610164,40407
1784207947,1.98,265428,3610164,40407
1784207948,1.98,265280,3610060,40407
1784207949,1.98,265428,3610164,40407
1784207950,1.90,265428,3610164,39433
1784207951,1.90,265784,3609808,39920
1784207952,1.90,265428,3609660,40894
1784207953,1.90,265932,3609660,39920
1784207954,1.90,265932,3609660,40407
1784207955,1.91,265932,3609660,40407
1784207956,1.91,265656,3610380,41381
1784207957,1.91,265464,3610128,39433
1784207958,1.91,265452,3610140,40407
1784207959,1.91,265452,3609888,40407
1784207960,2.24,265660,3609932,39920
1784207961,2.24,265872,3609720,39920
1784207963,2.24,265872,3610016,40894
1784207964,2.24,265324,3610268,39433
1784207965,2.30,265840,3610196,40407
1784207966,2.30,265460,3609880,40407
1784207967,2.30,266204,3609388,40407
1784207968,2.30,265920,3609672,41381
1784207969,2.30,266024,3609672,40407
1784207970,2.19,265280,3610312,40407
1784207971,2.19,265384,3610312,40407
1784207972,2.19,265532,3610060,39920
1784207973,2.19,265368,3609972,39433
1784207974,2.19,265620,3609972,40894
1784207975,2.10,265872,3609720,39920
1784207976,2.10,265872,3609720,40894
1784207977,2.10,265872,3609720,40407
1784207978,2.10,265620,3609720,39920
1784207980,2.01,265456,3609884,40407
1784207981,2.01,265960,3609632,39433
1784207982,2.01,265708,3609884,41381
1784207983,2.01,265456,3610136,40894
1784207984,2.01,265456,3610284,39920
1784207985,1.85,265132,3610208,40894
1784207986,1.85,265620,3609972,40894
1784207987,1.85,265620,3609972,38946
1784207988,1.85,265620,3609720,40407
1784207989,1.85,265976,3609616,40894
1784207990,1.94,266116,3609476,40894
1784207991,1.94,266116,3609476,40407
1784207992,1.94,266116,3609476,40407
1784207993,1.94,266116,3609624,40407
1784207994,1.94,265612,3609728,39433
1784207995,2.19,265716,3609624,40894
1784207996,2.19,265840,3609752,40407
1784207998,2.19,265692,3609648,39920
1784207999,2.19,265840,3609752,41381
1784208000,2.01,265840,3609752,41381
1784208001,2.01,265840,3609752,41381
1784208002,2.01,265584,3610008,40894
1784208003,2.01,265432,3609908,40407
1784208004,2.01,265684,3609656,40894
1784208005,2.01,265684,3609908,40407
1784208006,2.01,265548,3610044,40894
1784208007,2.01,265800,3609792,40407
1784208008,2.01,265800,3609792,40894
1784208009,2.01,266052,3609540,39433
1784208010,2.09,266052,3609540,39920
1784208011,2.09,266160,3609180,40407
1784208012,2.09,266160,3609432,40894
1784208013,2.09,265864,3609476,39920
1784208014,2.08,265656,3609936,39433
1784208016,2.08,265508,3610084,40407
1784208017,2.08,265404,3610188,40894
1784208018,2.08,265508,3610084,40894
1784208019,2.08,265412,3610180,40894
1784208020,2.16,265412,3609928,39920
1784208021,2.16,265644,3610144,41381
1784208022,2.16,265700,3609892,39920
1784208023,2.16,265952,3610084,39920
1784208024,2.16,265868,3609724,40407
1784208025,2.22,265640,3610248,40407
1784208026,2.22,265488,3610572,40894
1784208027,2.22,265272,3610320,40407
1784208028,2.22,265272,3610068,40407
1784208029,2.22,265524,3610216,40407
1784208030,2.21,265628,3609964,41381
1784208031,2.21,266028,3609564,39920
1784208032,2.21,266020,3609068,39920
1784208034,2.21,266352,3609240,39920
1784208035,2.35,266240,3609500,40894
1784208036,2.35,265736,3609856,40407
1784208037,2.35,265988,3609352,40407
1784208038,2.35,265744,3609848,40894
1784208039,2.35,265988,3609604,40894
1784208040,2.32,265988,3609604,40894
1784208041,2.32,265988,3609604,41381
1784208042,2.32,266328,3609264,39920
1784208043,2.32,266224,3609368,40894
1784208044,2.32,265536,3609804,40407
1784208045,2.22,265860,3609732,40894
1784208046,2.22,265860,3610028,40894
1784208047,2.22,265212,3610380,40407
1784208048,2.22,265464,3610128,40407
1784208049,2.20,265716,3609876,40894
1784208051,2.20,265508,3610116,39920
1784208052,2.20,265476,3609612,41381
1784208053,2.20,265936,3609656,40407
1784208054,2.20,265712,3609880,39920
1784208055,2.42,265356,3610236,40894
1784208056,2.42,265608,3609732,39920
1784208057,2.42,265744,3609848,41381
1784208058,2.42,265744,3609596,40894
1784208059,2.42,265972,3609368,40894
1784208060,2.39,266464,3609128,40894
1784208061,2.39,266204,3609388,40894
1784208062,2.39,266444,3609044,40894
1784208063,2.39,266016,3609576,39920
1784208064,2.39,266520,3609072,40894
1784208065,2.44,266268,3609324,40407
1784208066,2.44,266268,3609324,41381
1784208067,2.44,266016,3609576,40894
1784208069,2.44,266016,3609576,40407
1784208070,2.72,266016,3609576,39433
1784208071,2.72,266016,3609576,40407
1784208072,2.72,266016,3609576,40407
1784208073,2.72,266120,3609916,40407
1784208074,2.72,265800,3609792,40894
1784208075,2.67,266052,3609540,40894
1784208076,2.67,266052,3609540,40407
1784208077,2.67,266556,3609036,40894
1784208078,2.67,266468,3609124,39920
1784208079,2.67,266572,3609020,40407
1784208080,2.77,266468,3609124,41381
1784208081,2.77,266468,3609124,40407
1784208082,2.77,266468,3608872,40407
1784208083,2.77,266344,3609248,40894
1784208084,2.63,266596,3608996,40894
1784208085,2.63,266848,3608744,40894
1784208087,2.63,266848,3609020,39920
1784208088,2.63,266572,3609316,40894
1784208089,2.63,266404,3609188,40407
1784208090,2.74,266152,3609440,40407
1784208091,2.74,266200,3609140,41381
1784208092,2.74,266556,3609036,40407
1784208093,2.74,266452,3608888,40894
1784208094,2.74,266704,3608888,39920
1784208095,2.84,266388,3609308,40894
