iter,compute_ns,wake_lag_ns,e2e_ns
0,1436245,20406,1478929
1,1071268,20952,1103052
2,1057638,20256,1088005
3,1056712,20616,1086957
4,1066267,24578,1100160
5,1077435,20401,1107168
6,1076990,20279,1106750
7,1076805,20417,1107017
8,1082471,20184,1112303
9,1087971,22239,1119506
10,1109915,20469,1140625
11,1105285,20181,1134670
12,1102508,20355,1131900
13,1099323,22558,1131714
14,1111416,20474,1140742
15,1112490,20594,1142176
16,1133119,20695,1163203
17,1111582,20185,1140804
18,1110638,21889,1141971
19,1123193,20379,1152664
20,1123767,20202,1153080
21,1126434,20248,1155941
22,1127711,21747,1158792
23,1131897,19997,1161115
24,1124971,20098,1154328
25,1125137,20347,1154596
26,1135619,20152,1165141
27,1133786,21892,1164826
28,1140804,20123,1170094
29,1140674,20132,1169751
30,1141544,20252,1171241
31,1145304,21788,1176240
32,1153100,20167,1182397
33,1147137,20250,1176405
34,1145878,20110,1175377
35,1146582,20452,1176182
36,1144415,21637,1175293
37,1147674,20108,1176986
38,1149007,20321,1178958
39,1161156,20200,1190522
40,1152619,21755,1183170
41,1156359,20375,1185641
42,1155304,20124,1184557
43,1156397,20133,1185288
44,1158101,20252,1187223
45,1156859,21826,1188000
46,1156767,20131,1185731
47,1168156,20176,1197184
48,1166767,20111,1196081
49,1166971,22185,1197970
50,1165396,20101,1194608
51,1168137,20146,1197505
52,1160637,20359,1189884
53,1173285,20126,1202078
54,1168100,21978,1199004
55,1165526,20227,1194346
56,1166896,20014,1196076
57,1172397,20096,1200992
58,1171989,21299,1202122
59,1176489,20345,1205556
60,1174822,20187,1203824
61,1169878,20103,1198110
62,1176396,20204,1205693
63,1175989,21389,1205748
64,1186674,20305,1215775
65,1193896,20184,1222821
66,1186656,20100,1215885
67,1185748,22100,1216625
68,1190507,20238,1219875
69,1183452,20228,1212550
70,1185304,20088,1214670
71,1186582,20041,1215493
72,1177711,22022,1208752
73,1183433,20050,1211686
74,1191859,20021,1220991
75,1187860,20122,1216907
76,1194860,21714,1226018
77,1191730,19908,1219897
78,1192655,20232,1222054
79,1193952,20074,1222618
80,1190970,20397,1220552
81,1192118,21656,1222385
82,1189452,19961,1218357
83,1189026,19895,1217439
84,1203025,20293,1232281
85,1234618,22422,1266947
86,1206451,20264,1236678
87,1203526,20198,1232465
88,1208841,20077,1238214
89,1201562,20123,1230704
90,1204674,22567,1237037
91,1207192,20335,1236768
92,1203211,20140,1232647
93,1204488,20148,1233692
94,1203508,22500,1235322
95,1205026,20175,1233886
96,1204563,20165,1234265
97,1210655,20044,1239570
98,1209007,20182,1238523
99,1209414,21534,1239726
100,1207748,20265,1237753
101,1206155,20329,1235206
102,1250599,20115,1279603
103,1218266,21800,1249288
104,1211822,20049,1241352
105,1210619,20243,1239565
106,1215081,20140,1244629
107,1218618,20205,1247989
108,1233562,21649,1265081
109,1222451,20213,1251868
110,1215989,20351,1245543
111,1215877,20082,1244515
112,1217914,22118,1249051
113,1217989,19997,1246727
114,1218432,20043,1247254
115,1218174,20237,1246836
116,1226044,20153,1254641
117,1226673,22375,1257307
118,1224433,19957,1253242
119,1220266,19947,1249065
120,1226303,20363,1255537
121,1222877,21733,1253703
122,1228785,19983,1258156
123,1229062,19973,1258091
124,1225988,20333,1255359
125,1226766,20027,1255756
126,1230322,21990,1261441
127,1231304,20239,1260338
128,1373895,20210,1403457
129,1286099,20293,1316670
130,1254321,22663,1286114
131,1269673,20264,1299845
132,1255840,20032,1285742
133,1246359,20004,1275770
134,1270229,19753,1299019
135,1250951,22512,1282796
136,1249562,20039,1278657
137,1247192,20011,1276610
138,1245136,19945,1273841
139,1249451,22371,1280396
140,1245433,20046,1274664
141,1252359,20240,1281357
142,1246469,20156,1275440
143,1244747,20164,1273782
144,1246025,21886,1276652
145,1246211,20043,1274920
146,1251673,20051,1280243
147,1249396,20060,1278307
148,1251784,22059,1282418
149,1253655,19976,1282371
150,1252562,20188,1281380
151,1252229,20048,1280722
152,1256451,20187,1285008
153,1255063,21853,1285359
154,1310080,20158,1340701
155,1273469,19796,1302524
156,1261451,19934,1290441
157,1266433,21711,1297533
158,1268747,20146,1297745
159,1272395,19988,1301642
160,1275248,20274,1304595
161,1285987,20042,1315252
162,1270062,22486,1301270
163,1268766,19958,1297575
164,1274358,20189,1303269
165,1270377,20086,1299407
166,1271118,22049,1302370
167,1271636,19928,1300601
168,1272988,19973,1301628
169,1277747,20111,1307044
170,1273451,20027,1302830
171,1275136,22082,1306330
172,1275636,20017,1304783
173,1276469,19915,1305625
174,1275062,19997,1304022
175,1279877,21515,1310466
176,1277839,19931,1307012
177,1291914,20144,1321428
178,1286192,19986,1315473
179,1283636,20235,1312852
180,1282784,22734,1315537
181,1283155,20113,1312490
182,1286062,20066,1315369
183,1284507,20001,1313859
184,1284747,22075,1315803
185,1282933,20213,1312108
186,1285210,20166,1314450
187,1285877,20100,1315273
188,1285285,19961,1314263
189,1294043,22386,1325244
190,1287043,20099,1316494
191,1293543,20144,1322799
192,1294655,19912,1323585
193,1277006,22208,1308770
194,1290321,20198,1319223
195,1278654,20003,1307528
196,1279432,20049,1308629
197,1292636,20039,1321508
198,1293154,21501,1323637
199,1288636,20028,1317905
200,1297987,20111,1326876
201,1292377,20027,1321589
202,1278024,22027,1308626
203,1286525,20183,1315523
204,1287617,20081,1316457
205,1287043,20127,1315911
206,1288173,20228,1316789
207,1290173,21894,1320882
208,1287524,20143,1316316
209,1285414,20059,1314269
210,1294136,20049,1322648
211,1286933,21827,1317611
212,1279543,19965,1307879
213,1275377,20270,1304350
214,1276044,20075,1304285
