ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784206665,3.62,339216,3535380,43816
1784206666,3.41,338048,3537544,44303
1784206667,3.41,335748,3539844,43816
1784206668,3.41,334500,3541092,44303
1784206669,3.41,332764,3542828,43816
1784206670,3.41,331380,3544212,44303
1784206671,3.22,328988,3546604,44303
1784206672,3.22,328188,3547404,44303
1784206673,3.22,325940,3549652,44303
1784206674,3.22,324980,3550612,43816
1784206675,2.96,324652,3550940,43816
1784206676,2.96,323548,3552044,44303
1784206677,2.96,322964,3552628,44303
1784206678,2.96,323032,3553872,44303
1784206679,2.96,320808,3554888,44303
1784206680,2.81,319748,3555964,43329
1784206682,2.81,319384,3556208,43816
1784206683,2.81,319204,3556492,43329
1784206684,2.81,319164,3556428,44790
1784206685,2.81,318984,3556608,44790
1784206686,2.66,318988,3556604,44303
1784206687,2.66,318592,3557340,44790
1784206688,2.66,318416,3556924,44303
1784206689,2.66,318944,3556648,43329
1784206690,2.66,318096,3557348,43816
1784206691,2.61,317928,3557664,44303
1784206692,2.61,317688,3557400,44790
1784206693,2.61,317664,3557676,43329
1784206694,2.61,318420,3557172,43329
1784206695,2.56,318452,3557140,44790
1784206696,2.56,318380,3557212,43816
1784206697,2.56,317904,3557884,43329
1784206698,2.56,317996,3557596,43329
1784206699,2.56,317528,3558508,44303
1784206701,2.51,317732,3557608,43816
1784206702,2.51,317556,3558184,43816
1784206703,2.51,316844,3558244,43816
1784206704,2.51,316880,3558712,43329
1784206705,2.51,316632,3558708,43816
1784206706,2.39,316880,3558712,43329
1784206707,2.39,316460,3559132,43329
1784206708,2.39,316592,3559000,43816
1784206709,2.39,316248,3559576,43816
1784206710,2.39,316516,3559076,44790
1784206711,2.44,317060,3558532,43329
1784206712,2.44,317192,3558148,43329
1784206713,2.44,317300,3558292,43816
1784206714,2.44,317052,3558288,43816
1784206715,2.57,317200,3558540,43816
1784206716,2.57,316332,3559260,42842
1784206717,2.57,316664,3558676,43816
1784206719,2.57,317024,3558568,43816
1784206720,2.57,317344,3558524,43329
1784206721,2.44,317212,3558380,43329
1784206722,2.44,316888,3558452,43329
1784206723,2.44,316688,3558904,44303
1784206724,2.44,316468,3559124,43329
1784206725,2.44,316720,3558872,42355
1784206726,2.24,317224,3558368,42842
1784206727,2.24,317468,3558124,44303
1784206728,2.24,317616,3557976,42842
1784206729,2.24,317720,3557872,43329
1784206730,2.14,317616,3557976,43329
1784206731,2.14,317860,3557732,43816
1784206732,2.14,316952,3558388,42842
1784206733,2.14,316928,3558664,42842
1784206734,2.14,316944,3558648,42355
1784206735,2.13,316516,3559076,42355
1784206736,2.13,316692,3558900,43329
1784206738,2.13,316636,3559676,44303
1784206739,2.13,316020,3559320,42842
1784206740,2.13,316420,3559172,43816
1784206741,2.04,316656,3558936,43329
1784206742,2.04,316496,3559096,42842
1784206743,2.04,316308,3559524,44303
1784206744,2.04,316416,3559620,43329
1784206745,2.04,316812,3558780,42355
1784206746,1.96,316340,3559252,43329
1784206747,1.96,316268,3559264,43329
1784206748,1.96,316556,3559036,43329
1784206749,1.96,316468,3559124,43329
1784206750,2.12,316064,3560092,43816
1784206751,2.12,315960,3559852,43329
1784206752,2.12,315596,3559744,43329
1784206753,2.12,315884,3559708,42355
1784206754,2.12,316492,3559100,42842
1784206755,2.19,316664,3558928,42842
1784206757,2.19,316480,3559112,42355
1784206758,2.19,316732,3558860,42842
1784206759,2.19,316888,3558452,44790
1784206760,2.19,317096,3558496,43329
1784206761,2.10,317204,3558136,42842
1784206762,2.10,316992,3558600,42842
1784206763,2.10,317324,3558268,42842
1784206764,2.10,316748,3558844,42842
1784206765,2.10,317440,3557900,42842
1784206766,2.01,317496,3558096,42842
1784206767,2.01,317180,3558412,42842
1784206768,2.01,317404,3558188,43329
1784206769,2.01,317160,3558432,43329
1784206770,2.01,317364,3558228,43329
1784206771,2.01,317116,3558476,44303
1784206772,2.01,317564,3558028,44303
1784206773,2.01,317516,3557824,42355
1784206775,2.01,317384,3557956,43329
1784206776,2.17,317544,3557648,42355
1784206777,2.17,317736,3558112,43816
1784206778,2.17,317264,3558328,42355
1784206779,2.17,317036,3558304,43816
1784206780,2.17,317148,3558488,44303
1784206781,2.15,317016,3558428,43329
1784206782,2.15,316900,3558692,43816
1784206783,2.15,316816,3558776,43329
1784206784,2.15,316852,3558740,43329
1784206785,2.06,316784,3558556,43329
1784206786,2.06,317024,3558064,42842
1784206787,2.06,317512,3557576,42842
1784206788,2.06,317968,3557624,42355
1784206789,2.06,317628,3557712,44303
1784206790,2.14,317748,3557844,42842
1784206791,2.14,317748,3557888,43816
1784206792,2.14,317964,3557628,44303
1784206794,2.14,317176,3558416,43329
1784206795,2.14,317932,3557660,43329
1784206796,2.21,317508,3558188,42842
1784206797,2.21,317336,3558892,43816
1784206798,2.21,316952,3558640,42842
1784206799,2.21,316756,3558836,44303
1784206800,2.21,316688,3558904,42842
1784206801,2.27,317236,3558356,42355
1784206802,2.27,317036,3558304,43816
