iter,compute_ns,wake_lag_ns,e2e_ns
0,2121135,725816,2862228
1,1569878,27486,1607438
2,1537157,20688,1567493
3,1494231,20335,1523789
4,1485676,22933,1517183
5,1517768,20581,1546774
6,1499175,20635,1527977
7,1504768,20412,1533531
8,1506527,20429,1535234
9,1549842,22527,1580684
10,1525231,20230,1553868
11,1526786,20192,1555256
12,1530249,19968,1558366
13,1532120,22678,1562816
14,1540064,20177,1568185
15,1544527,20083,1572777
16,1580194,20286,1608405
17,1632322,20451,1661459
18,1597341,23531,1629372
19,1574860,20437,1603816
20,1580120,20455,1608629
21,1579731,20268,1608369
22,1582046,22607,1612708
23,1601397,20550,1630021
24,1596952,20549,1625687
25,1599397,20382,1627482
26,1606360,20214,1634481
27,1606045,22645,1636913
28,1612859,20478,1641356
29,1608452,20273,1636688
30,1616008,20327,1644446
31,1610804,22574,1641248
32,1693118,20480,1721561
33,1621045,20127,1649320
34,1620601,20459,1648838
35,1623007,20440,1651373
36,1617452,23630,1648953
37,1627267,20259,1655526
38,1625101,20313,1653858
39,1624119,20349,1652431
40,1624582,23540,1656140
41,1633711,20391,1662287
42,1635471,20556,1664120
43,1634471,20333,1663137
44,1634174,20351,1662581
45,1635341,23171,1666364
46,1631322,20244,1659492
47,1630897,20095,1658843
48,1636730,20390,1664935
49,1635286,22692,1665848
50,1636693,20098,1664735
51,1651008,20227,1678901
52,1655878,20188,1684326
53,1648008,20187,1676177
54,1648786,23100,1679682
55,1651341,20544,1679866
56,1651007,20246,1679069
57,1652415,20004,1680179
58,1654637,22862,1685740
59,1649545,20453,1678128
60,1672026,20286,1700126
61,1659489,20433,1688107
62,1657193,20117,1685365
63,1662878,23085,1694204
64,1860007,20214,1888628
65,1721637,24213,1754590
66,1681748,20452,1710645
67,1706729,24032,1739373
68,1690841,20475,1720131
69,1690804,20215,1720037
70,1709174,20529,1739055
71,1687100,20139,1715628
72,1684859,23792,1716763
73,1686118,20069,1714225
74,1686748,20198,1714798
75,1692563,20067,1720686
76,1687341,23147,1718691
77,1686082,20183,1714431
78,1695248,20126,1723541
79,1695007,20032,1723114
80,1694989,20383,1723372
81,1694637,22963,1725674
82,1698471,20295,1726691
83,1703766,20072,1731838
84,1700600,20126,1728763
85,1699230,23261,1730380
86,1700433,20297,1728879
87,1698470,20333,1726618
88,1697118,20165,1725562
89,1710267,20053,1738375
90,1703063,22670,1733733
91,1705174,20465,1733861
92,1706155,20279,1734582
93,1704674,20204,1732933
94,1705970,23079,1737105
95,1725970,20171,1754771
96,1717100,20281,1745585
97,1711823,20465,1740380
