iter,compute_ns,wake_lag_ns,e2e_ns
0,1437704,21241,1479741
1,1089037,21407,1121333
2,1069000,20852,1099407
3,1075185,21222,1106185
4,1074277,22241,1106000
5,1080556,20704,1110166
6,1085389,20926,1115815
7,1100240,20889,1131000
8,1096926,21407,1127278
9,1096111,22648,1127870
10,1104148,20833,1134185
11,1108111,21666,1139148
12,1107981,20963,1138222
13,1109759,21815,1140389
14,1115778,21444,1146278
15,1119149,20870,1148666
16,1127388,20703,1156944
17,1125111,20666,1154852
18,1124185,22222,1155352
19,1134352,21111,1164426
20,1138740,20889,1168389
21,1136592,20685,1166185
22,1134778,21944,1165629
23,1141981,20722,1171407
24,1137666,20944,1167222
25,1138277,21018,1168333
26,1148260,20759,1177944
27,1148814,21796,1179278
28,1150259,20611,1179833
29,1155667,20870,1185037
30,1154667,21259,1184592
31,1154222,22222,1184926
32,1169277,21111,1198666
33,1160834,21018,1190611
34,1160056,21574,1190500
35,1173500,20778,1203500
36,1181167,22833,1213815
37,1170797,22037,1202203
38,1183870,20963,1214481
39,1259111,22111,1294759
40,1184129,23481,1216963
41,1179241,20833,1209240
42,1183648,20907,1214426
43,1193352,21000,1224185
44,1199240,21166,1230000
45,1179000,22629,1210722
46,1189667,20740,1218963
47,1188834,21278,1219870
48,1180204,20870,1210370
49,1185963,22685,1217370
50,1185908,20815,1215685
51,1184685,20722,1214426
52,1179759,20703,1209222
53,1359426,23166,1396352
54,1223833,23129,1259611
55,1224834,21296,1256389
56,1196037,20852,1226407
57,1207982,21555,1238222
58,1200482,23481,1233333
59,1197500,20685,1226722
60,1194611,21833,1225315
61,1211203,21166,1241370
62,1196370,21129,1226981
63,1195722,23315,1227796
64,1206740,20648,1236018
65,1206148,20833,1235537
66,1208463,20944,1238370
67,1204704,22240,1235685
68,1203778,20944,1233481
69,1201000,20722,1230444
70,1203185,20666,1232500
71,1202166,20777,1231389
72,1195722,22537,1226592
73,1220630,21777,1250777
74,1207204,20944,1237611
75,1206148,20796,1235722
76,1208241,22407,1239796
77,1208370,20833,1238074
78,1210240,20777,1240055
79,1206815,20629,1235648
80,1212277,21666,1243074
81,1211018,22666,1242537
82,1220444,20852,1250611
83,1213629,21759,1244129
84,1212704,20592,1242055
85,1209389,22759,1240814
86,1214056,21703,1245240
87,1212185,20722,1241129
88,1212852,20833,1242833
89,1217185,20907,1246944
90,1212926,23166,1245314
91,1213834,20777,1243333
92,1212333,20740,1242592
93,1214889,20740,1244333
94,1220037,23203,1252296
95,1219629,20889,1249055
96,1214760,20629,1244444
97,1220444,20685,1249703
98,1222889,20759,1252833
99,1219222,22166,1249925
100,1226352,20592,1256351
101,1221185,20666,1250517
102,1263093,20814,1292499
103,1232148,23165,1264091
104,1231296,20665,1260961
105,1239611,20887,1269517
106,1229870,21128,1260035
107,1229055,20720,1258609
108,1228092,22701,1259701
109,1232000,21479,1261923
110,1230000,20923,1259997
111,1234889,20978,1264571
112,1234203,22774,1266071
113,1234722,20867,1264533
114,1232481,20830,1261996
115,1237148,20903,1266700
116,1237444,20755,1266811
117,1235167,22829,1266162
118,1238759,20977,1268755
119,1247352,20680,1277069
120,1240685,20699,1270087
121,1245611,22532,1277161
122,1239629,20698,1269217
123,1239203,20772,1268754
124,1247185,21031,1277642
125,1243000,20679,1272327
126,1245055,22290,1276605
127,1246778,20771,1276549
128,1398185,21382,1429660
129,1298278,21456,1329771
130,1266573,22400,1298493
131,1285352,21585,1316919
132,1261962,21344,1292474
133,1257315,20585,1287381
134,1284148,20862,1313807
135,1260111,22862,1291918
136,1263574,20621,1292603
137,1256019,20862,1285584
138,1262444,20769,1291936
139,1260611,22491,1291565
140,1260703,20732,1289991
141,1259981,20731,1289379
142,1259463,20509,1288713
143,1260834,20712,1290472
144,1259852,22286,1290527
