iter,compute_ns,wake_lag_ns,e2e_ns
0,1881396,49203543,51107253
1,1418991,50159531,51588152
2,1383028,50623763,52015070
3,1381936,51050144,52440487
4,1396029,51480802,52885367
5,1396991,51918719,53323952
6,1426788,52357674,53792554
7,1405880,52825480,54239323
8,1428306,53273027,54709703
9,1422010,53743796,55174084
10,1437676,54207824,55653834
11,1426158,54686278,56120400
12,1448325,55153251,56609446
13,1440566,56641205,58089623
14,1479418,57122011,58609540
15,1460269,57644854,59113494
16,1478750,58147105,59634151
17,1461973,58667485,60137420
18,1468788,59170494,60647393
19,1465029,59680115,61153180
20,1482621,60185958,61676782
21,1480306,60709578,62197810
22,1490731,61232107,62730487
23,1482288,61763486,63253515
24,1501751,62287792,63797320
25,1490751,62831042,64329441
26,1505102,63362478,64875469
27,1500454,64908043,66416071
28,1508843,65449256,66965802
29,1516584,65998784,67523089
30,1510362,66555386,68073488
31,1513566,67105839,68627201
32,1519621,67659275,69186617
33,1525009,68219895,69752608
34,1518140,68784941,70310858
35,1526713,69343376,70877904
36,1511806,69910978,71430358
37,1514436,70471043,71993182
38,1521769,71025960,72555358
39,1519287,71587691,73114775
40,1534843,73148108,74690636
41,1524769,73723247,75255590
42,1551861,74288441,75847969
43,1532621,74882543,76422886
44,1531047,75456997,77004506
45,1565509,76037173,77610460
46,1547269,76646978,78202284
47,1546973,77237580,78792237
48,1540824,77826533,79375024
49,1554731,78408783,79971200
50,1551028,79004663,80563172
51,1541065,79595820,81144681
52,1556806,80178625,81743375
53,1545047,80776653,82329662
54,1556491,82363421,83927579
55,1559101,82960541,84527514
56,1545547,83559976,85113319
57,1557158,84147245,85712069
58,1547750,84745069,86300615
59,1554028,85333800,86895643
60,1559046,85927902,87494707
61,1550509,86526874,88084883
62,1572046,87118179,88698522
63,1555454,87732355,89295586
64,1978118,88328456,90314482
65,1604047,89358778,90972157
66,1585231,90007898,91601296
67,1571379,91636610,93216008
68,1582102,92250323,93840332
69,1567435,92874684,94449823
70,1589509,93489489,95086980
71,1582305,94120535,95710600
72,1577620,94744970,96330405
73,1588101,95363960,96959914
74,1609398,95993710,97613108
75,1729156,96651533,98391301
76,1630360,97441208,99080680
77,1610528,98118754,99737744
78,1592528,98774244,100375160
79,1603250,99411456,101023095
80,1606435,100058521,101672993
81,1597917,101708529,103314668
82,1606565,102351464,103966325
83,1607880,103001658,104617686
84,1595546,103651796,105255231
85,1614343,104289898,105912555
86,1605546,104947703,106560990
87,1603139,105595341,107206665
88,1613380,106240702,107862007
89,1615491,106896655,108520386
90,1595380,107554682,109157988
91,1613527,108191654,109812978
92,1598176,108846052,110452209
93,1602343,109493487,111104070
94,1640935,111137329,112786560
95,1617380,111823059,113448605
96,1605916,112489513,114103244
97,1631953,113137762,114777900
98,1604712,113811382,115424057
99,1610638,114457761,116085955
100,1627601,115119696,116755204
101,1616139,115791241,117415380
102,1674656,116449861,118132333
103,1636898,117168832,118813286
104,1632008,117848341,119488128
105,1621064,118520738,120149525
106,1631379,119183932,120823182
107,1631435,119856404,121495376
108,1620028,121528079,123155718
109,1631287,122189773,123829004
110,1632564,122862078,124502216
111,1627602,123534253,125169651
112,1642064,124203169,125853141
113,1641342,124886678,126536076
114,1623565,125568909,127200288
115,1639342,126233158,127880019
116,1640602,126913556,128562064
117,1636213,127594583,129238332
118,1649342,128272425,129929582
119,1648916,128962378,130619183
120,1649749,129652849,131310358
121,1657824,131343876,133009496
122,1662305,132042774,133712690
123,1647898,132746763,134402217
124,1657713,133435920,135101207
125,1655861,134134614,135798271
126,1659398,134832770,136499761
127,1653897,135531871,137193547
128,1682268,136227287,137917426
129,1672620,136951777,138632415
130,1677898,137665712,139351535
131,1677842,138385831,140071543
132,1669824,139105580,140783329
133,1674453,139816422,141498708
134,1672861,140531893,142212828
135,1686434,142246198,143940336
136,1695101,143016206,144719251
137,1672453,143753492,145433630
138,1680231,144476834,146165064
139,1698490,145200138,146906276
140,1693546,145940869,147642210
141,1679083,146675969,148362997
142,1679990,147397293,149084949
143,1687083,148119523,149814476
144,1690861,148847680,150546355
145,1681435,149579281,151268733
146,1695787,150302215,152005816
147,1692360,151039353,152739694
148,1677194,152772509,154457462
149,1678082,153499943,155185989
150,1695582,154219748,155923238
151,1695990,154957034,156660931
152,1688231,155694561,157390625
153,1700675,156424328,158133059
154,1701212,157166837,158875956
155,1700342,157909900,159618409
156,1690676,158651908,160350584
157,1720009,159384565,161112407
158,1714693,160147869,161870878
159,1708582,160904896,162621608
160,1701582,161654534,163364172
161,1716471,162397098,164121273
162,1719175,164154754,165881577
163,1718194,164914466,166640437
164,1706490,165674048,167388204
165,1718026,166422723,168148787
166,1720212,167182268,168910276
167,1722638,167943702,169674173
168,1706360,168707358,170421570
169,1710749,169455607,171183689
170,1724508,170217393,171949938
171,1721786,170983012,172712520
172,1725045,171745520,173478510
173,1710045,172511121,174228963
174,1728157,173262999,174999211
175,1740305,175032433,176780645
176,1740489,175814738,177563264
177,1728249,176596968,178333198
178,1736878,177367735,179112429
179,1744786,178147391,179900270
180,1738916,178934547,180681407
181,1726953,179715518,181450434
182,1731489,180491137,182230886
183,1737045,181265349,183010209
184,1731934,182044468,183784310
185,1744805,182818791,184571466
186,1729027,183604818,185341715
187,1748194,184375603,186131667
188,1735064,185165371,186908249
189,1728823,186942249,188678924
190,1737971,187712646,189468895
191,1723879,188500672,190232847
192,1732175,189266551,191006374
193,1741120,190040059,191789123
194,1736471,190823752,192568390
195,1722101,191600779,193330528
196,1738231,192364268,194110684
197,1731897,193144591,194884210
198,1727953,193917506,195653311
199,1733249,194686403,196427578
200,1718138,195469004,197195420
201,1728749,196228771,197965206
202,1722230,197998020,199727973
203,1720934,198760787,200489499
204,1720508,199522296,201250785
205,1727193,200284785,202020219
206,1727230,201052867,202787876
207,1730731,201820820,203559773
208,1719120,202592106,204319318
209,1738471,203352577,205099122
210,1729119,204132214,205869408
211,1738620,204903445,206650342
212,1715379,205684841,207408331
213,1724268,206441905,208174173
214,1724249,207207284,208939459
215,1726212,207972551,209706541
216,1724694,209739337,211471938
217,1715435,210503475,212227038
218,1724860,211260501,212993695
219,1724378,212027231,213759499
220,1724916,212793499,214526174
221,1711101,213558951,215277978
222,1727712,214311404,216046838
223,1726749,215080171,216814735
224,1726990,215847735,217582521
225,1721082,216615447,218344529
226,1729583,217377436,219114870
227,1734527,218147796,219890045
228,1731860,218923323,220663701
229,1726249,220696590,222430932
230,1721860,221472376,223202440
231,1733971,222236143,223978133
232,1737453,223011559,224757011
233,1734582,223790678,225533390
234,1721342,224565852,226295138
235,1735082,225328897,227072146
236,1730527,226106109,227844858
237,1728268,226879284,228615774
238,1715120,227649644,229372671
239,1724008,228406078,230137901
240,1723786,229170864,230902483
241,1727304,229936224,231671510
242,1710546,230704176,232422759
243,1716841,232455870,234189544
244,1735823,233223211,234967312
245,1730120,234001052,235739190
246,1728564,234772949,236509698
247,1720657,235542291,237270947
248,1758564,236306410,238073529
249,1749323,237110381,238868111
250,1738026,237902889,239649249
251,1723564,238682841,240414831
252,1730824,239449905,241188672
253,1730027,240222264,241960384
254,1726972,240993439,242728281
255,1727323,241761540,243496826
256,1712861,243529789,245250593
257,1723027,244284519,246015416
258,1724786,245048860,246781665
259,1729323,245814906,247551988
260,1710397,246585840,248304477
261,1732508,247338348,249078893
262,1730527,248112430,249850734
263,1724630,248884697,250617105
264,1728136,249689476,251426001
265,1723895,250469353,252201360
266,1737247,251237526,252982792
267,1729692,252017570,253755151
268,1729433,252789447,254526787
269,1717803,253559787,255285609
270,1726044,255319794,257053523
271,1726803,256087523,257822159
272,1724396,256856067,258588480
273,1719174,257621869,259348654
274,1730229,258382802,260120549
275,1731396,259154272,260893463
276,1727136,259928371,261663137
277,1743876,260696526,262448273
278,1757673,261495644,263262650
279,1744210,262299928,264052564
280,1734081,263087398,264829497
281,1730821,263863775,265602985
282,1721988,264636930,266366881
283,1732692,266401103,268142073
284,1726266,267175906,268910135
285,1728673,267944431,269680827
286,1716488,268714938,270439500
287,1713025,269480185,271201377
288,1722118,270235840,271965773
289,1722877,271001088,272731909
290,1719266,271766039,273493193
291,1711414,272525897,274245255
292,1726099,273279182,275013373
293,1724618,274047725,275780102
294,1725432,274814306,276547498
295,1707877,275580405,277296041
296,1723822,276329708,278061492
297,1730303,278094807,279833351
298,1730951,278867925,280606728
299,1719192,279641099,281368587
300,1736377,280402550,282146649
301,1728488,281181241,282917748
302,1730932,281953230,283692199
303,1720136,282726440,284454761
304,1715154,283498206,285221361
305,1726211,284255139,285989515
306,1727099,285023886,286758930
307,1721655,285792281,287521807
308,1711748,286554288,288273906
309,1724080,287307498,289039190
310,1722822,289073246,290803938
311,1725044,289837475,291570352
312,1714859,290603296,292326006
313,1729414,291360192,293097476
314,1724210,292131809,293864057
315,1722339,292897483,294627749
316,1716099,293660860,295385033
317,1722747,294418163,296148910
318,1718821,295181947,296908602
319,1736562,295942491,297686979
320,1738748,296722386,298469671
321,1720285,297503041,299231344
322,1730284,298264992,300003166
323,1724543,299036851,300769524
324,1729080,300803487,302540753
325,1709247,301573864,303291223
326,1721451,302324760,304054100
327,1724340,303087711,304819791
328,1724247,303853718,305586150
329,1728544,304619224,306355657
330,1728988,305389657,307126867
331,1729321,306160904,307898540
332,1734229,306933318,308675621
333,1715951,307709269,309433517
334,1711340,308476332,310195838
335,1722988,309229727,310960660
336,1758155,309993808,311759944
337,1745432,311797259,313550988
338,1726136,312586488,314320402
339,1731340,313355180,315094464
340,1732877,314129557,315870489
341,1779747,314905490,316693626
342,1784710,315729459,317522707
343,1768026,316555651,318331714
344,1778248,317366029,319152665
345,1777562,318187184,319972765
346,1778063,319007357,320793734
347,1778728,319827957,321614834
348,1764877,320648686,322421526
349,1762563,321455785,323235736
350,1779192,322269940,324056965
351,1780062,324090262,325878306
