ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784199300,1.59,264152,3612112,41381
1784199301,1.59,263724,3611868,41381
1784199302,1.70,264652,3610940,41381
1784199303,1.70,264688,3610904,40407
1784199304,1.70,264752,3610588,41381
1784199305,1.70,264600,3611140,41868
1784199306,1.70,264704,3610888,40894
1784199307,1.72,264096,3611496,41868
1784199308,1.72,264328,3611264,41868
1784199309,1.72,263928,3611668,41381
1784199311,1.72,264168,3611424,40407
1784199312,1.72,263696,3611896,40407
1784199313,1.83,263600,3611992,40894
1784199314,1.83,263648,3611692,41381
1784199315,1.83,264120,3611472,40894
1784199316,1.83,264396,3611196,40894
1784199317,1.84,263968,3611624,41381
1784199318,1.84,263944,3611840,41868
1784199319,1.84,263872,3611740,41381
1784199320,1.84,264020,3611572,41381
1784199321,1.84,264236,3611356,40407
1784199322,1.85,264316,3611024,40407
1784199323,1.85,264164,3611724,41868
1784199324,1.85,263920,3611848,41381
1784199325,1.85,264744,3610848,41868
1784199326,1.85,264520,3611080,41868
1784199327,1.79,264324,3611268,40894
1784199328,1.79,264048,3611292,40894
1784199329,1.79,263836,3611504,40894
1784199330,1.79,264336,3611552,39920
1784199332,1.79,263648,3611944,40894
1784199333,1.72,264180,3611560,41868
1784199334,1.72,264060,3611532,42355
1784199335,1.72,264464,3610876,41868
1784199336,1.72,264784,3610808,40894
1784199337,1.66,264532,3611060,41381
1784199338,1.66,264108,3611988,41381
1784199339,1.66,264356,3611236,41381
1784199340,1.66,264088,3611504,42842
1784199341,1.66,263996,3611596,41868
1784199342,1.61,264092,3611248,42355
1784199343,1.61,264076,3611812,41381
1784199344,1.61,263772,3611864,41381
1784199345,1.61,264044,3611296,40894
1784199346,1.61,263700,3611892,42355
1784199347,1.64,264204,3611388,42355
1784199348,1.64,264192,3611656,42355
1784199349,1.64,264156,3611436,41868
1784199350,1.64,263804,3611788,41868
1784199352,1.64,263736,3611604,40894
1784199353,1.59,263656,3611936,41868
1784199354,1.59,263904,3611628,41381
1784199355,1.59,263764,3612124,41381
1784199356,1.59,263904,3611436,41381
1784199357,1.59,264380,3611404,42355
1784199358,1.70,264640,3610952,41868
1784199359,1.70,264888,3610200,42355
1784199360,1.70,264880,3610460,42355
1784199361,1.70,264964,3610628,42355
1784199362,1.65,264628,3610964,41381
1784199363,1.65,264576,3611016,41868
1784199364,1.65,264964,3610628,41868
1784199365,1.65,264600,3610740,41381
1784199366,1.65,264424,3611168,42355
1784199367,1.84,264308,3611284,41381
1784199368,1.84,264256,3611260,40894
1784199369,1.84,264332,3611368,40894
1784199370,1.84,263912,3611680,41381
1784199372,1.84,263956,3611636,41381
1784199373,1.85,263772,3611568,40894
1784199374,1.85,263320,3612272,42842
1784199375,1.85,263968,3611624,41381
1784199376,1.85,264464,3611128,41381
1784199377,1.85,264228,3611364,41868
1784199378,2.18,264180,3611412,40894
1784199379,2.18,264172,3611420,41868
1784199380,2.18,264400,3611192,40894
1784199381,2.18,264040,3612008,40894
1784199382,2.17,264072,3611524,42355
1784199383,2.17,263780,3611812,41868
1784199384,2.17,263828,3611660,41868
1784199385,2.17,263692,3611900,42842
1784199386,2.17,263524,3611816,42355
1784199387,2.07,264248,3611344,41868
1784199388,2.07,264092,3611100,42355
1784199389,2.07,263928,3611412,42355
1784199390,2.07,263792,3611444,41868
1784199392,2.07,263932,3611660,40894
1784199393,1.99,263704,3611976,41381
1784199394,1.99,263752,3611588,41381
1784199395,1.99,264200,3611392,42355
1784199396,1.99,263992,3611796,42355
1784199397,1.99,263964,3611376,41381
1784199398,2.23,263704,3611888,41868
1784199399,2.23,263852,3611740,42355
1784199400,2.23,264140,3611452,42355
1784199401,2.23,263568,3612024,40894
1784199402,2.37,263700,3611892,42355
1784199403,2.37,263800,3611792,42355
1784199404,2.37,263852,3611740,41868
1784199405,2.37,263572,3612020,43329
1784199406,2.37,263920,3611676,42355
1784199407,2.34,264508,3611084,42842
1784199408,2.34,263980,3611612,41868
1784199409,2.34,264224,3611368,41868
1784199410,2.34,264208,3611836,41868
1784199411,2.34,264244,3610844,42355
1784199413,2.31,264280,3611060,41868
1784199414,2.31,264168,3611172,42355
1784199415,2.31,264060,3611280,42842
1784199416,2.31,264232,3611360,42355
1784199417,2.31,264616,3610976,41868
1784199418,2.29,264640,3610952,41868
1784199419,2.29,264652,3610940,42842
1784199420,2.29,264200,3611140,42355
1784199421,2.29,264488,3610852,41868
1784199422,2.51,264388,3611100,41868
1784199423,2.51,264492,3611100,41868
1784199424,2.51,264124,3611468,42355
1784199425,2.51,264448,3611144,41868
1784199426,2.51,264136,3611456,41868
1784199427,2.63,263908,3611684,42355
1784199428,2.63,263904,3611436,40894
1784199429,2.63,263936,3611656,40407
1784199430,2.63,263704,3612036,42355
1784199431,2.63,263696,3611896,41381
1784199433,2.50,263688,3611696,41868
1784199434,2.50,263640,3611700,41868
