ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784222502,3.03,325680,3549928,42842
1784222503,3.03,325268,3550620,42355
1784222504,2.87,326756,3548836,42355
1784222505,2.87,325528,3550064,43329
1784222506,2.87,323688,3551904,42842
1784222507,2.87,322156,3553436,42842
1784222508,2.87,319688,3555904,43329
1784222509,2.64,317636,3558472,42842
1784222510,2.64,316252,3559756,42842
1784222511,2.64,314812,3560780,43329
1784222513,2.64,314632,3560960,42842
1784222514,2.64,313760,3561832,43816
1784222515,2.51,312088,3564156,42355
1784222516,2.51,311020,3565000,42355
1784222517,2.51,309996,3565596,43329
1784222518,2.51,309436,3566156,42355
1784222519,2.47,308784,3566556,43329
1784222520,2.47,307956,3567636,42842
1784222521,2.47,306876,3568156,42842
1784222522,2.47,307056,3568536,43329
1784222523,2.47,306912,3568976,42842
1784222524,2.43,306724,3568616,42842
1784222525,2.43,306332,3569260,42355
1784222526,2.43,305684,3569656,42355
1784222527,2.43,305976,3569364,42355
1784222528,2.43,305476,3569360,42842
1784222529,2.56,305740,3569852,42355
1784222530,2.56,305584,3570428,43329
1784222531,2.56,304736,3570856,41868
1784222533,2.56,304836,3570504,42842
1784222534,2.56,304820,3570772,41381
1784222535,2.43,304568,3571024,43816
1784222536,2.43,304472,3571120,42842
1784222537,2.43,304848,3571116,43329
1784222538,2.43,304220,3571692,42355
1784222539,2.32,304092,3571500,42355
1784222540,2.32,303748,3571844,43816
1784222541,2.32,303360,3572172,43329
1784222542,2.32,303332,3572452,42842
1784222543,2.32,303812,3571780,42842
1784222544,2.45,303808,3571784,42355
1784222545,2.45,303544,3572048,42842
1784222546,2.45,303476,3572116,42355
1784222547,2.45,303160,3572432,42355
1784222548,2.45,303268,3572072,42355
1784222549,2.33,303168,3572616,42842
1784222550,2.33,302928,3572412,42842
1784222551,2.33,303072,3572624,42842
1784222552,2.33,303972,3571368,42842
1784222554,2.33,303468,3572124,42842
1784222555,2.23,303456,3571840,43329
1784222556,2.23,303636,3571956,42355
1784222557,2.23,303432,3572160,42355
1784222558,2.23,303300,3572292,42355
1784222559,2.05,303180,3572412,43816
1784222560,2.05,302484,3572856,41868
1784222561,2.05,302960,3572632,42355
1784222562,2.05,302632,3572708,42842
1784222563,2.05,302516,3573520,42842
1784222564,2.04,302728,3572864,43329
1784222565,2.04,302992,3572348,42355
1784222566,2.04,303288,3572600,42842
1784222567,2.04,303084,3572508,41868
1784222568,2.04,303400,3572384,43329
1784222569,1.96,302296,3573044,42355
1784222570,1.96,302652,3573524,42842
1784222571,1.96,302528,3573064,42842
1784222572,1.96,302804,3572884,42842
1784222574,1.96,302528,3573064,41868
1784222575,1.96,302552,3573052,41868
1784222576,1.96,302880,3572712,42842
1784222577,1.96,302700,3572892,41868
1784222578,1.96,302404,3572432,42355
1784222579,1.89,302932,3572408,42842
1784222580,1.89,302808,3572784,42842
1784222581,1.89,302564,3572776,42842
1784222582,1.89,302740,3572600,42842
1784222583,1.89,302924,3572776,42842
1784222584,1.98,303028,3572564,43329
1784222585,1.98,303188,3572404,42355
1784222586,1.98,302808,3572280,42355
1784222587,1.98,303384,3572660,42842
1784222588,1.98,302808,3572784,42842
1784222589,2.06,302948,3572644,42355
1784222590,2.06,303180,3572412,42355
1784222591,2.06,302728,3572612,41868
1784222592,2.06,302604,3572736,43329
1784222593,2.06,302864,3572728,42355
1784222595,1.97,302992,3572600,41868
1784222596,1.97,303108,3572484,41868
1784222597,1.97,303616,3571976,42355
1784222598,1.97,303392,3572200,42355
1784222599,1.81,303276,3572316,42842
1784222600,1.81,302952,3572640,42355
1784222601,1.81,302908,3572180,42355
1784222602,1.81,303292,3572300,41381
1784222603,1.81,302364,3573020,43329
1784222604,1.91,302848,3572744,42355
1784222605,1.91,302472,3572904,43329
1784222606,1.91,302600,3572992,42842
1784222607,1.91,303040,3572552,42842
1784222608,1.91,302660,3572680,42842
1784222609,2.00,303080,3572512,42842
1784222610,2.00,303148,3572444,42355
1784222611,2.00,303440,3572152,42842
1784222612,2.00,303120,3572472,41868
1784222613,2.00,303280,3572312,42842
1784222614,1.92,302680,3572660,41868
