iter,compute_ns,wake_lag_ns,e2e_ns
0,1917930,19553631,21491450
1,1486267,18552283,20048845
2,1461322,17095234,18565426
3,1459914,15608130,17076915
4,1466452,15116989,16591829
5,1481285,13631477,15121021
6,1484008,12161669,13654102
7,1483915,10694287,12186313
8,1483674,9225257,10717134
9,1494748,8757282,10260141
10,1499470,7299456,8806870
11,1523470,5846481,7378432
12,1525970,4421099,5955142
13,1518303,3996475,5523056
14,1525303,2562871,4096378
15,1529692,1135581,2673366
16,1557470,23622,1589295
17,1561451,20877,1590810
18,1555580,22714,1586405
19,1564433,20228,1592753
20,1567673,20723,1596563
21,1568859,20386,1597429
22,1574451,22648,1605136
23,1578173,20218,1606391
24,1581173,20380,1609553
25,1600951,20394,1629382
26,1602451,20390,1630896
27,1595785,23023,1627103
28,1729449,20074,1758339
29,1661617,20699,1692168
30,1648710,20714,1678997
31,1644302,22772,1675630
32,1641932,20490,1671515
33,1628321,20134,1657103
34,1625247,20389,1654099
35,1620376,20384,1648742
36,1627932,22943,1659097
37,1625988,20587,1655167
38,1619987,20101,1648755
39,1626154,20338,1655121
40,1627395,23322,1658921
41,1629969,20744,1659120
42,1635598,20258,1664079
43,1633117,20106,1661537
44,1635543,20323,1664033
45,1633636,23178,1665129
46,1632173,20174,1660736
47,1631877,20299,1660287
48,1634376,20110,1662560
49,1641451,23095,1672712
50,1644747,20109,1673300
51,1656043,20123,1684332
52,1639765,20452,1668828
53,1637969,19947,1666435
54,1641209,22877,1672642
55,1640691,20206,1669174
56,1642303,20386,1670781
57,1640765,20382,1669647
58,1646673,23256,1678076
59,1643080,20085,1671405
60,1661062,20339,1689808
61,1653062,20261,1681656
62,1653542,20164,1681781
63,1649710,23315,1681303
64,2087280,20830,2116684
65,1714524,24103,1747997
66,1697765,20617,1726975
67,1687413,23861,1719682
68,1695506,20616,1724936
69,1697154,20204,1725932
70,1678228,20404,1707243
71,1686321,20196,1714923
72,1676839,23088,1707927
73,1678617,20565,1707163
74,1678042,20301,1707085
75,1677543,20223,1706025
76,1676431,23522,1708102
77,1673543,20296,1701801
78,1681228,20384,1709908
79,1683783,20046,1711811
80,1684876,20542,1713492
81,1685617,23101,1716902
82,1687876,20467,1716250
83,1689006,20203,1717523
84,1685969,20254,1714389
85,1686321,23665,1718411
86,1691579,20346,1720129
87,1691024,20082,1719143
88,1694987,20355,1723361
89,1694746,20647,1723820
90,1692173,23576,1724175
91,1698098,19961,1726337
92,1697468,20420,1726203
93,1695043,20082,1723513
94,1700635,23678,1732350
95,1701357,20099,1729753
96,1700135,20299,1728693
97,1727450,20350,1756003
98,1708135,20253,1736703
99,1705209,23441,1736780
100,1714469,20252,1742998
101,1713690,20266,1742160
102,1806356,20354,1835340
103,1769339,24820,1802510
104,1766894,20279,1795321
105,1770080,20423,1798446
106,1765838,20252,1794146
107,1757560,20395,1785863
108,1770302,23584,1802181
109,1773098,20413,1801751
110,1772098,20020,1800191
111,1769246,20182,1797409
112,1770079,22833,1800542
113,1771413,20459,1799871
114,1775468,20158,1803829
115,1775486,20209,1803566
116,1775283,20112,1803191
117,1774616,23578,1806231
118,1774838,20241,1803005
119,1770246,20144,1798445
120,1784542,20139,1812848
121,1777301,22383,1807518
122,1785023,20305,1813143
123,1787764,20319,1816064
124,1782672,20018,1810468
125,1795153,20273,1823296
126,1791745,23313,1822874
127,1789227,20068,1817295
128,1797672,19897,1825309
129,1795801,20152,1824009
130,1791839,23396,1823271
131,1797320,20040,1825082
132,1799801,20110,1828096
133,1798283,19957,1826221
134,1800504,19990,1828291
135,1798320,22900,1829294
136,1804283,20044,1832512
137,1809764,20040,1838100
138,1811949,20221,1840188
139,1803338,22687,1834247
140,1807431,20257,1835539
141,1808153,20197,1836387
142,1812264,20248,1840734
143,1854819,20281,1883044
144,1825801,23432,1857603
145,1831875,20205,1860488
146,1836079,20257,1864502
147,1825726,19956,1853571
148,1817375,23033,1848445
149,1825986,20047,1853978
150,1827393,20228,1855696
151,1827171,20187,1855136
152,1832820,19923,1860650
153,1835023,22686,1865986
154,1828208,20070,1855964
155,1834857,20269,1863107
156,1834857,20061,1863029
157,1838708,22805,1869662
158,1836727,20208,1865065
159,1846171,23223,1877764
160,1844338,21403,1873852
161,1840264,20362,1869255
162,1840523,23661,1872296
163,1841726,20213,1869939
164,1845838,20097,1874009
165,1851209,20000,1879616
166,1845356,22929,1876249
167,1847319,20240,1875726
168,1845172,20050,1873018
169,1853097,20268,1881235
170,1849745,23504,1881009
171,1847653,22915,1878586
172,1855282,20948,1884211
173,1864986,21758,1894374
174,1861930,22235,1891888
175,1873671,23183,1904891
176,1866801,21938,1896720
177,1863745,24563,1896179
178,1862431,22151,1892674
179,1866116,20999,1895170
180,1869504,23206,1900340
181,1872042,17035,1897021
182,1872264,23290,1903275
183,1863412,22100,1893697
184,1865930,23511,1897459
185,1857430,22321,1887529
186,1859394,21447,1888766
187,1866560,22109,1897057
188,1865671,22716,1896590
189,1864467,23108,1895705
190,1876079,20603,1904811
191,1864615,23599,1896362
192,1864171,21502,1893803
193,1871949,23339,1903269
194,1864616,19408,1892172
195,1883041,21515,1912464
196,1869615,23418,1901552
197,1868800,18506,1895251
198,1866911,24084,1899032
199,1873542,24172,1905917
200,1860357,21834,1890098
201,1968282,20756,1997204
202,1991800,54981,2057077
203,1929170,25273,1964110
204,1889856,24639,1922976
205,1878504,24227,1911213
206,1903930,23797,1936449
207,1888485,25152,1922397
208,1874727,22592,1905578
209,1871504,22699,1902333
210,1918392,20361,1946939
211,1878263,24605,1911980
212,1876596,23305,1908031
213,1874763,24633,1908045
214,1865559,21944,1895856
215,1868560,22828,1899277
216,1867004,23758,1898873
217,1865208,23587,1897054
218,1862949,21916,1892772
219,1870300,21504,1899804
220,1863578,24470,1896178
221,1864337,20762,1893340
222,1860152,17350,1885429
223,1862023,21253,1891146
224,1866078,23286,1897179
225,1866134,22771,1896941
226,1865690,21785,1895567
227,1865301,19817,1892988
228,1864375,21665,1893688
229,1859208,24335,1891746
230,1860782,20905,1889816
231,1862393,21159,1891849
232,1862727,17007,1887696
233,1860541,20373,1889062
234,1869763,24043,1901899
235,1903930,22964,1935468
236,1882171,24515,1915260
237,1872597,23270,1904089
238,1867763,23644,1899574
239,1864615,16603,1889477
240,1863171,21635,1892714
241,1871949,21668,1901802
242,1864004,22127,1894186
243,1862356,24204,1894671
244,1867060,21070,1896019
