ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784233965,3.43,290580,3585012,41381
1784233966,3.43,314672,3560920,41868
1784233967,3.43,314812,3560780,41381
1784233969,3.43,313852,3561488,41868
1784233970,3.43,312100,3563788,41381
1784233971,3.24,310200,3565496,39920
1784233972,3.24,308864,3566728,40894
1784233973,3.24,308088,3567260,41381
1784233974,3.24,308072,3567520,42355
1784233975,3.24,307172,3568712,41381
1784233976,3.14,306564,3568628,40894
1784233977,3.14,306296,3569044,41381
1784233978,3.14,305872,3569572,41868
1784233979,3.14,305552,3570360,41868
1784233980,3.14,304060,3571472,41868
1784233981,2.89,303708,3571884,39920
1784233982,2.89,303088,3572924,41381
1784233983,2.89,302736,3573388,41381
1784233984,2.89,302184,3573156,41868
1784233985,2.82,301864,3573832,42355
1784233986,2.82,301536,3573908,42355
1784233987,2.82,301288,3573800,42355
1784233989,2.82,301700,3573892,41381
1784233990,2.82,302104,3574080,41868
1784233991,2.75,301600,3574280,41868
1784233992,2.75,301692,3574048,41868
1784233993,2.75,301164,3574428,40894
1784233994,2.75,301104,3574236,40894
1784233995,2.75,300892,3574700,41381
1784233996,2.53,300772,3574316,40894
1784233997,2.53,300692,3575004,41381
1784233998,2.53,300676,3574768,41868
1784233999,2.53,300712,3574628,41868
1784234000,2.53,300652,3574688,41381
1784234001,2.49,301056,3574536,41381
1784234002,2.49,301044,3574548,41868
1784234003,2.49,301004,3574588,40894
1784234004,2.49,300316,3575276,41868
1784234005,2.45,300560,3575068,41868
1784234006,2.45,300068,3575020,41381
1784234007,2.45,300604,3575580,40894
1784234009,2.45,300300,3575292,41868
1784234010,2.45,300148,3574980,41868
1784234011,2.25,300184,3575156,41868
1784234012,2.25,299728,3575612,41868
1784234013,2.25,300116,3575476,41868
1784234014,2.25,300152,3575240,41381
1784234015,2.25,300144,3574944,41381
1784234016,2.23,300124,3575216,41868
1784234017,2.23,300168,3575468,41381
1784234018,2.23,300080,3575364,42355
1784234019,2.23,300228,3575388,41868
1784234020,2.23,300332,3575260,40894
