ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784226398,1.25,272700,3602892,36998
1784226399,1.25,297304,3578288,36024
1784226400,1.25,296828,3578764,38459
1784226401,1.47,296340,3579252,36511
1784226402,1.47,294184,3581408,38459
1784226403,1.47,292916,3582424,38459
1784226405,1.47,292424,3583168,36998
1784226406,1.47,291804,3583788,39433
1784226407,1.67,290264,3585076,38946
1784226408,1.67,290368,3585076,37972
1784226409,1.67,289812,3585528,37972
1784226410,1.67,289532,3586060,38459
1784226411,1.94,289784,3585808,38946
1784226412,1.94,289180,3586412,38459
1784226413,1.94,289412,3586180,39433
1784226414,1.94,288880,3586712,37972
1784226415,1.94,288984,3586460,38459
1784226416,2.18,288872,3586720,37972
1784226417,2.18,289188,3586404,38946
1784226418,2.18,289040,3586552,38946
1784226419,2.18,288480,3587112,38459
1784226420,2.18,288192,3587148,38946
1784226421,2.33,288400,3586940,38459
1784226422,2.33,288608,3586984,38459
1784226423,2.33,288544,3587048,39433
1784226424,2.33,288648,3586944,38459
1784226426,2.33,288772,3586820,39920
1784226427,2.46,288468,3587124,38946
1784226428,2.46,288228,3587364,38946
1784226429,2.46,288480,3587112,38459
1784226430,2.46,288228,3587364,38946
1784226431,2.67,288228,3587112,38459
1784226432,2.67,288528,3586812,38459
1784226433,2.67,288188,3587404,39433
1784226434,2.67,288320,3587272,38946
1784226435,2.67,288108,3587528,38459
1784226436,2.77,287996,3587596,38459
1784226437,2.77,288100,3587492,38459
1784226438,2.77,288248,3587344,40407
1784226439,2.77,288352,3587240,38459
1784226440,2.77,288492,3586596,39433
1784226441,2.87,287760,3587580,38946
1784226442,2.87,288012,3587580,39433
1784226443,2.87,287896,3587696,38946
1784226444,2.87,287920,3587672,38946
1784226445,2.87,287748,3587844,38459
1784226447,3.04,287816,3587524,38459
1784226448,3.04,288228,3587112,39433
1784226449,3.04,288068,3587272,39433
1784226450,3.04,288068,3587272,38946
1784226451,3.20,287672,3587668,38459
1784226452,3.20,288176,3587416,39920
1784226453,3.20,288168,3587424,39920
1784226454,3.20,288168,3587424,38946
1784226455,3.20,288320,3587272,39920
1784226456,3.26,288208,3587384,39433
1784226457,3.26,288208,3587384,39433
1784226458,3.26,288176,3587164,39920
1784226459,3.26,288536,3587056,40407
1784226460,3.26,288388,3587204,38946
1784226461,3.32,287932,3587408,39920
