iter,compute_ns,wake_lag_ns,e2e_ns
0,1916009,20657,1958315
1,1483419,25032,1518229
2,1472586,20870,1502622
3,1469734,20616,1498757
4,1479012,24199,1511562
5,1485178,20444,1514215
6,1483549,20468,1512553
7,1514419,20398,1543650
8,1504808,20514,1533822
9,1508808,22653,1539609
10,1511697,20343,1540466
11,1520401,20311,1549396
12,1525382,20260,1553827
13,1529789,23176,1561040
14,1535511,20570,1564470
15,1534660,20204,1563105
16,1549308,20413,1578202
17,1557215,20473,1585892
18,1555641,23130,1586957
19,1569271,20543,1598091
20,1563140,20344,1591596
21,1563771,20422,1592286
22,1572975,22672,1604036
23,1581586,20122,1610244
24,1595752,20423,1624434
25,1593696,20409,1622327
26,1597474,20247,1625999
27,1598529,22552,1629027
28,1606807,20446,1635383
29,1607345,20395,1635721
30,1647048,20085,1675763
31,1617029,22761,1648698
32,1622622,20210,1651406
33,1618641,20252,1647226
34,1620586,20312,1649268
35,1622400,20298,1651439
36,1615696,23308,1647541
37,1621771,20349,1650768
38,1624103,20595,1653106
39,1623289,20526,1652166
40,1627622,22887,1659157
41,1624474,20243,1653236
42,1632493,20378,1661426
43,1631585,20216,1660060
44,1642789,20369,1671824
45,1637566,22267,1668592
46,1630122,20401,1658782
47,1630308,20369,1658954
48,1637567,20225,1666329
49,1635418,21827,1665801
50,1647789,20239,1676750
51,1653622,20392,1682366
52,1645770,20341,1674667
53,1641437,20142,1669950
54,1647159,22115,1678033
55,1644659,20305,1673278
56,1640011,20217,1668431
57,1648808,20407,1677436
58,1646974,22601,1678056
59,1643808,20217,1672265
60,1649993,20277,1678862
61,1652696,20560,1681589
62,1696899,20453,1726168
63,1689085,24981,1723695
64,1860787,20319,1890588
65,1724955,19083,1753260
66,1684881,20421,1714506
67,1708992,23690,1741663
68,1692474,20417,1722224
69,1683677,20403,1712654
70,1706900,20278,1736270
71,1761991,20968,1793367
72,1706825,23255,1739117
73,1718343,20611,1747752
74,1693955,20505,1722701
75,1686140,20732,1715113
76,1678122,22575,1709030
77,1678585,20172,1706979
78,1686899,20232,1715484
79,1685604,20459,1714618
80,1683196,20297,1711863
81,1691622,22973,1723021
82,1706436,20237,1735192
83,1695696,20631,1724697
84,1697862,20284,1726461
85,1685937,23182,1717174
86,1689510,20260,1717716
87,1693770,20487,1722220
88,1686641,20344,1715114
89,1693918,20164,1722582
90,1696252,22710,1727035
91,1696900,20529,1725651
92,1699066,20479,1728008
93,1697196,20057,1725549
94,1693936,22548,1724892
95,1696658,20386,1725119
96,1699807,20298,1728179
97,1697584,20118,1725795
98,1698770,20123,1727115
99,1754899,21854,1785290
100,1728381,20562,1757536
101,1721344,20252,1750115
102,1754937,20164,1783582
103,1721956,24063,1754499
104,1719844,20160,1747763
105,1720344,20257,1748472
106,1717289,20299,1745661
107,1712344,20267,1740537
108,1717807,23072,1748824
109,1723473,20262,1751939
110,1731529,20267,1760333
111,1724677,20309,1753171
112,1722863,22966,1753995
113,1726104,20471,1754870
114,1727177,20457,1756005
115,1731769,20314,1760213
116,1734640,20226,1763014
117,1724862,22865,1755820
118,1731177,20221,1759435
119,1756288,20226,1785107
120,1739455,20601,1768630
121,1734769,22499,1765454
122,1740992,19948,1769144
123,1739455,20435,1767889
124,1741899,20198,1770061
125,1742844,20351,1771473
126,1747214,22453,1777575
127,1750695,20254,1778913
128,1823195,20240,1851788
129,1778603,20134,1807292
130,1755399,23088,1787024
131,1754326,20537,1783084
132,1755640,20356,1783959
133,1754900,20343,1783149
134,1751085,20440,1779784
135,1753733,22671,1784200
136,1759196,20287,1787409
137,1755492,20181,1783580
138,1760659,20334,1789048
139,1762381,23232,1793668
140,1758788,20237,1787099
141,1759121,20260,1787418
142,1773066,20228,1801219
143,1768566,20158,1796965
144,1771511,22742,1802289
145,1795529,20413,1824312
146,1782418,20399,1811224
147,1778696,20200,1807025
148,1777603,22784,1808886
149,1773325,20196,1801854
150,1780770,20274,1809600
151,1779158,20168,1807419
152,1783547,20099,1811590
153,1784937,22627,1815452
154,1783011,20057,1810827
155,1783955,20395,1812443
156,1803733,20252,1831929
157,1808751,22780,1840216
158,1795418,20266,1824183
159,1798047,20141,1826614
160,1792528,20386,1820934
161,1810436,20373,1839383
162,1806844,23530,1838929
163,1798362,20183,1827026
164,1803973,20225,1832494
165,1800658,19970,1829128
166,1802991,22702,1833934
167,1799325,20151,1827920
168,1801788,20007,1830388
169,1795325,20086,1823800
170,1801844,20406,1830286
171,1801732,22563,1832388
172,1843270,20012,1871800
173,1820807,20202,1849508
174,1815696,20040,1844161
175,1818640,22883,1849837
176,1818270,20147,1846601
177,1815659,20226,1843921
178,1813529,20323,1842018
179,1821787,20050,1850282
180,1818917,23207,1850625
181,1818417,20008,1846500
182,1824843,20383,1853412
183,1819584,20314,1848343
184,1818437,22879,1849852
185,1814140,20346,1842875
186,1814269,20351,1842935
187,1816288,20171,1844810
188,1820251,20120,1848445
189,1814584,22500,1845473
190,1817862,20393,1846403
191,1818417,20157,1846889
192,1814288,20051,1842561
193,1813862,22486,1844996
194,1835881,20176,1864667
195,1824288,20644,1853450
196,1821954,20537,1850751
197,1821603,19968,1849793
198,1815066,22699,1846228
199,1820862,20241,1849325
200,1820399,20098,1848904
201,1815547,20547,1844150
202,1820084,22519,1850807
203,1823343,20283,1851793
204,1833343,20195,1861872
205,1815603,20218,1844136
206,1820213,20260,1848530
207,1815473,22547,1846446
208,1817399,20256,1845821
209,1820769,20335,1849197
210,1825565,20191,1854109
211,1818437,23238,1849933
212,1813473,20261,1841641
213,1814584,20284,1842961
214,1815714,20363,1844095
215,1813436,20127,1841952
216,1815696,22858,1846776
217,1814158,20104,1842614
218,1816436,20368,1844915
219,1815381,20280,1843568
220,1814881,22641,1845707
221,1815547,20072,1843471
222,1812548,20095,1840791
223,1812214,20211,1840536
224,1813306,20105,1841652
225,1812825,22762,1843754
226,1811492,20156,1839629
227,1814825,20031,1842893
228,1819399,20147,1847675
229,1811474,23063,1842722
230,1819455,20476,1848152
231,1824955,20221,1853565
232,1823177,20189,1851995
233,1817325,20194,1845981
234,1814696,23092,1846065
235,1815566,20411,1844699
236,1814325,19953,1842611
237,1813159,20143,1841264
238,1813380,22837,1844292
239,1811547,20213,1840260
240,1815065,20125,1843209
241,1811788,20000,1839825
242,1812510,20208,1840718
243,1813880,23032,1845098
244,1819658,20389,1848084
245,1816399,20468,1844904
246,1816103,20010,1844149
247,1812973,23037,1844437
248,1819807,20376,1848256
249,1819732,20140,1848002
250,1817974,20033,1846062
251,1815991,20093,1844641
252,1816510,22695,1847761
253,1815121,20311,1843636
254,1816640,19983,1844437
255,1812214,20136,1840090
256,1814474,22756,1845303
257,1823196,20279,1851456
258,1815381,19969,1843461
259,1809565,20474,1838243
260,1842769,20219,1871489
261,1824324,23932,1856831
262,1816696,20233,1845132
263,1823769,20201,1852600
264,1817177,20595,1846179
265,1819158,22956,1850448
266,1813028,20257,1841434
267,1813862,20206,1841976
268,1814491,20470,1843554
269,1830233,20179,1859078
270,1819788,23040,1851328
271,1821214,20304,1849629
272,1816751,20086,1845356
273,1818159,19850,1846360
274,1818603,23211,1850370
275,1821307,20513,1850282
276,1818825,20202,1847324
277,1817418,20115,1845810
278,1821084,20323,1849648
279,1819918,22851,1851028
280,1816121,20189,1844236
281,1814640,20638,1843611
282,1819436,20087,1847690
283,1830158,23097,1861347
284,1833159,20379,1861797
285,1822658,20162,1851024
286,1825529,20259,1853973
287,1820658,20134,1848959
288,1820454,22847,1851524
289,1816010,20315,1844195
290,1817547,20320,1845682
291,1822862,20250,1851242
292,1815640,22630,1846825
293,1819232,20301,1847886
294,1818103,20232,1846483
295,1818250,20366,1847080
296,1818529,20427,1847381
297,1823047,22899,1854076
298,1817751,20293,1846284
299,1814399,20242,1842974
300,1819418,20191,1847812
301,1815066,22923,1846062
302,1823640,20279,1851752
303,1821121,20506,1849738
304,1815084,19992,1843262
305,1820622,20053,1848674
306,1828899,22062,1859072
307,1837918,20530,1866484
308,1827714,20220,1856304
309,1824492,20187,1852901
310,1820454,23252,1852022
311,1824584,20220,1852971
312,1818936,20188,1847401
313,1821455,20248,1849628
314,1822418,20512,1851337
315,1818547,22632,1849383
316,1817121,20174,1845369
317,1819343,20271,1847893
318,1838733,23221,1870434
319,1824195,23545,1855759
320,1826658,20309,1855374
321,1820159,20480,1848972
322,1819047,20207,1847514
323,1815010,20286,1843703
324,1815659,22758,1846694
325,1823473,20948,1852792
326,1824621,20342,1853704
327,1815510,20439,1844264
328,1816529,22634,1847459
329,2036694,20249,2065814
330,1947639,30958,1989764
331,1862362,25074,1896435
332,1848547,22634,1879977
333,1839510,26014,1874450
334,1835973,20630,1865029
335,1832047,20431,1860644
336,1824381,20213,1852742
337,1831825,23482,1864010
338,1851714,20431,1880459
339,1831991,22028,1862779
340,1834695,20626,1864099
341,1871862,20075,1900770
342,1835103,24640,1868742
343,1837010,20533,1866080
344,1848306,20501,1878104
345,1847177,22024,1878034
346,1834602,21922,1865099
347,1829065,20427,1858234
348,1822270,20265,1851331
349,1827992,20326,1856650
350,1823584,20367,1852729
351,1825880,23377,1857683
352,1828844,20344,1858021
353,1824566,20331,1853359
354,1827492,20280,1856438
355,1830270,22882,1861595
356,1829140,20572,1858711
357,1826974,20391,1855957
358,1823121,20137,1851702
359,2299360,20104,2328909
360,1840269,379649,2229159
361,1831621,23081,1863573
362,1826639,20438,1855467
363,1827806,20369,1856656
364,1821844,22359,1852907
365,1821844,20290,1850485
366,1824566,20221,1853101
367,1831954,20188,1860699
368,1830547,20341,1859388
369,1825659,22388,1856842
370,1825381,20263,1854384
371,1822806,20416,1851833
372,1824547,20235,1853134
373,1830344,22522,1861329
374,1822066,20175,1850648
375,1825288,20347,1853912
376,1820399,20333,1848973
377,1829584,20245,1858162
378,1827788,22402,1859098
379,1822325,20018,1850825
380,1818899,20153,1847441
381,1836029,20324,1864575
382,1822918,22222,1853955
383,1828158,20431,1856996
384,1822862,20324,1851779
385,1825307,20162,1853710
386,1823899,20223,1852585
387,1822288,22417,1853335
388,1820751,20348,1849303
389,1820214,20168,1848863
390,1824640,20580,1853590
391,1817733,22607,1848932
392,1829788,20316,1858437
393,1816992,20191,1845831
394,1815177,20140,1843706
395,1820047,20219,1848729
396,1820880,22765,1851998
397,1821066,20233,1849688
398,1967157,20071,1996414
399,1959268,24650,1995548
400,1842955,54141,1905317
401,1841899,23720,1874137
402,1848250,22002,1878364
403,1833566,22914,1865035
404,1837343,21475,1867448
405,1829455,22928,1860920
406,1828325,20192,1856851
407,1826992,20179,1856022
408,1821084,20294,1849527
409,1822973,22841,1853888
410,1827473,20308,1856189
411,1828714,20387,1857471
412,1827695,20466,1856791
413,1827140,20267,1855370
414,1825639,22239,1856379
415,1824751,20429,1853365
416,1821158,20230,1849481
417,1817658,20217,1846264
418,1822473,22541,1853366
419,1835491,20268,1864333
420,1824010,20384,1853042
421,1832232,20036,1860361
422,1820880,20337,1849181
423,1820899,22865,1852116
424,1827862,20203,1856751
425,1821380,20430,1850089
426,1823251,20120,1851593
427,1822399,22463,1853214
428,1820362,20171,1849089
429,1819066,20398,1847871
430,1820121,20273,1848728
431,1822658,20315,1851029
432,1847584,22917,1878835
433,1848843,22552,1880339
434,1843140,22593,1874455
435,1839658,20876,1869293
436,1825085,23330,1857062
437,1827269,20038,1855659
438,1825918,20413,1854720
439,1823214,20122,1852021
440,1824065,20182,1852840
441,1822751,22654,1853887
442,1823788,20492,1852873
443,1820529,20071,1849489
444,1822955,20372,1851919
445,1823862,21937,1854206
446,1824066,20238,1852563
447,1823343,20261,1851994
448,1815028,20210,1843591
449,1822807,19993,1851485
450,1823510,22669,1854605
451,1819325,20063,1847684
452,1823677,20160,1851892
453,1820658,20239,1849527
454,1819547,22544,1850092
455,1822640,20494,1851226
456,1835269,20165,1863916
457,1825029,20429,1854106
458,1817306,20211,1845981
459,1823510,22350,1854157
460,1815862,20337,1844662
461,1824807,20212,1853722
462,1820548,20142,1848930
463,1821899,22467,1852403
464,1823103,20397,1851630
465,1817251,20235,1845782
466,1815066,20073,1843269
467,1852510,20078,1881181
468,1855825,24162,1889171
469,1833622,21426,1863584
470,1828251,20282,1856533
471,1824362,20046,1852612
472,1823566,22889,1854936
473,1827047,20023,1855644
474,1818973,20250,1847575
475,1819139,20366,1847432
476,1847881,21223,1877918
477,1825418,23324,1857260
478,1822881,20385,1851654
479,1832047,20186,1860455
480,1821547,20265,1849978
481,1820399,22533,1851210
482,1823028,20205,1851548
483,1818621,20098,1847016
484,1820158,20047,1848409
485,1822399,20348,1851062
486,1822917,22636,1853664
487,1825195,20474,1853873
488,1822677,20312,1851026
489,1816436,20205,1844549
490,1821251,22344,1851706
491,1822584,20516,1851415
492,1820917,20206,1849549
493,1836880,20210,1865165
494,1842102,20067,1871836
495,1825584,22687,1856735
496,1832918,20433,1861961
497,1828270,20030,1856633
498,1823696,20239,1852471
499,1824621,22359,1855258
500,1824492,20234,1853022
501,1825344,20406,1854027
502,1820806,20188,1849569
503,1820992,20156,1849555
504,1819269,23369,1851101
505,1822492,20281,1850902
506,1822955,20156,1851574
507,1836028,20365,1864856
508,1824918,22633,1855736
509,1823640,20082,1852222
510,1835010,20235,1863579
511,1820732,20333,1849176
512,1853695,20300,1882347
513,1829047,23273,1860709
514,1845714,20222,1874509
515,1828399,20578,1857440
516,1822566,20379,1851278
517,1824381,22555,1855380
518,1821436,20208,1850200
519,1830177,20343,1859093
520,1832362,20273,1861061
521,1834121,20148,1862695
522,1828454,22065,1859075
523,1826084,20348,1854673
524,1824640,20130,1853196
525,1823899,20302,1852478
526,1830233,22515,1860784
527,1821936,20093,1850011
528,1826696,19876,1854664
529,1820177,20214,1848465
530,1822676,20330,1851025
531,1830436,22876,1861738
532,1824862,20288,1853335
533,1841196,20126,1869692
534,1853769,20779,1883437
535,1829640,23733,1861502
536,1834344,20219,1862637
537,1829659,20280,1858493
538,1825991,20432,1854757
539,1826047,20252,1854984
540,1823362,22409,1854197
541,1821010,20118,1849443
542,1825862,20215,1854133
543,1820548,20146,1849026
544,1818251,21915,1848517
