ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784214688,0.56,263544,3612128,36998
1784214689,0.56,265644,3609948,36998
1784214690,0.56,268980,3606360,37972
1784214691,0.56,269036,3606556,37485
1784214692,0.52,269016,3606576,38946
1784214693,0.52,268332,3607260,37485
1784214694,0.52,267628,3607964,38946
1784214695,0.52,267332,3608704,40407
1784214697,0.52,266744,3608848,38459
1784214698,0.71,265108,3610484,38459
1784214699,0.71,264344,3611248,38946
1784214700,0.71,264084,3611508,38459
1784214701,0.71,263308,3612876,38946
1784214702,0.71,262372,3613220,40407
1784214703,0.74,263020,3613160,40407
1784214704,0.74,262628,3612964,38459
1784214705,0.74,262524,3613068,39920
1784214706,0.74,262524,3613068,39920
1784214707,0.74,262492,3613692,39433
1784214708,0.76,262444,3613148,39433
1784214709,0.76,262536,3613056,39920
1784214710,0.76,262432,3613784,38946
1784214711,0.76,262060,3613532,39433
1784214712,0.78,262060,3613532,39433
1784214713,0.78,262204,3613388,39920
1784214714,0.78,262100,3613492,39920
1784214715,0.78,262100,3613492,38946
1784214716,0.78,261848,3613744,38946
1784214718,0.80,261848,3613744,39920
1784214719,0.80,261952,3613640,39433
1784214720,0.80,262352,3612988,39920
1784214721,0.80,262544,3613048,40407
1784214722,0.80,262544,3613048,39920
1784214723,1.05,262284,3613056,40407
1784214724,1.05,262412,3613180,40407
1784214725,1.05,262412,3613180,39433
1784214726,1.05,262340,3613252,39920
1784214727,1.05,262592,3613000,39920
1784214728,1.29,262444,3613148,40407
1784214729,1.29,262340,3613252,39433
1784214730,1.29,262340,3613252,39433
1784214731,1.29,262444,3613148,40407
1784214732,1.35,262088,3613504,39920
1784214733,1.35,262088,3613504,39920
1784214734,1.35,262088,3613504,39920
1784214735,1.35,261548,3613792,39433
1784214736,1.35,262052,3613540,39920
1784214738,1.40,261788,3614424,39433
1784214739,1.40,261672,3613920,39920
1784214740,1.40,261924,3613668,39433
1784214741,1.40,262176,3613416,39920
1784214742,1.40,261780,3613812,38946
1784214743,1.45,261556,3614036,40407
1784214744,1.45,261556,3614036,40407
1784214745,1.45,261808,3613784,40407
1784214746,1.45,261808,3614228,40407
1784214747,1.45,261516,3613824,39433
1784214748,1.49,261768,3613824,38946
1784214749,1.49,261264,3614328,38459
1784214750,1.49,261516,3613824,38946
1784214751,1.49,262020,3614140,39920
1784214752,1.53,261956,3613636,39433
1784214753,1.53,261956,3613384,39920
1784214754,1.53,262460,3613132,38946
1784214755,1.53,262460,3613132,40894
1784214756,1.53,262208,3613132,41381
1784214757,1.49,262460,3613132,40407
1784214759,1.49,262060,3613384,40407
1784214760,1.49,262140,3613452,39920
1784214761,1.49,262392,3613200,39433
1784214762,1.49,262392,3613200,39920
1784214763,1.37,262512,3613080,40407
1784214764,1.37,262512,3613524,39920
1784214765,1.37,262028,3613564,39920
1784214766,1.37,262028,3613564,40894
1784214767,1.37,262028,3613564,39920
1784214768,1.26,262280,3613312,41381
1784214769,1.26,262280,3613312,39920
1784214770,1.26,262280,3613312,38946
1784214771,1.26,262028,3613564,39920
1784214772,1.16,262028,3613564,41381
1784214773,1.16,262280,3613312,39920
1784214774,1.16,262280,3613060,40407
1784214775,1.16,262520,3613072,40894
1784214776,1.16,262772,3613116,41381
1784214777,1.23,262292,3613404,40407
1784214778,1.23,262440,3613152,40407
1784214780,1.23,262260,3613080,40407
1784214781,1.23,262512,3613080,40407
1784214782,1.23,262252,3613340,40894
1784214783,1.29,262504,3613236,40894
1784214784,1.29,262252,3613592,40407
1784214785,1.29,262504,3613088,40894
1784214786,1.29,262076,3613264,40407
1784214787,1.29,262180,3613412,40894
1784214788,1.19,262296,3613756,40407
1784214789,1.19,261836,3613756,39920
1784214790,1.19,261836,3613756,40894
1784214791,1.19,262088,3613252,39920
1784214792,1.33,262592,3613000,39920
1784214793,1.33,262508,3613084,41381
1784214794,1.33,262656,3612936,39920
1784214795,1.33,262760,3612832,40407
1784214796,1.33,262172,3613420,40407
1784214797,1.39,262024,3613568,40407
1784214798,1.39,261920,3613820,38946
1784214800,1.39,262152,3613440,40407
1784214801,1.39,262088,3613504,40894
1784214802,1.39,262088,3613504,39920
1784214803,1.35,262340,3613252,40407
1784214804,1.35,262064,3613528,41381
1784214805,1.35,262064,3613276,41381
1784214806,1.35,262316,3613276,40894
1784214807,1.35,262568,3613024,40407
1784214808,1.41,262568,3613024,39920
1784214809,1.41,262820,3613068,40407
1784214810,1.41,262516,3613076,40894
1784214811,1.41,262472,3613120,39433
1784214812,1.41,262724,3612868,40407
1784214813,1.69,262220,3613372,40894
1784214814,1.69,262072,3613372,39920
1784214815,1.69,262324,3613712,39920
1784214816,1.69,262496,3613096,40894
1784214817,1.64,262496,3613096,40894
1784214818,1.64,262244,3613348,40407
1784214819,1.64,262748,3612844,40407
1784214821,1.64,262348,3613244,40407
1784214822,1.64,262496,3613244,40407
1784214823,1.91,262496,3612844,40407
1784214824,1.91,262272,3613760,40407
1784214825,1.91,262084,3613508,41381
1784214826,1.91,262588,3613004,40407
1784214827,1.91,262588,3613004,40407
1784214828,1.83,262564,3613028,40894
1784214829,1.83,262808,3612784,39920
1784214830,1.83,262556,3613332,40894
1784214831,1.83,262384,3613208,40894
1784214832,1.83,262636,3612956,40407
1784214833,1.85,262384,3613208,40407
1784214834,1.85,262384,3613104,40407
