iter,compute_ns,wake_lag_ns,e2e_ns
0,1444069,22705,1486847
1,1068278,519976,1598829
2,1066945,24785,1101545
3,1069926,143007,1222563
4,1072223,263970,1345155
5,1078371,23107,1110422
6,1076834,150348,1236255
7,1081334,22298,1113039
8,1086630,152483,1248316
9,1089148,287594,1386038
10,1099334,22528,1131417
11,1103592,170397,1282823
12,1107575,22089,1138459
13,1103704,176755,1289088
14,1109185,328125,1446458
15,1118685,22022,1149596
16,1121462,187818,1318299
17,1114259,22306,1145546
18,1118685,185398,1313194
19,1123111,352767,1484841
20,1131389,22943,1163368
21,1134740,203164,1346682
22,1130907,385848,1525644
23,1136759,22691,1168654
24,1131426,207968,1348634
25,1130074,22160,1161048
26,1138944,200770,1348584
27,1141166,387435,1537213
28,1143981,22038,1174889
29,1149333,212536,1370573
30,1148684,21803,1179543
31,1149240,217264,1375208
32,1157129,413763,1579706
33,1153610,22681,1185439
34,1150389,223864,1383178
35,1149943,22242,1181315
36,1152352,220129,1381406
37,1154944,420146,1583923
38,1175147,22194,1207100
39,1161407,248766,1419228
40,1159185,458153,1625819
41,1159092,22053,1189997
42,1160203,230015,1398940
43,1169092,21781,1200206
44,1189073,242409,1440593
45,1170648,481240,1661387
46,1164665,23122,1196528
47,1165869,235565,1409916
48,1167369,22091,1198293
49,1174573,238774,1421847
50,1175961,461439,1646475
51,1173480,22654,1204782
52,1169388,245078,1423410
53,1169629,21900,1199732
54,1171925,239176,1419768
55,1173610,458434,1640414
56,1174943,21815,1205536
57,1175184,244350,1427571
58,1180258,466571,1655625
59,1181128,21730,1211006
60,1178739,249247,1436819
61,1180147,22273,1210419
62,1179388,249011,1437140
63,1179332,475806,1663545
64,1189073,21632,1219075
65,1193184,258037,1459332
66,1194424,21878,1225284
67,1203499,266524,1479375
68,1199739,520152,1728724
69,1191147,22645,1222440
70,1195425,261310,1465345
71,1191480,21984,1221816
72,1185962,261334,1455536
73,1186702,493795,1688460
74,1194109,22232,1225027
75,1193221,263378,1464692
76,1196147,503747,1708449
77,1196517,22147,1226627
78,1193572,264571,1466959
79,1196647,22579,1227466
80,1200461,266836,1476094
81,1196869,515686,1720684
82,1194573,22827,1226029
83,1196758,265195,1470101
84,1213628,22037,1244924
85,1203665,286645,1498569
86,1201517,537939,1748789
87,1201925,22951,1232968
88,1202258,270857,1482040
89,1201239,22031,1231863
90,1201350,269696,1479972
91,1205758,519008,1733099
92,1205739,22261,1236889
93,1209165,275388,1492720
94,1207257,532256,1748255
95,1205813,22139,1236415
96,1207517,274303,1490635
97,1208535,21996,1238809
98,1212776,278272,1499603
99,1208943,538380,1755305
100,1210480,22152,1241298
101,1212906,279724,1500852
102,1250387,22473,1281544
103,1216147,322766,1547431
104,1213202,587060,1809039
105,1216610,22573,1247552
106,1219832,286478,1515068
107,1219813,22671,1251002
108,1220962,289724,1519352
109,1220517,558962,1787590
110,1222535,22715,1253788
111,1222332,292139,1522378
112,1221924,561784,1792171
113,1233683,22056,1264573
114,1225146,305535,1539163
115,1222535,22729,1253393
116,1225165,292763,1526039
117,1224794,565020,1798147
118,1224461,22458,1255623
119,1228628,293919,1531287
120,1226776,22057,1257407
121,1228035,295739,1532052
122,1228757,571051,1808568
123,1227813,22064,1258303
124,1233165,296987,1539022
125,1235220,22792,1266364
126,1233664,305845,1548454
127,1233109,587490,1829229
128,1376736,22892,1408554
129,1280868,455165,1745440
130,1249553,788846,2047585
131,1255516,88991,1353674
132,1250590,394562,1653763
133,1258924,22887,1290755
134,1270794,331476,1611548
135,1280941,652139,1942211
136,1255294,23191,1287133
137,1255868,327225,1591722
138,1254516,22974,1286453
139,1256961,325415,1590672
140,1253498,630283,1892428
141,1253701,22722,1285146
142,1258997,324238,1591587
143,1254719,22635,1286244
144,1256609,326095,1590574
145,1252757,630759,1892256
146,1259053,22976,1290196
147,1258813,330177,1597508
148,1259423,636525,1904097
149,1262775,22354,1293889
150,1262850,332444,1603793
151,1262091,22064,1292820
152,1262313,331783,1602836
153,1262090,642242,1912591
154,1267701,21979,1298494
155,1276090,338623,1622954
156,1271423,22577,1302741
157,1280831,384610,1674644
158,1270887,715699,1995066
159,1268108,34306,1310896
160,1271794,350544,1630745
161,1279738,23368,1311420
162,1275645,351309,1635287
163,1277997,675138,1961487
164,1270794,23375,1302891
165,1274627,341724,1624776
166,1277220,663739,1949458
167,1272571,22290,1303436
168,1276683,342602,1627617
169,1279034,22314,1309719
170,1277441,348478,1634271
171,1275145,672993,1956138
172,1280497,23415,1312412
173,1276590,350726,1635464
174,1277627,22142,1308158
175,1282775,347120,1638377
176,1283201,676135,1967725
177,1281645,27280,1317184
178,1284831,356387,1650014
179,1285145,22082,1316097
180,1286386,353837,1648890
181,1284534,687871,1980793
182,1288831,22348,1319419
183,1287479,358678,1654749
184,1293109,694026,1995190
185,1286923,34133,1329686
186,1290275,368630,1667534
187,1288942,22991,1320507
188,1297497,360395,1666447
189,1297404,706687,2013536
190,1291312,53220,1353032
191,1295775,391439,1696250
192,1294034,22560,1325390
193,1285220,364019,1658275
194,1291348,696719,1996346
195,1284460,34975,1327972
196,1284108,366471,1658987
197,1293034,22758,1323940
198,1295312,361736,1665362
199,1296904,703177,2008785
200,1294515,46599,1349355
201,1292164,387613,1688573
202,1282571,726721,2017310
203,1294200,55236,1358084
204,1293608,396399,1698229
205,1294274,22964,1326035
206,1294201,364997,1667550
207,1294479,705901,2009046
208,1293886,46860,1349042
209,1293627,387856,1690242
210,1292719,22588,1323696
211,1293368,362325,1664304
212,1282071,703044,1993634
213,1281126,32818,1322685
