iter,compute_ns,wake_lag_ns,e2e_ns
0,2129586,21347,2168988
1,1549018,24459,1583311
2,1514519,20794,1545109
3,1507131,20518,1537926
4,1493205,23235,1525680
5,1522982,21384,1553477
6,1499131,20571,1528664
7,1500778,20572,1529981
8,1506704,20481,1536463
9,1543463,22828,1575069
10,1530963,20552,1560107
11,1533667,21220,1564424
12,1533130,20314,1562444
13,1529297,22327,1560327
14,1540667,20421,1570069
15,1544481,20330,1573349
16,1574852,20369,1604239
17,1611907,20611,1641369
18,1598629,22828,1630383
19,1571740,20181,1600736
20,1578981,20460,1608053
21,1579926,20388,1609073
22,1585555,22549,1617012
23,1608314,20902,1638957
24,1611406,20441,1641033
25,1606204,20165,1635238
26,1607648,20333,1636777
27,1609555,22661,1641031
28,1631221,20255,1660606
29,1618648,20645,1648107
30,1616036,20517,1645516
31,1609778,22493,1640974
32,1700832,20439,1729882
33,1633758,20311,1662551
34,1683943,21553,1714774
35,1649184,20833,1679591
36,1629203,22920,1660937
37,1644296,20866,1674309
38,1637018,20719,1666403
39,1646129,20887,1675701
40,1628666,23049,1660048
41,1640814,20939,1670123
42,1643369,20737,1672773
43,1640795,20609,1670071
44,1643314,20832,1673165
45,1649240,22512,1680993
46,1644795,20680,1674476
47,1636999,20571,1666496
48,1647369,20572,1676497
49,1648518,23178,1680214
50,1645758,20661,1675234
51,1647351,20681,1677235
52,1645851,20479,1674978
53,1643388,20406,1672609
54,1643758,22253,1674696
55,1649017,20421,1678531
56,1650148,20663,1679495
57,1651369,20609,1680274
58,1658702,23326,1690528
59,1648666,20476,1677660
60,1672887,20922,1703124
61,1668165,20367,1697459
62,1666110,20239,1695108
63,1658796,22327,1690418
64,1873588,20402,1903139
65,1723109,24089,1757161
66,1680665,20664,1711366
67,1711146,22067,1743398
68,1694147,20661,1724140
69,1697758,21866,1729271
70,1706480,20608,1736847
71,1693072,20665,1722737
72,1683425,22845,1715029
73,1688072,20550,1717734
74,1682387,20589,1712124
75,1686443,20349,1715922
76,1688925,22548,1720639
77,1687221,20642,1717233
78,1692572,20717,1722512
79,1693572,20682,1723587
80,1694257,20646,1724200
81,1699110,23289,1731250
82,1696072,20679,1725789
83,1697535,20736,1727420
84,1706128,21145,1736569
85,1694628,22899,1726601
86,1705480,20975,1735547
87,1699684,20421,1729326
88,1696314,20459,1725884
89,1711146,21053,1741607
90,1701276,22733,1733565
91,1705406,20420,1735122
92,1711128,20570,1740475
93,1787016,20590,1816809
94,1741257,22881,1774082
95,1732795,20678,1763491
96,1740109,20384,1770326
97,1744609,20311,1774457
98,1730257,20775,1760570
99,1727276,24140,1760731
100,1722147,20586,1752103
101,1727295,21810,1758252
102,1762405,20812,1792309
103,1729647,24103,1763063
104,1729590,20419,1759065
105,1729220,20754,1759511
106,1729739,20496,1759309
107,1723072,20275,1752069
108,1730295,22196,1761434
109,1725572,20438,1755343
110,1743053,22810,1775363
111,1735831,20441,1765383
112,1737960,23806,1770545
113,1739368,20456,1768694
114,1738442,20179,1767622
115,1748331,20625,1777734
116,1743924,20386,1773680
117,1744664,23714,1777693
118,1743201,20493,1772880
119,1743313,20365,1772622
120,1749775,20422,1779549
121,1747665,24435,1781452
122,1749202,20215,1778379
123,1752683,20272,1781918
124,1749091,20144,1778345
125,1753646,20256,1782995
126,1768108,24566,1802100
127,1775942,20438,1805916
128,1842145,20439,1871676
129,1795589,20607,1825567
130,1768072,24546,1801988
131,1770831,20640,1800730
132,1768405,20327,1797862
133,1769812,20384,1799067
134,1765368,20311,1794994
135,1775127,22936,1807415
136,1769942,20141,1799509
137,1773461,20291,1802770
138,1783998,20218,1813067
139,1777683,23435,1810099
140,1770627,20307,1799452
141,1774793,20475,1803991
142,1777793,20217,1806752
143,1785479,20311,1814624
144,1784793,24510,1818007
145,1788090,20382,1817546
146,1791442,20309,1820566
147,1789497,20478,1819345
148,1793423,23695,1826470
149,1894088,20233,1923711
150,1842145,25901,1879027
151,1807830,24218,1841381
152,1812349,20553,1842605
153,1809868,26307,1846081
154,1809183,20475,1838990
155,1807904,20310,1837510
156,1801072,20237,1830345
157,1812053,25213,1846581
158,1810163,20567,1839879
159,1805738,20235,1834788
160,1812941,20477,1842159
161,1831497,22516,1863938
162,1825923,24770,1860378
163,1813590,20401,1842991
164,1813331,20440,1842566
165,1818238,20330,1847327
166,1818460,24343,1851396
167,1819404,20364,1848397
168,1816904,20532,1846603
169,1822071,20330,1851382
170,1823089,20405,1852439
171,1820275,23844,1853045
172,1870070,20364,1900157
173,1841497,22792,1873437
174,1833479,23423,1866494
175,1829978,24492,1863433
176,1833997,20290,1863046
177,1833737,20310,1862714
178,1832349,20460,1861678
179,1833052,20646,1862717
180,1826349,24271,1860045
181,1831848,20457,1861399
182,1834719,20403,1864493
183,1830812,20312,1860235
184,1832201,24659,1866156
185,1835515,20531,1865287
186,1833274,20310,1863048
187,1830923,20497,1860901
188,1833756,20517,1863347
189,1829849,24253,1863323
190,1830701,20384,1859862
191,1828441,20552,1858086
192,1829553,20498,1858958
193,1830553,24159,1864045
194,1832256,20402,1861880
195,1859312,20403,1889122
196,1845479,22368,1877586
197,1835145,21332,1865866
198,1830959,25901,1866564
199,1835479,20477,1865603
200,1830904,20460,1860512
201,1825145,20369,1854662
202,1832478,24400,1865879
203,1831479,20421,1860991
204,1833053,20292,1862197
205,1829108,20442,1858846
206,1830719,20370,1860329
207,1833830,23772,1866509
208,1833090,20440,1862752
209,1832053,20275,1861809
210,1850459,20462,1880291
211,1827997,23271,1860768
212,1833442,20421,1862751
213,1828256,20719,1858456
214,1832663,20146,1862087
215,1828811,20314,1858256
216,1836034,24328,1869991
217,1823868,20440,1853715
218,1837200,20294,1866753
219,1836737,20517,1866903
220,1827552,24327,1861657
221,1831830,20440,1861585
222,1830053,20478,1859383
223,1827256,20498,1857032
224,1830979,20278,1860626
225,1827663,23569,1860584
226,1828441,20478,1857993
227,1823238,20535,1852624
228,1830775,20425,1860089
229,1829534,24050,1862880
230,1827793,20533,1857067
231,1832330,20349,1861827
232,1828183,20295,1857736
233,1828219,20389,1857627
234,1827868,24143,1860992
235,1824256,20256,1853660
236,1831571,20461,1860791
237,1829034,20370,1858052
238,1824441,23995,1857510
239,1832293,20663,1861863
240,1827090,20238,1856513
241,1825664,20332,1854792
242,1833682,20167,1862757
243,1826812,23995,1859918
244,1831330,20275,1860846
245,1827219,20350,1856440
246,1825386,20278,1854515
247,1828200,23865,1861084
248,1832015,20182,1861345
249,1826886,21220,1857310
250,1828294,20259,1857552
251,1825312,20557,1854905
252,1826515,23477,1859048
253,1821219,20349,1850494
254,1829960,20277,1859125
255,1825553,20352,1855219
256,1827293,23403,1859955
257,1827867,20441,1857568
258,1820756,20517,1850347
259,1827848,19889,1856552
260,1829442,20594,1858924
261,1825960,23867,1858789
262,1824701,20535,1854272
263,1827071,20147,1855978
264,1824738,20316,1853738
265,1827015,23514,1859363
266,1828405,20645,1857920
267,1829922,20388,1859107
268,1824867,20259,1853627
269,1832090,20205,1861202
270,1827756,23663,1860512
271,1826479,20165,1855699
272,1828275,20426,1858145
273,1830479,20464,1859831
274,1824942,24385,1858122
275,1824331,20294,1853513
276,1818386,20536,1847922
277,1829534,20260,1858683
278,1829182,20298,1858499
279,1820108,23997,1853235
280,1826590,20498,1855569
281,1825385,20537,1854904
282,1826645,20335,1855628
283,1820386,23070,1852308
284,1826404,20609,1855976
285,1823404,20518,1852793
286,1822627,20131,1851887
287,1841496,20262,1870592
288,1834349,23775,1867253
289,1827367,20314,1857051
290,1831442,20352,1860701
291,1825775,20298,1854906
292,1824664,24200,1858031
293,1824848,20406,1854514
294,1826571,20370,1856126
295,1824256,20501,1853961
296,1823182,20855,1852981
297,1823293,24146,1856180
298,1824534,20481,1853903
299,1830682,20686,1860516
300,1829886,20243,1859462
301,1836997,23979,1870197
302,1827145,20332,1856273
303,1828589,20352,1857849
304,1824997,20131,1853536
305,1824256,20300,1853296
306,1825312,24368,1858328
307,1826942,20463,1856533
308,1826867,20223,1855665
309,1822552,20355,1852240
310,1831608,24831,1865920
311,1862515,20573,1892162
312,1829515,22463,1861034
313,1826478,20502,1856036
314,1831015,20559,1860426
315,1824645,24276,1858162
316,1825238,20148,1854256
317,1825627,20335,1854721
318,1845775,22447,1877925
319,1831145,25924,1866383
320,1827071,20499,1856978
321,1827071,20371,1856313
322,1824478,20558,1854370
323,1838719,20448,1868315
324,1827386,24091,1860829
325,1830627,20519,1859849
326,1831200,20428,1860202
327,1828293,20614,1857982
328,1825626,24554,1859439
329,1825831,20740,1855941
330,1823237,20149,1852146
331,1824423,20336,1853796
332,1828849,20393,1858205
333,1830997,23962,1863996
334,1844034,20316,1873553
335,1831423,20613,1861203
336,1822664,20133,1851927
337,1828793,24073,1862255
338,1828552,20426,1857978
339,1824701,20502,1854480
340,1828979,20077,1857833
341,1856312,20338,1885575
342,1833664,24574,1867496
343,1836682,20112,1865887
344,1831886,20503,1861555
345,1829052,20356,1858668
346,1827534,23832,1860422
347,1829534,20241,1859071
348,1826219,20446,1855369
349,1825627,20318,1855167
350,1827404,20487,1856928
351,1823886,23463,1857200
352,1824034,20076,1853183
353,1822905,20077,1852241
354,1824348,20356,1853779
355,1825053,23703,1858348
356,1824220,20427,1853479
357,1826571,20428,1856166
358,1826756,20226,1856741
