iter,compute_ns,wake_lag_ns,e2e_ns
0,2120758,20870,2158572
1,1521949,25563,1557753
2,1501097,21202,1532002
3,1475394,20544,1504956
4,1476504,24617,1510270
5,1514245,20608,1543556
6,1490523,20339,1519454
7,1494930,20625,1523870
8,1497746,20486,1526768
9,1548152,23448,1580452
10,1557245,20494,1586238
11,1540652,20743,1570655
12,1534004,20345,1562645
13,1528856,23196,1560608
14,1537541,20575,1566857
15,1537819,20232,1566773
16,1572652,20796,1602170
17,1591448,20453,1620420
18,1583707,23934,1616234
19,1567689,20554,1596854
20,1567337,20730,1596585
21,1574318,20553,1603686
22,1579096,22997,1610797
23,1584708,20358,1613417
24,1589670,20218,1618259
25,1588763,20449,1617490
26,1594745,20162,1623221
27,1603966,22791,1635368
28,1612188,21226,1642192
29,1605374,20216,1634386
30,1604244,20576,1633413
31,1602448,22983,1634116
32,1689114,20455,1718328
33,1643058,20556,1672374
34,1623004,20639,1653087
35,1625151,20203,1654521
36,1622689,23185,1654873
37,1619633,20638,1648678
38,1620837,20332,1649835
39,1622040,20396,1650880
40,1623466,22488,1654454
41,1629188,20293,1657870
42,1625689,20506,1654435
43,1630132,20551,1658832
44,1630114,20634,1659433
45,1632725,23374,1665044
46,1628967,20383,1657886
47,1629336,20392,1657950
48,1635707,20197,1664737
49,1644318,23456,1676607
50,1634336,20353,1663282
51,1637707,20399,1666050
52,1636447,20167,1665133
53,1642021,20528,1671031
54,1636411,22731,1667752
55,1645763,20480,1674483
56,1655670,20397,1684492
57,1648743,20535,1678316
58,1649614,22738,1681297
59,1649725,20710,1678731
60,1644411,20756,1673592
61,1647040,20320,1675527
62,1651781,20440,1680461
63,1648225,22513,1679350
64,1855187,20244,1884171
65,1713243,21420,1744441
66,1680854,20225,1710005
67,1700002,23632,1732560
68,1680632,20511,1710532
69,1680354,20483,1709633
70,1707243,20510,1737086
71,1683150,20722,1712447
72,1675725,23370,1707447
73,1675725,20675,1704659
74,1675503,20387,1704094
75,1681744,20248,1710454
76,1676429,22933,1707935
77,1672096,20701,1700963
78,1678651,20247,1707119
79,1679688,20366,1708239
80,1682354,20468,1710989
81,1686632,23189,1718248
82,1682947,20865,1711812
83,1684224,20540,1712784
84,1683336,20438,1711922
85,1687076,22697,1717977
86,1687373,20446,1716226
87,1691262,20325,1719920
88,1687003,20593,1716003
89,1692872,20509,1721771
90,1694187,22768,1725660
91,1692706,20573,1721465
92,1696336,20526,1725029
93,1704650,20406,1733500
94,1704540,22961,1735963
95,1703484,20395,1732268
96,1703187,20645,1731980
97,1702873,20413,1731267
98,1703669,20329,1732109
99,1730187,23051,1761608
100,1727891,20708,1757525
101,1716503,21050,1746644
102,1809002,20447,1837967
103,1739928,24743,1774467
104,1727243,20363,1756495
105,1731650,20409,1760392
106,1726910,20510,1755975
107,1725002,20074,1753613
108,1725354,23648,1757539
109,1811113,21860,1842121
110,1745002,20647,1774760
111,1734058,20656,1763306
112,1737429,23785,1769491
113,1738798,20627,1768166
114,1736743,20654,1765804
115,1740502,20422,1768832
116,1743058,20560,1771988
117,1738521,24171,1771192
118,1740891,20569,1769534
119,1735928,20429,1764598
120,1743650,20383,1772107
121,1742854,23567,1774551
122,1749539,20224,1778597
123,1747076,20566,1775772
124,1748816,20297,1777318
125,1777206,20528,1806548
126,1758520,22806,1790215
127,1763743,20944,1793094
128,1837575,20490,1866787
129,1789335,20443,1818500
130,1774390,24350,1807463
131,1768965,20359,1797731
132,1759187,20571,1788425
133,1765576,20432,1794878
134,1757798,20607,1786998
135,1760354,23644,1792831
136,1762428,20689,1791821
137,1762705,20420,1791459
138,1767853,20466,1796634
139,1787113,23317,1819041
140,1776427,20400,1805569
141,1767001,20853,1796466
142,1781224,20492,1810642
143,1778835,20649,1808410
