iter,compute_ns,wake_lag_ns,e2e_ns
0,1917790,19491673,21431407
1,1489113,18494181,19993108
2,1461356,17038901,18509516
3,1462059,15553031,17024349
4,1470800,15064884,16544312
5,1482521,13584477,15075645
6,1482669,12116531,13607737
7,1491483,10647031,12146810
8,1492890,9187382,10688790
9,1501798,8728584,10238714
10,1509019,7278082,8795860
11,1514353,5835895,7358821
12,1521389,4398948,5929003
13,1524666,3970445,5503518
14,1531240,2542757,4082311
15,1536832,1121531,2666604
16,1559035,25230,1592949
17,1569700,20733,1599063
18,1557794,22518,1589034
19,1565145,20577,1594351
20,1567609,20209,1596576
21,1608606,20859,1638687
22,1603273,23478,1636325
23,1607902,21277,1638438
24,1594570,20539,1623571
25,1612290,21097,1642462
26,1602551,20341,1631631
27,1602495,21941,1632787
28,1609568,20277,1638586
29,1608680,20428,1637755
30,1615069,20134,1643646
31,1620698,21790,1651154
32,1619438,20256,1648342
33,1621383,20166,1650104
34,1609532,20409,1638514
35,1616939,20004,1645368
36,1614569,22179,1645135
37,1616791,20329,1645397
38,1619346,20462,1648066
39,1619420,21261,1649180
40,1618809,22139,1649873
41,1617921,20216,1646154
42,1630697,20885,1659933
43,1626346,20295,1654825
44,1631105,20464,1659734
45,1626401,22842,1657761
46,1625549,20289,1654208
47,1623253,20217,1651618
48,1635585,20183,1664082
49,1631771,22042,1662590
50,1632104,20119,1660760
51,1649141,20288,1678057
52,1640881,20401,1669986
53,1635030,20274,1663618
54,1637753,21597,1667737
55,1638381,20377,1667054
56,1638455,20268,1667001
57,1643270,20345,1672115
58,1645807,21852,1675863
59,1642159,20392,1670736
60,1666861,20487,1695996
61,1653455,20452,1682573
62,1654066,20955,1683650
63,1656529,22259,1687324
64,2090465,20447,2119652
65,1706063,24893,1740715
66,1685194,21340,1715793
67,1708673,22237,1741003
68,1711488,21573,1741875
69,1700155,21668,1731045
70,1720710,20689,1751120
71,1696082,20599,1726013
72,1682842,22828,1714929
73,1682971,20387,1712043
74,1683916,20222,1712619
75,1676879,20577,1706622
76,1676639,21510,1707019
77,1675398,20994,1704984
78,1683434,20460,1712412
79,1685045,20351,1714100
80,1688489,20390,1717657
81,1686212,21565,1716369
82,1688749,20345,1717390
83,1690545,20533,1720170
84,1686120,20480,1715024
85,1689397,21839,1720013
86,1690452,20564,1719386
87,1690786,20455,1719518
88,1691657,20365,1720502
89,1700600,20497,1729523
90,1693026,21764,1723086
91,1696230,20396,1725144
92,1698285,20287,1726998
93,1699730,20364,1728612
94,1697452,22316,1728138
95,1698323,20263,1726752
96,1701248,20506,1730272
97,1702340,20398,1731293
98,1701119,20530,1730240
99,1700507,21908,1730563
100,1715636,20318,1744731
101,1712415,21153,1742215
102,1743616,20415,1772475
103,1715062,23293,1747114
104,1714637,20185,1743283
105,1711933,20520,1741267
106,1714488,20208,1743233
107,1709803,20377,1738569
108,1715877,21755,1746335
109,1723765,21591,1753689
110,1720896,20519,1749803
111,1720359,20411,1749176
112,1723562,22548,1754720
113,1720895,20236,1749741
114,1745820,20331,1774724
115,1743634,20315,1772689
116,1729932,20095,1758878
117,1730969,22417,1761885
118,1792798,20531,1822143
119,1770837,20533,1801666
120,1747357,20480,1776744
121,1736653,24858,1770455
122,1745097,21694,1775421
123,1745968,20308,1774793
124,1745431,20458,1774240
125,1747097,20294,1776057
126,1750911,22876,1782417
127,1748431,20415,1777419
128,1750968,20399,1779866
129,1759393,20235,1788053
130,1759004,24020,1791783
131,1759985,20393,1789026
132,1751634,20451,1780418
133,1760485,20695,1789624
134,1754634,20401,1783701
135,1758986,23649,1791523
136,1756486,20300,1785507
137,1766819,20432,1795990
138,1771522,20360,1801233
139,1757337,23275,1789445
140,1760078,20500,1789615
141,1769819,20540,1798839
142,1769004,20264,1797971
143,1770985,20526,1800195
144,1775503,22830,1807184
145,1778874,20277,1807779
146,1781243,20242,1810152
147,1780021,20411,1809173
148,1776096,23030,1807884
149,1780891,20588,1810572
150,1782447,20368,1811630
151,1780021,20371,1808799
152,1787503,20373,1816486
153,1788688,23918,1821271
154,1788983,20346,1818459
155,1811093,20293,1840849
156,1794816,20148,1824149
157,1801909,24637,1835434
158,1796076,20306,1825159
159,1813241,20382,1842790
160,1805631,20533,1834960
161,1804261,20443,1833721
162,1801650,23395,1833618
163,1802390,20509,1831565
164,1801187,20678,1830586
165,1803020,20199,1831644
166,1808093,23836,1840522
167,1808501,20320,1837283
168,1802039,20489,1830712
169,1802576,20492,1831344
170,1801483,20346,1830254
171,1804705,23242,1836410
172,1811167,20263,1839764
173,1817130,20562,1846636
174,1814111,20324,1843231
175,1827241,22295,1858405
176,1818260,20390,1847649
177,1815390,20299,1844077
178,1822852,20432,1852209
179,1819426,20304,1848341
180,1813408,23275,1845127
181,1819538,20389,1848759
182,1825444,20484,1854353
183,1819167,20264,1847949
184,1814038,22901,1845420
185,1813686,20441,1842663
186,1811426,20332,1840406
187,1820611,20464,1849316
188,1822389,20633,1851133
189,1812667,23622,1844715
190,1818334,20347,1847014
191,1815575,20387,1844387
192,1815982,20426,1844908
193,1812575,23045,1843952
194,1815501,20529,1844603
195,1816148,20328,1844754
196,1812945,20219,1841645
197,1816001,20332,1844740
198,1815964,23470,1847784
199,1813556,20491,1842584
200,1813167,20456,1841845
201,1816907,20496,1845866
202,1814927,22837,1846300
203,1819649,20265,1848135
204,1816889,20508,1845768
205,1810834,20474,1839678
206,1816927,20439,1845717
207,1821926,23280,1853835
208,1813371,20412,1842320
209,1810705,20433,1839693
210,1824537,20380,1853676
211,1812908,23240,1844684
212,1819982,20594,1848890
213,1818371,20448,1847300
214,1810926,20377,1839840
215,1817593,20416,1846546
216,1811000,23924,1843368
217,1811908,20519,1840871
218,1814242,20373,1843170
219,1811168,20394,1840117
220,1820852,22828,1851902
221,1816279,20571,1845164
222,1819056,20536,1848221
223,1815037,20446,1843835
224,1817926,20523,1846856
225,1815519,23364,1847345
226,1815741,20589,1845033
227,1814519,20387,1843665
228,1813408,20705,1842575
229,1811538,22675,1842490
230,1814742,20530,1843715
231,1811371,20495,1840217
232,1814889,20423,1843794
233,1813408,20500,1842500
234,1815056,22859,1846396
235,1812260,20566,1841195
236,1820019,20309,1848901
237,1807982,20570,1836997
238,1812001,22486,1843060
239,1815223,20192,1843470
240,1812223,20324,1840657
241,1813871,20456,1842734
242,1810982,20403,1839662
243,1815315,23225,1847318
244,1813649,20394,1842580
245,1813297,20508,1842379
246,1813056,20510,1841714
247,1812408,23037,1843444
248,1816426,20558,1845354
249,1811038,20431,1839894
250,1814056,20322,1842748
251,1809371,20435,1838176
252,1817704,22906,1848924
253,1814686,20334,1843538
254,1815334,20374,1843911
255,1813704,20395,1842358
