ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784212820,0.76,282616,3593348,38946
1784212821,0.76,280016,3595580,38946
1784212822,0.86,284944,3590396,39920
1784212823,0.86,285140,3590452,39433
1784212825,0.86,282928,3592664,39433
1784212826,0.86,282276,3593316,39433
1784212827,0.86,281568,3594472,38946
1784212828,1.03,281004,3594588,40407
1784212829,1.03,280296,3595296,40407
1784212830,1.03,280176,3595428,39920
1784212831,1.03,278660,3596932,39433
1784212832,1.27,277488,3597600,40407
1784212833,1.27,277108,3598484,40407
1784212834,1.27,276560,3599032,40894
1784212835,1.27,274996,3600596,40407
1784212836,1.27,274336,3601004,39920
1784212837,1.33,273808,3602080,41868
1784212838,1.33,272852,3602616,40407
1784212839,1.33,271976,3603616,40407
1784212840,1.33,271644,3603548,39920
1784212841,1.33,271648,3603944,39920
1784212843,1.30,271296,3604592,41381
1784212844,1.30,270260,3605080,40407
1784212845,1.30,269668,3606116,41381
1784212846,1.30,269972,3605620,40407
1784212847,1.30,268904,3606688,40894
1784212848,1.28,268924,3606668,40407
1784212849,1.28,269240,3606548,40894
1784212850,1.28,268972,3606620,40407
1784212851,1.28,268912,3606428,40894
1784212852,1.41,269000,3606340,40894
1784212853,1.41,268868,3606724,40894
1784212854,1.41,268672,3606920,40407
1784212855,1.41,268364,3607228,40894
1784212856,1.41,268316,3607276,40894
1784212857,1.46,268692,3606900,41381
1784212858,1.46,268760,3606832,39920
1784212859,1.46,268256,3607084,41381
1784212861,1.46,266924,3608668,41381
1784212862,1.46,266624,3608968,39920
1784212863,1.51,267192,3608588,40407
1784212864,1.51,267108,3608232,39433
1784212865,1.51,266868,3608472,40407
1784212866,1.51,266988,3608604,40894
1784212867,1.71,266716,3608876,40407
1784212868,1.71,266740,3609296,40407
1784212869,1.71,265964,3609376,41381
1784212870,1.71,266316,3609024,40894
1784212871,1.71,266472,3608616,41868
1784212872,1.81,267004,3608588,41381
1784212873,1.81,266856,3608484,40407
1784212874,1.81,267044,3608548,41381
1784212875,1.81,266976,3608764,40894
1784212876,1.81,266404,3608684,39920
1784212877,1.91,266924,3608164,40407
1784212879,1.91,266884,3608544,42355
1784212880,1.91,266704,3608888,41381
1784212881,1.91,266652,3608940,40894
1784212882,1.91,266656,3608536,40407
1784212883,1.83,266664,3608676,40894
1784212884,1.83,266616,3608976,41381
1784212885,1.83,267204,3608388,40894
1784212886,1.83,266884,3608708,41868
1784212887,2.01,267200,3608392,40894
1784212888,2.01,267616,3608396,40894
1784212889,2.01,267064,3608528,41381
1784212890,2.01,266664,3608676,40894
1784212891,2.01,267104,3608488,40894
1784212892,2.17,266976,3608364,40407
1784212893,2.17,266964,3608628,39920
1784212894,2.17,267208,3608384,40407
1784212895,2.17,267208,3607628,40894
1784212897,2.17,267640,3607700,40894
1784212898,2.15,267284,3608308,40894
1784212899,2.15,267536,3608056,41381
1784212900,2.15,267116,3607972,40894
1784212901,2.15,267804,3608184,40407
1784212902,2.15,267040,3608552,40894
1784212903,2.22,266876,3608908,40407
1784212904,2.22,266156,3609124,40407
1784212905,2.22,266652,3609032,40894
1784212906,2.22,266552,3608788,40894
1784212907,2.36,266468,3608872,40894
1784212908,2.36,266972,3608620,41381
1784212909,2.36,266924,3608668,40894
1784212910,2.36,267140,3608452,40407
1784212911,2.36,266888,3609000,42355
1784212912,2.33,267096,3608244,40407
1784212913,2.33,267300,3608292,40407
1784212915,2.33,266672,3609112,41868
1784212916,2.33,266956,3608700,41381
1784212917,2.33,266548,3609044,40894
1784212918,2.47,266800,3608540,40894
1784212919,2.47,267076,3608516,40894
1784212920,2.47,266596,3609124,40407
1784212921,2.47,265988,3609900,41381
1784212922,2.59,265916,3609172,40894
1784212923,2.59,266064,3608772,40407
1784212924,2.59,266284,3609308,40894
1784212925,2.59,266536,3609056,40407
1784212926,2.59,265968,3608720,41381
1784212927,2.70,266556,3609036,40407
1784212928,2.70,266684,3608908,40407
1784212929,2.70,266536,3609056,40407
1784212930,2.70,266248,3608840,41381
1784212931,2.70,266460,3608628,40407
1784212933,2.73,267028,3608520,41381
1784212934,2.73,266696,3608944,39920
1784212935,2.73,265860,3609480,40894
1784212936,2.73,265580,3609760,39920
1784212937,2.73,265640,3609700,40894
1784212938,2.83,266144,3609892,41381
1784212939,2.83,265988,3609680,41868
1784212940,2.83,266320,3609272,40894
1784212941,2.83,266052,3609288,40407
1784212942,2.76,266548,3609044,40407
1784212943,2.76,266576,3608764,41868
1784212944,2.76,266360,3609232,41381
1784212945,2.76,266332,3609260,40894
1784212946,2.76,266332,3609008,41868
1784212947,2.62,266896,3608696,41381
1784212948,2.62,266704,3608888,40894
1784212949,2.62,266556,3609036,40894
1784212951,2.62,266292,3609300,41381
1784212952,2.62,266440,3609152,41868
1784212953,2.73,266164,3609428,40894
1784212954,2.73,266520,3609072,40894
1784212955,2.73,266764,3608576,41381
1784212956,2.73,266856,3608484,41381
1784212957,2.73,266448,3609144,41868
1784212958,2.83,266448,3609144,40894
1784212959,2.83,266444,3608896,41381
1784212960,2.83,266580,3609012,41868
1784212961,2.83,266588,3609004,42355
1784212962,2.69,266748,3608844,41381
1784212963,2.69,267076,3608264,41381
1784212964,2.69,266992,3608996,42355
1784212965,2.69,266436,3609156,41381
1784212966,2.69,266428,3608912,41868
1784212967,2.55,266552,3609040,41381
1784212969,2.55,266432,3608908,41381
1784212970,2.55,266776,3608564,40894
1784212971,2.55,266924,3609036,41868
1784212972,2.55,267312,3608188,40894
1784212973,2.43,266916,3609120,41381
1784212974,2.43,266864,3608476,41381
1784212975,2.43,266760,3608832,41381
1784212976,2.43,266360,3609232,41868
