iter,compute_ns,wake_lag_ns,e2e_ns
0,1912754,21160,1954617
1,1493773,24965,1528831
2,1470088,20252,1500080
3,1477255,20427,1506737
4,1483069,23717,1515786
5,1485921,20485,1515703
6,1493477,20272,1522545
7,1497310,20059,1526572
8,1496421,20345,1525544
9,1509069,22005,1539630
10,1517847,20255,1546676
11,1522884,20264,1551852
12,1530902,20810,1560786
13,1532736,22674,1563743
14,1537420,20072,1566122
15,1546514,20599,1575464
16,1567920,20923,1597399
17,1562550,20191,1591130
18,1564384,23184,1596272
19,1558958,20397,1588096
20,1565866,20147,1594716
21,1571699,20378,1600558
22,1572977,22408,1603663
23,1580846,20139,1609283
24,1591920,20185,1620421
25,1591717,20176,1620078
26,1601551,20129,1630031
27,1604791,22715,1635636
28,1643161,20409,1673645
29,1623254,20270,1652006
30,1620143,20149,1648737
31,1614772,22606,1645582
32,1623494,20152,1652239
33,1629143,20346,1658192
34,1623402,20114,1652090
35,1626402,20586,1655710
36,1621087,23172,1652685
37,1618829,20199,1647324
38,1655680,20875,1684999
39,1650828,20365,1680416
40,1640643,23692,1673854
41,1639161,20868,1669085
42,1638809,20154,1667223
43,1641347,20274,1670362
44,1645606,20228,1675093
45,1636772,22388,1668253
46,1636088,20286,1665429
47,1639995,20369,1669160
48,1646291,20026,1674928
49,1638772,22279,1669292
50,1646791,20306,1675578
51,1646254,20000,1674569
52,1650939,20120,1679726
53,1655513,20166,1684253
54,1656420,22697,1687839
55,1655402,20298,1684108
56,1650420,20011,1679079
57,1649828,20075,1678551
58,1649976,22476,1681193
59,1653235,20411,1682183
60,1653105,20161,1681692
61,1660235,20688,1689553
62,1659902,19956,1688395
63,1660291,22598,1691055
64,1858383,21014,1888508
65,1743105,25227,1778480
66,1693051,20513,1723082
67,1725347,22137,1756853
68,1691828,20349,1721640
69,1687994,20006,1716816
70,1718939,20774,1749750
71,1690346,20265,1719463
72,1682309,22740,1714123
73,1689365,20100,1718021
74,1684439,20369,1713196
75,1687106,20192,1715761
76,1687588,22464,1718569
77,1689031,20250,1718300
78,1694605,20093,1723550
79,1696865,20324,1726226
80,1692624,20203,1721512
81,1694384,22437,1725506
82,1695124,20391,1724570
83,1695680,20196,1724764
84,1702254,20945,1731995
85,1691865,22309,1722822
86,1694198,20300,1723257
87,1701495,20660,1730747
88,1700328,20095,1729182
89,1707883,20123,1737154
90,1705568,22561,1736759
91,1718588,21014,1748749
92,1706383,19986,1734962
93,1713457,20439,1742971
94,1705864,22618,1737483
95,1710865,20219,1740158
96,1712791,20247,1742056
97,1761939,20311,1792713
98,1718902,20376,1748370
99,1715939,22351,1747456
100,1716994,20286,1746280
101,1727050,20072,1755770
102,1778958,20285,1808298
103,1736458,23352,1769088
104,1724976,19972,1753800
105,1721661,20166,1750457
106,1723235,20286,1752040
107,1731624,20740,1761179
108,1736994,22382,1767913
109,1739494,20113,1768422
110,1730735,20436,1759949
111,1741883,20167,1770495
112,1742143,22161,1773007
113,1743976,20744,1773609
114,1740587,20216,1769358
115,1734846,19928,1763423
116,1743513,20419,1772950
117,1739939,22060,1770259
118,1762587,20143,1791434
119,1786735,20338,1816813
120,1767031,20587,1797100
121,1754661,22525,1786260
122,1765864,20404,1795399
123,1755994,20487,1784963
124,1762902,20404,1791824
125,1761050,20190,1789814
126,1769031,22739,1800234
127,1761438,20285,1790224
128,1839494,20294,1868585
129,1802661,22711,1834538
130,1770754,23019,1802810
131,1771031,20102,1800115
132,1770623,20111,1799401
133,1771013,20657,1800873
134,1771328,20184,1800197
135,1769235,22492,1800968
136,1780717,20687,1810644
137,1776291,20344,1805190
138,1777772,20223,1806439
139,1775457,23161,1807266
140,1770680,20151,1799275
141,1777809,20549,1806969
142,1780624,20428,1809923
143,1781828,20141,1810598
144,1785198,22616,1816277
145,1786124,20421,1815823
146,1789272,20208,1818109
147,1794124,20365,1822840
148,1789680,22155,1820575
149,1787087,20256,1816176
150,1797421,20450,1826463
151,1798346,20237,1827342
152,1796809,20172,1825555
153,1798883,22610,1829585
154,1801606,20230,1830613
155,1795791,20294,1824455
156,1800086,20155,1829001
157,1800013,23260,1831476
158,1801495,20268,1830633
159,1801161,20259,1830012
160,1802494,20397,1831484
161,1820179,22406,1851456
162,1816698,23603,1848801
163,1815772,20372,1844588
164,1824494,20862,1854264
165,1822198,20149,1851550
166,1825532,22401,1857340
167,1820606,20355,1849923
168,1822327,20271,1851358
169,1818809,20280,1848237
170,1824976,20437,1854005
171,1823346,22671,1855091
172,1852197,20106,1880952
173,1832920,22078,1863739
174,1835050,20328,1864174
175,1832605,23062,1864704
176,1844290,20330,1873806
177,1847124,20265,1876185
178,1831494,22904,1863175
179,1839013,20116,1868036
180,1837531,23184,1869752
181,1836605,22100,1867520
182,1846938,21202,1877103
183,1839105,21229,1869205
184,1831457,23112,1863550
185,1834291,20565,1863578
186,1834031,20129,1862716
187,1832958,20194,1861632
188,1833809,20369,1862938
189,1824346,22493,1855579
190,1838143,20187,1866903
191,1832309,20159,1861375
192,1831439,20093,1860199
193,1829531,22698,1860840
194,1834346,20207,1863368
195,1831642,20197,1860266
196,1839013,20114,1868015
197,1834828,21086,1864876
198,1827272,22394,1858314
199,1836549,20051,1864897
200,1834753,20412,1864073
201,1834346,20236,1863378
202,1839068,22544,1870649
203,1837698,21645,1868491
204,1839420,20821,1868648
205,1836679,20663,1866435
206,1835976,20431,1865333
207,1833698,22444,1864993
208,1832198,20341,1861428
209,1830957,19943,1859381
210,1843457,20230,1872205
211,1832031,22575,1863384
212,1845365,20436,1874819
213,1846587,22148,1877791
214,1852642,21361,1882651
215,1838143,17907,1864975
216,1831012,23104,1862487
217,1832124,20335,1860903
218,1832457,20270,1861079
219,1842809,20464,1871810
220,1835031,22754,1866433
221,1833180,20133,1861646
222,1831569,20253,1860210
223,1836235,20318,1865071
224,1833439,20086,1862358
225,1837068,23006,1868185
226,1831105,21144,1860749
227,1834235,20505,1863166
228,1835161,20069,1864119
229,1825272,22081,1856187
230,1829401,20146,1857862
231,1829920,20266,1858297
232,1833624,20053,1862250
233,1830679,20006,1859444
234,1830161,22814,1861401
235,1864124,20453,1893484
236,1844180,17925,1870548
237,1841031,20693,1870705
238,1876976,22890,1908792
239,1865957,23158,1898263
240,1845808,21686,1876161
241,1873087,22158,1904929
242,1848642,22222,1879568
243,1842827,23345,1875117
244,1842106,21799,1872589
245,1847012,20345,1875968
246,1846920,22131,1878292
247,1840698,23403,1873082
248,1842216,20912,1871943
249,1839642,20680,1868915
250,1836475,21448,1866701
251,1838513,20420,1867562
252,1832586,23080,1864352
253,1839420,20311,1868176
254,1838309,21079,1868351
255,1830272,20477,1859212
256,1839661,23545,1871668
257,1846846,19794,1875603
258,1873994,21840,1905390
259,1841308,25442,1875954
260,1841864,23377,1874278
261,1843975,23889,1876624
262,1834105,23805,1866947
263,1839513,20314,1868771
264,1851920,21138,1881706
265,1839402,22483,1870718
266,1852309,19881,1881431
267,1838920,21982,1869680
268,1837680,20695,1867041
269,1844031,20148,1873235
270,1835827,23049,1867543
271,1839235,20336,1868589
272,1835365,20901,1865395
273,1837735,20058,1866533
274,1839161,22903,1870971
275,1834179,20264,1863665
276,1833106,20625,1862230
277,1832402,20022,1861183
278,1834958,20420,1864136
279,1842920,22821,1874278
280,1838494,21126,1868343
281,1832217,21394,1862389
282,1834716,20366,1863564
283,1831402,23341,1863354
284,1834883,19998,1864159
