iter,compute_ns,wake_lag_ns,e2e_ns
0,1438370,23019,1481037
1,1086000,24871,1121297
2,1070259,23112,1102926
3,1070648,23426,1103963
4,1073074,22649,1104963
5,1081685,22612,1112982
6,1080574,22723,1112482
7,1083445,23519,1116741
8,1090908,23093,1123556
9,1095241,22612,1126871
10,1100444,22130,1131982
11,1113463,22278,1144815
12,1111296,22056,1142612
13,1113371,22260,1144704
14,1116722,22371,1148167
15,1117982,22723,1149667
16,1127482,22186,1158426
17,1121648,22074,1152463
18,1122889,21908,1153815
19,1131648,22500,1163074
20,1133852,21871,1164482
21,1136000,22112,1166963
22,1136296,21797,1167223
23,1158685,22223,1190760
24,1141445,22241,1172852
25,1139223,218056,1366482
26,1149037,22408,1180297
27,1151648,22537,1183074
28,1155296,22130,1186630
29,1155981,21945,1187037
30,1159278,21686,1190000
31,1156222,22426,1187741
32,1165611,21723,1196260
33,1163444,21908,1194241
34,1155667,21537,1186130
35,1215871,22556,1248186
36,1243981,25426,1280834
37,1205667,23482,1240167
38,1183703,24204,1217741
39,1179444,23704,1213223
40,1180685,23963,1213667
41,1176204,22982,1208426
42,1186870,22445,1218834
43,1180593,22723,1213074
44,1186834,22130,1217556
45,1175463,22352,1206889
46,1175241,22149,1205945
47,1178815,22482,1210130
48,1177500,22093,1208574
49,1181074,22019,1211611
50,1183759,22111,1215241
51,1188408,259852,1457723
52,1185222,22797,1217149
53,1182204,22204,1212611
54,1184315,22204,1215593
55,1186500,21982,1217630
56,1186074,22908,1218223
57,1187593,21797,1217908
58,1186908,21963,1218037
59,1194500,22241,1225241
60,1216556,23074,1249704
61,1196278,22686,1227093
62,1196315,22000,1227315
63,1196129,22019,1226611
64,1206389,22537,1237445
65,1202259,23000,1233537
66,1202037,22186,1232889
67,1203815,22297,1235000
68,1225352,23686,1258334
69,1205481,22611,1237093
70,1204815,22963,1236649
71,1205537,22852,1236945
72,1197815,23260,1229574
73,1202000,21834,1231574
74,1201741,22445,1232852
75,1209871,22519,1240926
76,1217759,285945,1512704
77,1206870,23223,1238278
78,1206166,22611,1237648
79,1204055,22482,1234593
80,1210408,22982,1242537
81,1208834,21741,1238945
82,1201648,21963,1232482
83,1205129,21815,1235111
84,1209297,22871,1240945
85,1206277,22148,1236686
86,1206629,21797,1237667
87,1210741,22148,1241093
88,1207741,22500,1239037
89,1208259,22000,1238611
90,1210648,22278,1241630
91,1210334,21982,1240871
92,1212722,22556,1243982
93,1213629,22371,1244463
94,1213870,22000,1244463
95,1213704,22334,1244241
96,1217074,22667,1248574
97,1218204,21852,1248223
98,1218945,22537,1250223
99,1218278,21704,1247889
100,1226093,22574,1257297
101,1231130,22186,1261852
102,1263722,305334,1577667
103,1229130,23371,1260982
104,1231204,22630,1262463
105,1230815,22889,1262185
106,1231740,22352,1263093
107,1231111,22685,1262389
108,1229222,22297,1260167
109,1230130,22223,1260426
110,1230870,22519,1262056
111,1231130,22111,1261389
112,1230741,22426,1262000
113,1232740,22704,1264074
114,1231166,22241,1262000
115,1230222,22223,1260889
116,1235167,22093,1265889
117,1237519,22389,1267852
118,1237074,21852,1267537
119,1234074,22204,1264556
120,1237166,21760,1267519
121,1235111,22185,1265778
122,1236408,22482,1267648
123,1242592,22426,1273389
124,1240482,22278,1271741
125,1242648,22556,1273630
126,1242018,22556,1273426
127,1245519,316463,1570500
128,1387260,22519,1419223
129,1297352,23445,1330426
130,1268648,22167,1300241
131,1254352,22352,1285611
132,1276371,22297,1308111
133,1270426,23111,1302648
134,1263593,22260,1295389
135,1259574,22278,1291352
136,1286982,22463,1318611
137,1264315,23260,1296445
138,1263963,22482,1295056
139,1264093,22204,1294704
140,1259852,22611,1291574
141,1267278,23408,1299426
142,1269296,22389,1300871
143,1259129,21667,1289648
144,1262648,21926,1292963
145,1265741,22556,1296982
146,1263537,22093,1293704
147,1264537,21648,1295130
148,1266667,21908,1297000
149,1265185,22722,1296222
150,1266611,22204,1297111
