iter,compute_ns,wake_lag_ns,e2e_ns
0,1438963,21389,1480037
1,1081018,26185,1117833
2,1062389,23463,1094944
3,1068741,22833,1100944
4,1068352,22056,1099685
5,1077814,21944,1108741
6,1077741,151204,1238611
7,1081963,23000,1114556
8,1084130,21537,1115296
9,1090852,21407,1121426
10,1098759,21481,1129722
11,1102908,23315,1135926
12,1104741,21852,1135833
13,1103834,176093,1288852
14,1105944,22055,1136815
15,1112388,21555,1142722
16,1123260,22167,1154555
17,1116315,21704,1147518
18,1113185,21537,1144259
19,1125944,21444,1156463
20,1126092,196722,1332093
21,1141481,22093,1172593
22,1138704,22685,1170796
23,1138593,22055,1169815
24,1132223,22537,1163833
25,1141833,21778,1172778
26,1145963,22259,1177593
27,1147926,219500,1376704
28,1149093,22130,1180630
29,1146926,22204,1178333
30,1149685,22148,1180833
31,1150686,21778,1181426
32,1159741,21667,1190222
33,1155018,230833,1395055
34,1151555,22815,1183333
35,1151629,22352,1183241
36,1152204,21926,1183111
37,1157426,22111,1188722
38,1156075,22278,1187315
39,1156796,22481,1188389
40,1156778,228833,1394370
41,1161352,22426,1193018
42,1156797,22093,1187944
43,1158741,22055,1190148
44,1161945,21870,1192648
45,1159000,21722,1189685
46,1159129,22241,1190037
47,1165685,230018,1404685
48,1162907,22296,1194315
49,1167352,21907,1198130
50,1169722,22352,1201407
51,1170259,22222,1201296
52,1166000,22037,1196667
53,1167148,21889,1197148
54,1170982,236963,1416889
55,1171593,21685,1202055
56,1172463,21981,1203741
57,1174556,22574,1205852
58,1178519,21796,1209055
59,1177167,21833,1207426
60,1191685,246944,1447778
61,1179889,23204,1211315
62,1179407,22611,1211000
63,1179463,22370,1210333
64,1196241,21889,1226463
65,1197351,22018,1227796
66,1195314,22796,1227426
67,1197500,268852,1475241
68,1196407,22241,1227296
69,1190796,23055,1222500
70,1194241,22704,1225815
71,1188889,22296,1219796
72,1186926,22963,1218574
73,1188574,22259,1219278
74,1191963,259204,1460352
75,1194500,22074,1225278
76,1198611,22352,1230037
77,1201592,21796,1231722
78,1201686,22222,1232944
79,1194759,22222,1225278
80,1198796,22722,1230241
81,1197482,271037,1477000
82,1192870,22037,1223796
83,1197814,22278,1228667
84,1197833,21963,1228778
85,1194389,22241,1225463
86,1196000,21667,1227129
87,1201260,266555,1476333
88,1197426,21907,1228648
89,1202425,22685,1233741
90,1197704,21778,1228685
91,1201370,21778,1231981
92,1203518,21889,1234481
93,1204037,22148,1234852
94,1210982,275055,1494815
95,1226500,22537,1258815
96,1210556,22926,1242481
97,1215741,22370,1246444
98,1214833,22592,1246555
99,1221667,21944,1252315
100,1217389,22055,1248574
101,1215111,289407,1513296
102,1252111,22352,1283352
103,1218685,22333,1249704
104,1216685,22111,1247667
105,1219333,22092,1250352
106,1218482,21629,1249092
107,1217315,22296,1248278
108,1219074,288907,1517055
109,1216315,22574,1247648
110,1219111,21574,1249407
111,1219593,21389,1249333
112,1222278,21981,1253129
113,1219740,21592,1249778
114,1223352,289796,1522111
115,1220870,22166,1251315
116,1224592,21704,1254870
117,1222444,22352,1252944
118,1222760,21741,1253037
119,1224630,21778,1255037
120,1226259,21537,1256426
121,1229703,296296,1534666
122,1227463,22315,1258685
123,1228630,22092,1259500
124,1229926,21611,1260741
125,1232259,21722,1262648
126,1232037,22111,1263092
127,1231371,21722,1261963
128,1372908,301741,1684574
129,1278778,23629,1312778
130,1258741,22833,1291278
131,1249740,22444,1281204
132,1261778,22037,1292592
133,1261037,22537,1292426
134,1256574,22426,1288204
135,1250241,330704,1590259
136,1275981,22407,1307611
137,1265852,22259,1297185
138,1254259,21889,1285296
139,1256370,21870,1286833
140,1251333,22148,1282370
141,1252408,322889,1583963
142,1252907,22574,1284278
143,1251222,22426,1282333
144,1251555,21796,1281666
145,1252426,22055,1283018
146,1256352,21500,1286241
147,1255056,22352,1286296
148,1260074,327000,1595703
149,1258444,21889,1289185
150,1256333,21926,1286722
151,1257889,22074,1288555
152,1257834,22111,1288426
153,1258926,21685,1288926
154,1261666,21407,1291759
155,1265296,331574,1605648
156,1266722,22111,1297722
157,1266871,21778,1296944
158,1263537,21759,1293778
159,1274981,21518,1305278
160,1281592,23092,1314241
161,1278611,22148,1309611
162,1274870,350222,1633778
163,1272370,22241,1303241
164,1274297,21870,1305037
165,1278686,21741,1309000
166,1286740,21963,1317370
167,1278240,22092,1308741
168,1281574,349889,1639907
169,1279130,22241,1310481
170,1273481,21555,1303648
171,1278111,21852,1308518
172,1290370,21907,1320907
173,1281130,22463,1312537
174,1281352,21944,1312037
