iter,compute_ns,wake_lag_ns,e2e_ns
0,1440233,21045,1482056
1,1098883,20640,1130449
2,1073753,20272,1103488
3,1080902,20237,1110472
4,1077124,22763,1109350
5,1091791,20284,1121333
6,1088679,20249,1118706
7,1089901,19992,1119616
8,1101957,20365,1131896
9,1104549,22132,1135700
10,1109994,20171,1139961
11,1120735,20025,1150389
12,1120512,20268,1149780
13,1120290,21813,1151177
14,1129309,20000,1158290
15,1126383,20169,1155126
16,1138475,20245,1167665
17,1135012,20729,1164593
18,1127364,21866,1158601
19,1132623,20072,1161992
20,1131290,20519,1161069
21,1135642,19929,1164460
22,1139716,21733,1170615
23,1144254,20828,1174099
24,1152753,20478,1182064
25,1148420,20073,1177252
26,1155846,20168,1185013
27,1154198,21842,1184965
28,1158771,19974,1187708
29,1162604,20050,1191748
30,1157438,19997,1186620
31,1160456,21153,1190684
32,1182382,19988,1211389
33,1178771,20268,1208225
34,1172456,20234,1202005
35,1178383,20773,1208618
36,1172697,21910,1203996
37,1171364,20098,1200369
38,1179660,20674,1209742
39,1170808,20121,1199948
40,1174679,22443,1206307
41,1174105,20260,1203328
42,1173309,20244,1202423
43,1178827,20857,1208962
44,1184197,20045,1213353
45,1180605,21682,1211342
46,1178883,20647,1208456
47,1204012,20113,1234588
48,1184438,20319,1213331
49,1187456,22900,1218764
50,1180549,20106,1209637
51,1182067,19923,1210621
52,1183197,19926,1211660
53,1184123,19946,1212533
54,1183178,22158,1214485
55,1209920,20012,1238987
56,1220363,20329,1251693
57,1204216,20183,1233825
58,1203752,22376,1235573
59,1202197,20174,1231483
60,1202586,20232,1232300
61,1205104,19957,1234043
62,1192105,20126,1221323
63,1206808,21911,1237812
64,1359104,24321,1399110
65,1274270,21434,1308594
66,1237678,20751,1267485
67,1222326,22481,1254678
68,1224826,20039,1253995
69,1223104,20856,1253590
70,1221808,20006,1250815
71,1223178,20009,1252650
72,1222290,22776,1253806
73,1223919,20037,1252882
74,1224105,20132,1253347
75,1226623,19856,1255572
76,1220808,21883,1252098
77,1223919,20181,1253230
78,1221586,20165,1250862
79,1213438,20093,1242623
80,1213975,20206,1243348
81,1213660,22547,1244892
82,1222882,20087,1252006
83,1217345,19941,1246008
84,1220030,20239,1249381
85,1218938,21654,1249481
86,1221956,20082,1251057
87,1248734,20455,1279578
88,1231456,20124,1260673
89,1230734,20089,1260175
90,1229567,22282,1260979
91,1226900,20321,1255796
92,1227290,20064,1256409
93,1229086,20048,1258134
94,1229308,22296,1260252
95,1232974,20113,1262014
96,1232845,20153,1261516
97,1233290,20118,1262463
98,1236216,20731,1265632
99,1233771,22109,1265195
100,1236752,20130,1265456
101,1238216,20891,1268533
