ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784198727,2.35,275532,3600060,39920
1784198729,2.35,273572,3602124,40407
1784198730,2.35,271912,3603680,39920
1784198731,2.35,270876,3604716,39920
1784198732,2.32,269740,3606148,39433
1784198733,2.32,268432,3607160,40407
1784198734,2.32,266508,3609084,39433
1784198735,2.32,266100,3609492,40407
1784198736,2.32,266224,3609368,39920
1784198737,2.22,265608,3610456,40407
1784198738,2.22,264716,3610876,40407
1784198739,2.22,264560,3611032,39920
1784198740,2.22,263980,3611612,39920
1784198741,2.22,263316,3612024,40407
1784198742,2.28,263140,3612556,39920
1784198743,2.28,262996,3612596,39920
1784198744,2.28,262856,3612736,39920
1784198746,2.28,262856,3612736,38946
1784198747,2.18,263052,3612540,38946
1784198748,2.18,262636,3612956,39920
1784198749,2.18,262164,3613428,40407
1784198750,2.18,262284,3613604,40407
1784198751,2.18,262120,3613472,41381
1784198752,2.24,261924,3613668,40407
1784198753,2.24,261664,3613928,39920
1784198754,2.24,262052,3613540,40894
1784198755,2.24,261900,3613692,39920
1784198756,2.24,261788,3613804,40894
1784198757,2.14,261660,3613932,40894
1784198758,2.14,261656,3614232,39433
1784198759,2.14,261716,3613876,40407
1784198760,2.14,261464,3614128,40407
1784198761,2.05,261696,3613896,40894
1784198762,2.05,261944,3613648,39433
1784198764,2.05,261900,3613692,40407
1784198765,2.05,261896,3613696,40407
1784198766,2.05,261640,3613952,40407
1784198767,2.05,261232,3614108,39433
1784198768,2.05,261484,3614108,39920
1784198769,2.05,261284,3613636,39920
1784198770,2.05,262048,3613544,39920
1784198771,2.05,261940,3613400,40407
1784198772,2.04,262284,3613752,38459
1784198773,2.04,261532,3614060,40407
1784198774,2.04,261672,3613920,39433
1784198775,2.04,261500,3614092,39920
1784198776,2.04,261284,3614308,40407
1784198777,2.04,261520,3613820,39920
1784198778,2.04,261568,3614468,39920
1784198779,2.04,261312,3614280,41381
1784198780,2.04,261416,3614044,39920
1784198782,2.12,261796,3613796,40407
1784198783,2.12,261652,3613940,40407
1784198784,2.12,261816,3613776,40894
1784198785,2.12,261748,3613992,40407
1784198786,2.12,261532,3613808,39433
1784198787,2.11,261816,3613776,40407
1784198788,2.11,261812,3613780,39433
1784198789,2.11,261592,3613748,40894
1784198790,2.11,261728,3613864,40894
1784198791,2.11,261716,3613876,39920
1784198792,2.10,261700,3613892,40407
1784198793,2.10,261696,3613896,39920
1784198794,2.10,261696,3613896,41381
1784198795,2.10,261684,3613908,38946
1784198796,2.10,261680,3613912,40407
1784198797,2.41,261668,3613924,40894
1784198798,2.41,261668,3613924,39433
1784198800,2.41,261912,3613680,39920
1784198801,2.41,261904,3613688,40407
1784198802,2.30,261644,3613948,40407
1784198803,2.30,261248,3614344,39920
1784198804,2.30,261492,3614100,40894
1784198805,2.30,261452,3614140,40894
1784198806,2.30,261644,3613948,40894
1784198807,2.43,261892,3613596,39433
1784198808,2.43,261628,3613712,41381
1784198809,2.43,261624,3613968,40407
1784198810,2.43,261620,3614416,39920
1784198811,2.43,261148,3614192,39433
1784198812,2.40,261396,3614196,39433
1784198813,2.40,261156,3614184,39920
1784198814,2.40,261352,3614240,39920
1784198815,2.40,261348,3613992,40894
1784198817,2.37,261436,3614156,40894
1784198818,2.37,260944,3614396,39920
1784198819,2.37,261444,3614192,40407
1784198820,2.37,261772,3613820,41381
1784198821,2.37,262124,3613468,40407
1784198822,2.50,262008,3613732,40407
1784198823,2.50,261260,3614332,40894
1784198824,2.50,261252,3614088,40407
1784198825,2.50,261504,3614088,39920
1784198826,2.50,261592,3614104,40894
1784198827,2.38,261732,3614156,39920
1784198828,2.38,261084,3614508,39920
1784198829,2.38,261076,3614516,40894
1784198830,2.38,261008,3614584,40894
1784198831,2.38,261000,3614592,40894
1784198832,2.59,261248,3614344,39920
1784198833,2.59,261088,3614504,40407
1784198835,2.59,261232,3614360,40407
1784198836,2.59,261008,3614584,40894
1784198837,2.78,261244,3614348,41381
1784198838,2.78,261244,3614348,39920
1784198839,2.78,261488,3614104,39920
1784198840,2.78,261336,3614256,39920
1784198841,2.78,261464,3614128,39433
1784198842,2.72,261464,3614128,39433
1784198843,2.72,261452,3614140,40894
1784198844,2.72,261200,3614392,40407
1784198845,2.72,261448,3614144,39920
1784198846,2.72,261428,3614164,39920
1784198847,2.58,261172,3614420,40407
1784198848,2.58,261116,3614476,40407
1784198849,2.58,261868,3613724,39920
1784198850,2.58,261864,3613728,41381
1784198851,2.45,261580,3614012,39920
1784198853,2.45,261452,3614288,40894
1784198854,2.45,261192,3614400,40407
1784198855,2.45,260956,3614384,40407
1784198856,2.45,260964,3614376,40407
1784198857,2.66,261196,3614396,40407
1784198858,2.66,260904,3614436,40407
1784198859,2.66,261288,3614304,40407
1784198860,2.66,261288,3614304,40894
1784198861,2.66,261268,3614532,40407
1784198862,2.69,261308,3614032,40894
1784198863,2.69,261552,3614040,39433
1784198864,2.69,261552,3613788,39920
1784198865,2.69,261796,3613796,40894
1784198866,2.69,261520,3614072,40407
1784198867,2.55,261232,3614360,40407
1784198868,2.55,261220,3614372,40894
1784198870,2.55,261216,3614124,40894
1784198871,2.55,261212,3614128,40407
1784198872,2.43,261044,3614548,41381
1784198873,2.43,261432,3614160,40407
1784198874,2.43,261684,3613908,39920
1784198875,2.43,261676,3613916,40894
1784198876,2.43,261928,3613664,40407
1784198877,2.47,261512,3614080,39920
1784198878,2.47,261660,3613932,40894
1784198879,2.47,261648,3613944,40407
1784198880,2.47,261892,3613848,40894
1784198881,2.47,261628,3614432,40407
1784198882,2.52,261664,3613928,40407
1784198883,2.52,261660,3613932,39433
1784198884,2.52,261648,3613944,40894
1784198885,2.52,261240,3614352,39920
1784198886,2.63,261228,3614364,39920
1784198888,2.63,260972,3614620,39920
1784198889,2.63,260960,3614380,39920
1784198890,2.63,261640,3613952,40407
1784198891,2.63,261488,3614104,40407
1784198892,2.66,261372,3613968,40407
1784198893,2.66,261612,3613980,40894
1784198894,2.66,261504,3614088,40894
1784198895,2.66,261504,3614088,40407
1784198896,2.66,261344,3614352,40407
1784198897,2.61,261480,3614112,39920
1784198898,2.61,261728,3613864,39433
1784198899,2.61,261724,3614436,39920
1784198900,2.61,261156,3614436,39920
1784198901,2.61,261648,3613948,41381
1784198902,2.48,261388,3614204,40407
1784198903,2.48,261384,3614356,40894
