iter,compute_ns,wake_lag_ns,e2e_ns
0,429741,48187,489003
1,260604,25211,288815
2,246548,326113,575494
3,247733,21921,272506
4,245493,308211,556407
5,246011,21131,269845
6,244381,304958,552006
7,246826,20655,270129
8,245252,305038,552938
9,247844,20865,271395
10,244733,305896,553240
11,247993,20927,271530
12,245103,305958,553598
13,247399,21526,271518
14,245974,307538,556049
15,249696,21384,273673
16,249955,308433,560926
17,250511,20779,273901
18,248418,308347,559395
19,251122,20600,274481
20,251085,309149,562790
21,253234,20606,276450
22,250604,311137,564278
23,253603,20705,276901
24,251511,312162,566284
25,258715,22137,283445
26,257900,320576,581124
27,258326,21014,281951
28,254881,316378,573852
29,256900,20742,280401
30,255733,314755,573192
31,256770,20507,279870
32,256215,314076,572828
33,256548,20717,279858
34,254122,313897,570556
35,255882,20853,279438
36,253752,313773,570043
37,255214,21415,279185
38,254900,314909,572365
39,255733,21088,279358
40,254048,313730,570315
41,255289,20760,278642
42,254937,313421,570951
43,256196,20804,279537
44,254289,313927,570939
45,255789,20699,279006
46,253789,313304,569648
47,255344,20594,278494
48,252622,312736,567895
49,256326,23359,282204
50,253196,317465,573235
51,254992,21736,279303
52,255511,313304,571408
53,264752,21390,288772
54,253956,324255,580785
55,255845,20711,279074
56,255826,313650,571994
57,255585,20551,278728
58,254419,312693,569723
59,257307,20557,280420
60,253252,314699,570562
61,255714,21285,279593
62,255085,316076,573717
63,257363,21254,281229
64,254677,315471,572778
65,257178,20649,280513
66,255567,314755,572840
67,257140,20804,280556
68,254048,314742,571420
69,255881,20773,279303
70,254659,313452,570760
71,256011,20279,278901
72,254233,312958,569784
73,255789,25082,283315
74,255067,318817,576402
75,254826,21162,278543
76,253993,312508,569093
77,256400,20650,279735
78,253956,313977,570470
79,255826,20563,278926
80,253937,313113,569568
81,257493,20514,280562
82,253382,314675,570630
83,255178,20687,278457
84,254585,312477,569599
85,254104,20137,276759
86,253844,312187,568624
87,255122,21255,278914
88,254603,313175,570334
89,255993,20575,279161
90,254845,313607,570951
91,256697,20637,279834
92,253770,313594,569883
93,255863,20680,279080
94,261418,313026,576964
95,266530,20853,290198
96,255307,325515,583415
97,255548,22360,280426
98,254048,317206,573754
99,256141,21755,280432
100,255270,314730,572630
101,254993,20594,278198
102,254066,312607,569173
103,256197,20471,279260
104,253307,313520,569383
105,256918,20680,280192
106,254511,314212,571315
107,255400,20464,278439
108,253141,312625,568321
109,255677,24137,282334
110,253474,317520,573550
111,254863,21236,278636
112,254881,313026,570445
113,254826,20464,277809
114,253992,311921,568488
115,259623,20730,282945
116,254715,317113,574402
117,256011,20643,279118
118,253585,313045,569112
119,255734,21094,279402
120,254085,313736,570359
121,255400,21804,279778
122,254288,314965,571735
123,255159,21421,279118
124,254400,313360,570371
125,255326,20724,278679
126,253697,313070,569247
127,255492,20786,278834
128,254307,313020,569846
129,255270,20644,278544
130,253196,312693,568482
131,255252,20502,278328
132,254289,312255,569210
133,255474,22545,280500
134,254770,316780,574106
135,255345,21107,278951
136,254048,313267,569927
137,258400,20909,281902
138,254345,316348,573192
139,256178,20656,279352
140,253362,313428,569383
141,255289,20551,278395
142,253474,312638,568723
143,255659,20687,278846
144,253159,313088,568785
145,255104,21341,278982
146,253585,314280,570532
147,255622,21662,279970
148,254029,313879,570427
149,255030,20446,278013
150,254363,311959,568877
151,255789,20563,278908
152,253900,313039,569457
153,256030,20495,279155
154,253233,313267,569001
155,256567,20483,279605
156,253770,313570,569877
157,254992,22378,279908
158,255103,314854,572476
159,256567,21033,280192
160,254437,314490,571464
161,255548,20779,278809
162,254381,312625,569451
163,256678,20712,279945
164,253955,314113,570532
165,255641,20718,278933
166,254067,313342,569982
167,255993,20409,278920
168,253178,313125,568785
169,255530,23489,281519
170,254678,316724,573865
171,258159,21329,282414
172,254566,316619,573705
173,256604,20668,279791
174,253326,314311,570137
175,256104,20601,279315
176,254437,313613,570550
177,255622,20440,278581
178,252659,312916,568019
179,255048,20446,278087
180,253567,312292,568396
181,271438,23230,298168
182,255048,336781,594496
183,256900,21218,280822
184,253956,315323,571853
185,255289,20705,278643
186,253437,312477,568470
187,255992,20693,279223
188,253659,313243,569439
189,254529,20329,277451
190,254400,311471,568445
191,255678,20354,278661
192,255011,312755,570303
193,254289,21323,278112
194,254918,313298,570661
195,255474,21662,279655
196,252474,314156,569205
197,255363,20557,278550
198,253029,312959,568526
199,255474,20545,278556
200,253789,312558,568865
201,254992,20533,278118
202,253103,312027,567667
203,255956,20576,279087
204,254771,313126,570415
205,254844,21397,278778
206,254011,314243,570791
207,254660,21496,278692
208,253882,312712,569131
209,254807,20743,278124
210,255659,312144,570359
211,256141,20508,279204
212,253919,313836,570310
213,254863,20514,277970
214,253418,312360,568334
215,256122,20520,279217
216,253529,313329,569415
217,255104,21156,278779
218,253752,315132,571458
219,255493,21125,279248
220,253715,313545,569797
221,255159,20502,278217
222,253918,312237,568729
223,254215,20434,277223
224,254363,311206,568124
225,255678,20477,278729
226,253789,312508,568834
227,255233,20706,278495
228,254548,312218,569266
229,255697,22082,280279
230,253770,315188,571476
231,256011,21200,279729
232,253085,314008,569649
233,255233,20613,278439
234,253862,312311,568711
235,254808,20527,277853
236,253177,311836,567587
237,254770,20533,277859
238,253586,311805,567982
239,254863,20669,278032
240,253659,311903,568081
241,254030,23564,280093
242,254215,315521,572236
243,256326,21570,280507
244,253826,314601,570927
245,256512,20687,279791
246,254066,313867,570433
247,255159,20693,278390
248,253455,312484,568550
249,255437,20570,278692
250,254067,312694,569260
251,255066,20465,278087
252,254233,312052,568804
253,255511,22268,280297
254,253493,317132,573199
255,255345,21144,279026
256,253455,313286,569279
257,254900,20409,277884
258,254437,312033,569007
259,255308,20416,278316
260,253640,312984,569180
261,255640,20422,278655
262,253122,313194,568797
263,256696,20484,279865
264,253807,314181,570563
265,255233,24490,282205
266,254511,317466,574495
267,255900,21070,279544
268,255271,314064,571872
269,256641,20539,279754
270,254160,313922,570637
271,256770,20638,279945
272,254474,313947,570995
273,255918,20552,279007
274,253604,312842,568890
275,256122,20761,279495
276,253529,313459,569507
277,255363,22749,280686
278,253511,316077,572143
279,254863,21274,278729
280,254400,312342,569223
281,256437,20650,279662
282,253492,313607,569581
283,255622,20471,278668
284,253530,312539,568643
285,255937,20644,279118
286,253530,313194,569316
287,254992,20410,277976
288,254067,311793,568544
289,255104,23138,280816
290,253418,316132,572125
291,254936,21644,279192
292,254196,313194,569946
293,255362,20521,278495
294,253715,312478,568674
295,255122,20268,277890
296,253363,312058,567865
297,256048,20348,278970
298,253696,313212,569390
299,254751,20539,277921
300,253993,312348,568859
301,255233,21971,279705
302,254103,314873,571514
303,255345,21089,278989
304,253937,313324,569779
305,256067,20262,278884
306,253085,312941,568544
307,255252,20638,278427
308,253752,312743,568995
309,258956,20459,282137
310,253511,316546,572501
311,256325,20521,279421
312,253603,313330,569489
313,254752,24620,281946
314,253567,317447,573477
315,255548,21422,279433
316,254270,313212,570038
317,255085,20428,278143
318,254178,312256,568952
319,255511,20823,278964
320,254678,313299,570551
321,255919,20737,279193
322,254196,313213,570001
323,255993,20632,279162
324,253807,313293,569674
325,255456,24638,282594
326,253900,317799,574218
327,255085,21237,278859
328,254511,312824,569890
329,254844,20558,277921
330,253677,311996,568267
331,255233,20601,278372
332,253474,312392,568421
333,256585,20441,279637
334,254733,313953,571279
335,255974,20428,279069
336,253659,313256,569452
337,254844,24453,281835
338,269252,348449,620312
339,267901,21181,291841
340,265456,326158,594225
341,269956,20354,293014
342,266326,327608,596509
343,268678,20397,291687
344,264938,325800,593293
345,267401,20533,290545
346,266549,324713,593854
347,268215,20651,291422
348,265197,325590,593342
349,266604,21268,290335
350,265845,325540,594015
351,266327,21181,290119
352,264845,324306,591743
353,267178,20669,290440
354,265641,324256,592490
355,266660,20935,290280
356,265030,324188,591774
357,267715,20570,290841
358,265400,324843,592854
359,267327,20595,290496
360,264196,324349,591212
361,267104,21249,290928
362,265289,326059,593885
363,267641,21107,291341
364,265548,325380,593595
365,267345,20799,290792
366,266067,324590,593249
367,266104,20675,289428
368,264789,323559,590959
369,267993,20422,290934
370,265455,325232,593317
371,267623,20540,290736
372,264919,324830,592379
373,266271,21046,289817
374,266363,325874,594811
375,267567,20941,291027
376,264752,325417,592854
377,266586,20577,289773
378,266030,323738,592342
379,267993,20564,291206
380,264585,325392,592533
381,267030,20552,290119
382,265289,324324,592169
383,266715,20428,289718
384,265364,323979,591898
385,266196,21509,290224
386,265715,325429,593682
387,267178,21533,291193
388,267012,325306,594873
389,266974,20558,290125
390,266474,323997,592972
391,267141,20490,290280
392,265548,324337,592496
393,267549,20311,290490
394,266549,324491,593595
395,266919,20725,290274
396,265438,324460,592472
397,267363,21416,291224
398,266586,326300,595534
399,267438,21237,291175
400,264363,324954,591910
401,267975,20447,291033
402,265900,324997,593472
403,266900,20713,290243
404,265956,323948,592515
405,267141,20756,290490
406,265271,324917,592780
407,267141,20614,290422
408,264160,324720,591490
409,266364,21231,290206
410,265734,326448,594774
411,267252,21200,291027
412,267160,325047,594762
413,266567,20725,289940
414,264974,323886,591398
415,266604,20416,289650
416,266567,324003,593200
417,267419,20478,290527
418,265900,324491,592929
419,268011,20632,291181
