iter,compute_ns,wake_lag_ns,e2e_ns
0,426052,49465,486962
1,257602,534130,794917
2,250342,23462,276656
3,242768,312824,558332
4,244527,593130,840250
5,247027,21163,270950
6,243768,306488,552830
7,242971,586831,832395
8,245898,20698,269225
9,245712,306412,554772
10,244157,590848,837579
11,245971,21659,270186
12,246119,305632,554270
13,245453,588864,836891
14,247379,20842,270832
15,245731,305259,553639
16,249305,588103,839982
17,249138,21951,273682
18,248879,311313,562748
19,248212,598527,849295
20,250213,21338,274013
21,249008,308700,560320
22,249972,594654,847126
23,252805,20762,276197
24,250564,311124,564262
25,255805,598763,857087
26,257305,21315,281121
27,255602,316566,574686
28,253843,610651,867160
29,255601,21221,279433
30,254398,313879,570869
31,254638,605204,862454
32,256027,20570,279209
33,252157,313618,568330
34,253175,602498,858211
35,254250,21179,277929
36,253749,313060,569347
37,253879,605329,861801
38,254212,21103,277816
39,253250,311947,567770
40,253231,601901,857706
41,255009,20731,278406
42,253157,312537,568305
43,252805,602158,857575
44,255250,21358,279015
45,253064,314350,570044
46,252972,604842,860462
47,255250,21023,278865
48,252823,313014,568357
49,252916,602062,857515
50,256139,20632,279289
51,252916,313401,568947
52,253342,603152,859087
53,254361,21259,278176
54,253472,313325,569315
55,252676,604094,859400
56,253694,21220,277525
57,252731,311749,567110
58,252916,601166,856583
59,255750,20718,279097
60,253009,313543,569071
61,253120,603146,858895
62,254398,21105,278095
63,253379,313948,569939
64,253472,605107,861190
65,256231,21769,280612
66,253565,315224,571326
67,254231,605086,861817
68,255324,20712,278647
69,253527,313648,569712
70,253546,603454,859556
71,254176,21432,278200
72,253546,314738,570747
73,253657,605693,861924
74,254916,21078,278605
75,254046,312940,569634
76,253472,603876,859866
77,254768,20687,278066
78,252601,312327,567558
79,253046,601948,857531
80,254268,21148,278083
81,253713,313269,569500
82,254101,605668,862344
83,254102,21183,277895
84,253064,312156,567739
85,252676,601796,857045
86,254657,20607,277801
87,253472,311672,567663
88,253750,602127,858395
89,253028,21697,277206
90,253305,312411,568198
91,252953,604014,859504
92,254491,21028,278074
93,253842,312001,568381
94,253138,602586,858243
95,254009,20563,277091
96,252490,311092,566082
97,253435,599787,855944
98,253305,21357,277163
99,252528,312331,567451
100,251990,601859,856405
101,254824,21244,278642
102,253453,312828,568782
103,253971,602635,859218
104,255379,20557,278547
105,253435,313067,569058
106,252880,603022,858438
107,253379,21222,277175
108,253324,312639,568537
109,253083,603334,858973
110,255324,21164,279043
111,252712,313211,568535
112,252287,602592,857434
113,256138,20847,279560
114,253231,313894,569644
115,252528,603404,858469
116,253509,22030,278076
117,253916,313318,569808
118,253620,604810,861041
119,254398,21139,278092
120,253620,312557,568732
121,253213,602641,858428
122,254694,20748,278053
123,254176,312110,568878
124,254139,602972,859685
125,253787,21524,277885
126,252287,314775,569617
127,253324,604581,860516
128,255213,21096,278882
129,253583,313402,569652
130,253176,603505,859162
131,253380,20723,276621
132,253397,310863,566872
133,253268,600595,856475
134,253657,21129,277397
135,252971,312750,568333
136,252602,604204,859324
137,256305,21515,280395
138,253435,314655,570627
139,253120,604906,860545
140,254732,20921,278244
141,252268,312857,567699
142,252749,601811,857191
143,253601,21196,277316
144,253824,312651,569086
145,253417,605217,861226
146,255861,21083,279518
147,252879,313593,569047
148,251768,603178,857538
149,254157,20766,277608
150,252768,311758,567119
151,253454,601009,856999
152,252528,21246,276254
153,254009,311422,568024
154,253306,603081,858923
155,254546,21355,278475
