ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784234362,0.75,265236,3609876,37972
1784234363,0.75,286792,3588800,38459
1784234364,1.01,285888,3589852,38459
1784234366,1.01,285264,3590328,39920
1784234367,1.01,284776,3590816,38459
1784234368,1.01,284448,3590996,38946
1784234369,1.01,283888,3591704,39433
1784234370,1.25,282616,3592976,39433
1784234371,1.25,282000,3593340,39920
1784234372,1.25,283004,3592588,39920
1784234373,1.25,282120,3593220,39433
1784234374,1.55,281452,3593636,40407
1784234375,1.55,281264,3594076,39433
1784234376,1.55,279872,3594964,39433
1784234377,1.55,280372,3594968,39920
1784234378,1.55,279560,3595780,39920
1784234379,1.75,279208,3596384,40407
1784234380,1.75,278908,3596432,39433
1784234381,1.75,278760,3596832,40894
1784234382,1.75,277912,3597428,38946
1784234383,1.75,277896,3597696,40407
1784234384,1.93,278108,3597484,39433
1784234385,1.93,278036,3597304,40407
1784234387,1.93,278228,3597112,40407
1784234388,1.93,278196,3597396,40407
1784234389,1.93,277984,3597608,40407
1784234390,2.09,277728,3597612,40407
1784234391,2.09,277816,3597524,39920
1784234392,2.09,277816,3597524,41381
1784234393,2.09,278096,3597496,41381
1784234394,2.25,277536,3597804,41381
1784234395,2.25,277740,3597600,39920
1784234396,2.25,278036,3597556,40407
1784234397,2.25,278468,3596872,40407
1784234398,2.25,278108,3597232,40407
1784234399,2.39,277552,3597788,40407
1784234400,2.39,277884,3597708,40894
