iter,compute_ns,wake_lag_ns,e2e_ns
0,1922637,19536156,21480533
1,1494183,18543140,20047193
2,1467796,17096820,18574485
3,1470648,15620871,17100500
4,1475222,15142960,16627015
5,1502275,13670401,15182083
6,1502053,12229321,13740762
7,1501331,10786148,12296608
8,1496591,9340772,10846306
9,1502053,8889470,10400449
10,1528607,7441631,8979423
11,1542476,6026716,7578877
12,1532125,4625171,6166740
13,1528107,4211700,5748918
14,1531255,2792341,4332521
15,1533532,1376129,2918865
16,1563049,25581,1597851
17,1560808,20669,1590458
18,1565864,22690,1597276
19,1560068,20723,1589235
20,1567974,20367,1597619
21,1567493,20492,1597003
22,1573511,22976,1605080
23,1579363,20360,1608464
24,1583252,20485,1612403
25,1589937,20573,1619028
26,1595436,20495,1624486
27,1609343,23553,1641655
28,1619120,20401,1648168
29,1606380,20433,1635849
30,1621564,20410,1650807
31,1614546,23931,1647292
32,1625341,20538,1655305
33,1631971,20441,1661282
34,1627952,20492,1657648
35,1629823,20191,1658754
36,1617139,24509,1650646
37,1616657,20264,1646290
38,1624360,20296,1653396
39,1628638,20884,1658614
40,1625435,24498,1659135
41,1628841,20179,1657760
42,1633452,20341,1662996
43,1637971,20318,1667380
44,1638026,20295,1666894
45,1631285,23520,1663916
46,1637377,20460,1666948
47,1630638,20400,1659629
48,1639804,20302,1669087
49,1634934,23435,1667201
50,1636582,20393,1665697
51,1644526,20352,1673618
52,1639933,20347,1668854
53,1639637,20232,1668757
54,1646081,23920,1679056
55,1643693,20341,1672922
56,1643933,20337,1672602
57,1648710,20369,1677912
58,1647914,23798,1680767
59,1804941,20460,1834438
60,1695115,20604,1726255
61,1671283,20377,1700567
62,1699930,20354,1729727
63,1672764,24171,1705972
64,2113903,20445,2144366
65,1717354,23199,1750479
66,1700967,20491,1732012
67,1716540,24272,1750163
68,1711022,20601,1742677
69,1701929,20485,1732506
70,1721780,20629,1753389
71,1701948,20550,1731942
72,1684449,25090,1718871
73,1685208,20511,1714830
74,1692430,20173,1721510
75,1691096,20280,1720283
76,1691041,24505,1724360
77,1690579,20482,1720060
78,1689930,20403,1719685
79,1691282,20306,1720680
80,1700355,20228,1729638
81,1696282,24860,1730085
82,1697485,20708,1727637
83,1699985,20351,1729132
84,1786220,20550,1817455
85,1720187,25109,1754610
86,1710521,20512,1740384
87,1708151,20414,1737806
88,1712929,20262,1742153
89,1711225,20461,1740556
90,1710373,24760,1744151
91,1707689,20533,1738017
92,1709577,20621,1739494
93,1715095,20487,1744378
94,1711392,24212,1744529
95,1715817,20171,1744969
96,1714206,20222,1743761
97,1715150,20439,1744516
98,1714096,20657,1743344
99,1711299,24104,1744236
100,1725299,20341,1755194
101,1721169,20577,1750949
102,1755112,20554,1784738
103,1731575,24131,1764613
104,1721465,20293,1750850
105,1776629,20529,1806101
106,1743556,20321,1774025
107,1734742,20335,1764595
108,1735149,24356,1769042
109,1735871,20370,1765797
110,1738871,20421,1768940
111,1736779,20602,1766714
112,1728632,25419,1763198
113,1740390,20323,1769730
114,1737445,20225,1766633
115,1745334,20387,1775573
116,1740983,20531,1770457
117,1738038,24034,1771220
118,1747464,20307,1777307
119,1744167,20488,1773784
120,1750759,20242,1779946
121,1749056,24042,1782190
122,1758259,20445,1788129
123,1753112,20384,1782532
124,1751149,20528,1781083
125,1756500,20616,1786227
126,1756723,24897,1790507
127,1759130,20374,1788892
128,1771092,20425,1800979
129,1763703,20402,1793549
130,1761778,24312,1795181
131,1764129,20270,1793362
132,1760259,20229,1789654
133,1762814,20317,1792520
134,1765018,20257,1794441
135,1764018,23760,1796610
136,1762055,20385,1791495
137,1761629,20584,1791231
138,1771055,20339,1800652
139,1771425,23656,1803933
140,1769018,20633,1798428
141,1768980,20147,1797868
142,1787942,20457,1816992
143,1795183,20638,1824561
144,1789646,24308,1822898
145,1785017,20470,1814430
146,1791424,20132,1820314
147,1790127,20498,1820088
148,1787054,24834,1820794
149,1789590,20404,1818697
150,1785758,20399,1814860
151,1823551,20506,1853464
152,1804867,20501,1835219
153,1804182,23930,1837611
154,1799368,20333,1828978
155,1802404,20199,1831843
156,1802331,20212,1831616
157,1796535,24826,1830527
158,1805516,20544,1835022
159,1818329,23465,1851331
160,1810589,20628,1840883
161,1804256,20419,1834156
162,1811145,24700,1845233
163,1811886,20714,1841432
164,1809681,20506,1839076
165,1811422,20279,1840645
166,1807904,24597,1841315
167,1815459,20352,1844699
168,1812126,20254,1841232
169,1812811,20416,1842283
170,1815922,20338,1845537
171,1815922,23989,1849151
172,1820921,20429,1850350
173,1821921,20091,1850809
174,1822496,20290,1851711
175,1831181,24126,1864139
176,1826607,20326,1855802
177,1829477,20340,1858742
178,1822718,20261,1852126
179,1828032,20330,1857455
180,1851328,24685,1885086
181,1844531,23662,1877267
182,1836440,23861,1869152
183,1838995,20301,1868314
184,1830681,24915,1865132
185,1826496,20300,1855850
186,1827236,20202,1856605
187,1827033,20290,1856304
188,1831162,20341,1860540
189,1833143,24270,1866228
190,1834661,20229,1864131
191,1838513,20539,1867959
192,1835810,20294,1865658
193,1834328,24019,1867254
194,1830274,20403,1859768
195,1824514,20288,1853616
196,1825903,20375,1855315
197,1821792,20408,1851181
198,1820848,23985,1853888
199,1824644,20369,1854272
200,1825477,20402,1854601
201,1826384,20564,1855837
202,1827403,23937,1860377
203,1832347,20285,1861409
204,1830181,20317,1859460
205,1826421,20294,1855641
206,1826681,20215,1855821
207,1825884,23644,1858547
208,1827051,20566,1856875
209,1821977,20357,1850908
210,1840199,20279,1869199
211,1821755,23522,1854018
212,1822755,20481,1851958
213,1823255,20365,1852194
214,1822311,20268,1851282
215,1825662,20411,1854888
216,1825718,24137,1858761
217,1822810,20336,1852053
218,1826107,20128,1855104
219,1826274,20364,1855544
220,1823292,24052,1856214
221,1825810,20418,1855191
222,1827922,20487,1857167
223,1822144,20538,1851367
224,1825588,20367,1854992
225,1819256,24203,1852402
226,1824755,20162,1854027
227,1821367,20435,1850430
228,1918341,20541,1949308
229,1857031,25396,1892371
230,1849939,23021,1882533
231,1876344,21702,1907749
232,1845272,24642,1879506
233,1836662,21156,1866891
234,1833236,25492,1867986
235,1838051,20913,1868630
236,1837958,20298,1867459
237,1830514,20571,1859843
238,1825884,24278,1859180
239,1835235,20273,1864582
240,1832013,20380,1861022
241,1835309,20486,1864462
242,1828922,20667,1858384
243,1845606,24021,1878775
244,1867678,21591,1898046
245,1839458,22031,1870618
246,1836106,20693,1865928
247,1837495,23900,1870357
248,1829811,20673,1859112
249,1828403,20668,1858089
250,1836069,20405,1865714
251,1829199,20567,1858284
252,1827310,23847,1860102
253,1828477,20084,1857412
254,1825958,20320,1854852
255,1831643,20686,1861180
256,1828680,24318,1861757
257,1829810,20684,1859308
258,1831088,20754,1860248
259,1835773,20416,1865077
260,1835032,20244,1864109
261,1832587,24099,1866038
262,1837847,20817,1868052
263,1824755,20516,1854233
264,1830014,20382,1859525
265,1825477,23459,1857972
266,1848217,20343,1877392
267,1848624,21857,1879999
268,1833477,20890,1863273
269,1835736,20478,1865028
270,1832699,24777,1866123
271,1829292,20217,1858230
272,1826903,20397,1856078
273,1831903,20356,1861202
274,1825533,24840,1859335
275,1826736,20762,1856664
276,1832792,20387,1862326
277,1825681,20382,1854822
278,1831310,20137,1860206
279,1828180,25028,1862338
280,1831347,20320,1860537
281,1827254,20334,1856533
282,1823681,20385,1852954
283,1825958,24517,1859198
284,1826051,20494,1855341
285,1824199,20360,1853614
286,1825533,20559,1854721
287,1832273,20332,1860993
288,1827829,23909,1860737
289,1827273,20312,1856214
290,1834051,20289,1863098
291,1832329,20432,1861964
292,1826496,24305,1859782
293,1823644,20449,1852815
294,1828328,20296,1857698
295,1825754,20217,1854749
296,1831236,20139,1860855
297,1828699,24790,1862247
298,1829310,20470,1858965
299,1825478,20706,1855053
300,1826551,20331,1855567
301,1821532,24149,1854496
302,1830569,20293,1859935
303,1829069,20455,1858542
304,1829662,20228,1858778
305,1829384,20204,1858662
306,1825755,24615,1859332
307,1827773,20221,1857235
308,1828550,20309,1858008
309,1828977,20230,1858151
310,1825181,25066,1859413
311,1825348,20544,1854798
312,1826644,20317,1856015
313,1826292,20553,1855733
314,1824681,20400,1854080
315,1822885,23792,1855342
316,1826977,20343,1856634
317,1836977,18690,1865369
318,1828643,20352,1857606
319,1829717,25040,1863386
320,1826903,20517,1856493
321,1823181,20419,1852637
322,1827143,20285,1856169
323,1825514,20317,1854683
324,1827292,24005,1860500
325,1829162,20260,1858348
326,1818570,20181,1847881
327,1826551,20510,1856227
328,1823199,24235,1856786
329,1827959,20379,1857540
330,1827180,20393,1856462
331,1828088,20536,1857660
332,1824051,20420,1853619
333,1825458,24997,1859325
334,1828551,20530,1857950
335,1831143,20451,1860353
336,1828885,20261,1858071
337,1829940,23727,1862518
338,1829680,20537,1859143
339,1832180,20643,1861490
340,1827551,20750,1857523
341,1855271,20486,1884349
342,1836346,25044,1870113
343,1831532,20244,1860831
344,1824459,20461,1853752
345,1829773,20419,1859303
346,1826292,23700,1858547
347,1824829,20547,1853765
348,1833532,20228,1862556
349,1829514,20408,1858847
350,1832754,20200,1861991
351,1830181,23555,1862883
352,1822829,20254,1851860
353,1858827,20360,1888168
354,1837773,21281,1867609
355,1829440,24840,1862742
356,1833013,20743,1862219
357,1830421,20645,1859584
358,1836606,20418,1865728
359,2309465,20747,2339582
360,1840994,388264,2238462
361,1835977,24375,1869517
362,1833477,20630,1863124
363,1835439,20329,1864712
364,1831773,24665,1865715
365,1829496,20271,1858933
366,1825366,20285,1854447
367,1824348,20484,1853831
368,1823274,20405,1852549
369,1820681,23630,1852904
370,1824700,20348,1853825
371,1828347,20677,1857598
372,1820736,20450,1849760
373,1852679,23712,1885353
374,1835865,22300,1867109
375,1829792,20314,1858957
376,1830643,20476,1859730
377,1830384,20286,1859503
378,1827588,25011,1861691
379,1828754,20451,1858094
380,1832384,20298,1861367
381,1842439,20053,1872028
382,1846661,23815,1879697
383,1850827,22032,1882063
384,1833717,24972,1868040
385,1832403,22153,1863777
386,1828014,20444,1857717
387,1831514,23595,1864423
388,1825829,20276,1855345
389,1827774,20605,1857859
390,1821996,20322,1851225
391,1820033,23751,1852894
392,1824533,20672,1854575
393,1826589,20427,1856200
394,1826125,20218,1855510
395,1820533,20325,1849765
396,1820570,22957,1852508
397,1826163,20194,1855244
398,1818144,20207,1847184
399,1818681,20314,1848198
400,1823885,23150,1856441
401,1821515,20608,1851363
402,1822736,20641,1852432
403,1829736,20284,1859372
404,1825606,20446,1855145
405,1826385,23486,1859333
406,1823940,20815,1853847
407,1820626,20273,1850102
408,1823440,20509,1852652
409,1823070,24123,1856378
