ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784231402,2.50,291796,3583544,41381
1784231403,2.62,315088,3560504,40894
1784231404,2.62,314248,3561344,40894
1784231405,2.62,314256,3561336,41381
1784231406,2.62,316436,3558904,41868
1784231407,2.62,319412,3556180,41381
1784231408,2.81,322368,3552972,41381
1784231409,2.81,325404,3550188,42842
1784231411,2.81,328444,3547148,42355
1784231412,2.81,331136,3544456,42355
1784231413,2.81,334112,3541480,41868
1784231414,2.99,336668,3538420,42355
1784231415,2.99,341928,3533412,42842
1784231416,2.99,345004,3530588,41868
1784231417,2.99,347988,3527352,42842
1784231418,2.99,351332,3523756,42355
1784231419,3.31,354928,3520412,42355
1784231420,3.31,358544,3517048,42355
1784231421,3.31,361696,3513644,42842
1784231422,3.31,365072,3510016,43329
1784231423,3.60,368052,3507036,41868
1784231424,3.60,371720,3503872,43329
1784231425,3.60,375224,3500368,41381
1784231426,3.60,378072,3496896,42355
1784231427,3.60,381624,3493464,42355
1784231428,3.96,386052,3489288,42842
1784231429,3.96,389660,3485932,41868
1784231430,3.96,393332,3482260,42842
1784231432,3.96,396388,3478700,41868
1784231433,3.96,400216,3474872,43329
1784231434,4.36,404072,3471264,42842
1784231435,4.36,407548,3468044,42842
1784231436,4.36,411180,3464412,41381
1784231437,4.36,414520,3460820,42355
1784231438,4.36,417684,3457656,41868
1784231439,4.65,420924,3454164,41868
1784231440,4.65,424564,3450524,42842
1784231441,4.65,428888,3446704,42355
