ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784236176,0.79,261424,3614448,38459
1784236177,0.79,282996,3592588,39433
1784236178,0.88,282040,3585984,36998
1784236179,0.88,297880,3577704,38459
1784236181,0.88,297880,3577704,38946
1784236182,0.88,298380,3577204,38459
1784236183,1.21,298380,3577204,38946
1784236184,1.21,297468,3578116,39433
1784236185,1.21,296168,3579416,39433
1784236186,1.21,295296,3580288,38459
1784236187,1.21,294348,3581236,39920
1784236188,1.44,294432,3580660,39433
1784236189,1.44,295016,3580568,38946
1784236190,1.44,294548,3581036,39920
1784236191,1.44,294024,3581560,38459
1784236192,1.44,293740,3581844,38946
1784236193,1.64,293428,3582420,39433
1784236194,1.64,292948,3582132,38459
1784236195,1.64,292668,3582916,39433
1784236196,1.64,292928,3582656,39920
1784236197,1.64,292928,3582656,39433
1784236198,1.83,292584,3582496,39920
1784236199,1.83,292628,3582704,39920
1784236201,1.83,292252,3583332,39433
1784236202,1.83,292496,3583384,39433
1784236203,2.01,292164,3583420,39433
1784236204,2.01,291888,3583192,40407
1784236205,2.01,292348,3583236,38946
1784236206,2.01,292560,3582772,40894
1784236207,2.01,292436,3583148,40407
1784236208,2.17,292436,3583148,40407
1784236209,2.17,292184,3582644,39920
1784236210,2.17,292940,3582392,39433
1784236211,2.17,292552,3583032,39433
1784236212,2.17,293056,3583028,39433
1784236213,2.31,292304,3583280,39920
1784236214,2.31,292808,3582020,39920
1784236215,2.31,292064,3583520,40894
1784236216,2.31,291604,3583728,39920
1784236217,2.31,292152,3583432,39920
