ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784222958,0.89,272860,3602776,39433
1784222959,0.98,277772,3597820,38946
1784222960,0.98,284576,3591016,39433
1784222961,0.98,284376,3591760,39433
1784222962,0.98,283604,3591988,39920
1784222963,0.98,282848,3593248,40407
1784222964,1.06,279692,3596196,38459
1784222965,1.06,277948,3597644,40407
1784222966,1.06,276592,3598748,40407
1784222967,1.06,272868,3602724,39920
1784222968,1.14,273332,3602008,40894
1784222969,1.14,272848,3602492,40894
1784222970,1.14,272692,3602900,39920
1784222971,1.14,272320,3603272,40407
1784222972,1.14,271388,3604204,40894
1784222973,1.12,270976,3604616,40894
1784222974,1.12,271252,3604340,40894
1784222975,1.12,270748,3604340,40894
1784222976,1.12,270536,3605056,40894
1784222978,1.12,270260,3605332,41381
1784222979,1.20,269660,3606736,39920
1784222980,1.20,268724,3606868,41381
1784222981,1.20,268884,3606812,41381
1784222982,1.20,268772,3607116,40894
1784222983,1.20,268320,3607764,40407
1784222984,1.34,268812,3606780,40894
1784222985,1.34,268592,3607000,40894
1784222986,1.34,268252,3607340,40894
1784222987,1.34,268308,3607284,40407
1784222988,1.39,268220,3607900,40894
1784222989,1.39,267868,3607724,40894
1784222990,1.39,268312,3607280,41381
1784222991,1.39,268128,3607316,40894
1784222992,1.39,267996,3607596,40894
1784222993,1.52,267584,3607756,41381
1784222994,1.52,268016,3607324,39433
1784222995,1.52,267796,3607796,40894
1784222996,1.52,266788,3608552,41381
1784222997,1.52,267192,3608400,40407
1784222999,1.64,267056,3608536,41868
1784223000,1.64,267488,3608104,40407
1784223001,1.64,266980,3608612,42355
1784223002,1.64,267168,3608424,40894
1784223003,1.64,268388,3606952,41381
1784223004,1.59,268332,3607260,41381
1784223005,1.59,268396,3607196,40894
1784223006,1.59,267860,3607732,40407
1784223007,1.59,267952,3607640,42842
1784223008,1.54,267868,3607724,41868
1784223009,1.54,268012,3607580,41868
1784223010,1.54,268112,3607480,40894
1784223011,1.54,268092,3607500,42355
1784223012,1.54,267920,3607672,41868
1784223013,1.74,267592,3608000,41381
1784223014,1.74,267636,3607704,40894
1784223015,1.74,267696,3607896,40894
1784223016,1.74,267480,3608112,41868
1784223017,1.74,267592,3608000,41381
1784223019,1.68,267472,3608896,41868
1784223020,1.68,267108,3608484,41868
1784223021,1.68,267292,3608048,42355
1784223022,1.68,267600,3607992,41381
1784223023,1.68,267616,3607724,40894
1784223024,1.79,267668,3607672,40894
1784223025,1.79,267608,3607480,40894
1784223026,1.79,267900,3607692,41381
1784223027,1.79,267688,3607652,41381
1784223028,1.80,267608,3607984,41868
1784223029,1.80,267816,3608072,41868
1784223030,1.80,267420,3607920,41381
1784223031,1.80,267728,3607864,42355
1784223032,1.80,267900,3607692,41381
1784223033,1.90,267468,3608560,42355
1784223034,1.90,267220,3608372,41868
1784223035,1.90,267660,3607932,41381
1784223036,1.90,268076,3607516,41381
1784223037,1.90,267780,3607664,40407
1784223039,2.15,267412,3608180,41868
1784223040,2.15,266976,3608616,41868
1784223041,2.15,266916,3608424,41868
1784223042,2.15,267296,3608296,41868
1784223043,2.15,267464,3608128,41381
1784223044,1.97,267336,3608004,42355
1784223045,1.97,267324,3608876,40407
1784223046,1.97,266772,3608820,41381
1784223047,1.97,267376,3607964,40894
1784223048,1.90,267332,3608260,41868
1784223049,1.90,267252,3608340,41868
1784223050,1.90,267692,3607900,41868
