ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784232338,0.90,275344,3600932,37485
1784232339,0.98,293652,3581940,37972
1784232340,0.98,294724,3580364,38946
1784232341,0.98,292952,3582640,38946
1784232342,0.98,291952,3583640,39433
1784232343,1.39,290652,3584940,38459
1784232344,1.39,289504,3586088,38946
1784232345,1.39,287904,3587688,39433
1784232347,1.39,288296,3587296,38946
1784232348,1.39,287360,3587980,39433
1784232349,1.76,286464,3589128,39920
1784232350,1.76,285980,3589612,39920
1784232351,1.76,284956,3590636,38946
1784232352,1.76,284496,3591096,39433
1784232353,1.76,283884,3591456,39920
1784232354,2.02,283624,3591716,39433
1784232355,2.02,283676,3591916,40407
1784232356,2.02,283232,3591972,40407
1784232357,2.02,283172,3592420,40894
1784232358,2.02,283676,3591916,40407
1784232359,2.26,283232,3592108,40894
1784232360,2.26,282832,3592508,39920
1784232361,2.26,283224,3592116,39920
1784232362,2.26,282612,3592980,40407
1784232363,2.26,282996,3592344,40407
1784232364,2.56,282900,3592692,40407
1784232365,2.56,282600,3592992,40407
1784232366,2.56,282464,3592876,40407
1784232368,2.56,282968,3592372,39433
1784232369,2.75,282508,3593084,39920
1784232370,2.75,282668,3592924,40407
1784232371,2.75,283424,3592168,40407
1784232372,2.75,282768,3592824,40894
1784232373,2.75,282520,3592820,39920
1784232374,2.93,282956,3592636,41381
1784232375,2.93,282428,3593164,39920
