ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784234744,0.72,264160,3611484,37972
1784234745,0.99,283968,3591624,37972
1784234746,0.99,283572,3592020,38459
1784234747,0.99,283312,3592280,39920
1784234748,0.99,282920,3592672,39433
1784234749,0.99,282164,3593428,39433
1784234750,1.23,281576,3594016,38946
1784234751,1.23,280612,3594980,38946
1784234752,1.23,279760,3595832,38946
1784234753,1.23,278752,3596840,39433
1784234754,1.23,278292,3597300,39433
1784234755,1.53,279144,3596448,39433
1784234756,1.53,278708,3596884,40407
1784234757,1.53,279464,3596128,38946
1784234758,1.53,278220,3597120,39920
1784234759,1.53,278240,3597100,39920
1784234760,1.73,278340,3597000,39920
1784234761,1.73,279292,3596300,39433
1784234763,1.73,278588,3596752,39920
1784234764,1.73,278496,3597096,40407
1784234765,1.91,278108,3597484,39920
1784234766,1.91,277832,3597508,39920
1784234767,1.91,278252,3597340,40407
1784234768,1.91,278148,3597444,40894
1784234769,1.91,279408,3596184,40407
1784234770,2.08,277776,3597816,40407
1784234771,2.08,278028,3597564,38946
1784234772,2.08,277712,3597880,39433
1784234773,2.08,278360,3597232,39920
1784234774,2.08,277752,3597608,39920
1784234775,2.23,277584,3598008,40894
1784234776,2.23,278024,3597568,39920
1784234777,2.23,277812,3597780,40407
1784234778,2.23,277908,3597684,40407
1784234779,2.23,277104,3598488,40407
1784234780,2.37,278236,3597356,40407
1784234781,2.37,278432,3596908,39920
