ts_epoch,load1,mem_used_kb,temp_mC
1784354045,1.27,317220,39920
1784354047,1.27,316696,38459
1784354048,1.27,317476,39433
1784354049,1.27,317328,39433
1784354050,1.27,317056,39433
1784354051,1.65,317200,39433
1784354052,1.65,317080,39433
1784354053,1.65,317580,39920
1784354054,1.65,317312,39920
1784354055,1.84,316856,39920
1784354056,1.84,316416,39433
1784354057,1.84,316300,40407
1784354058,1.84,316188,39433
1784354059,1.84,316252,39433
1784354060,1.77,316040,39920
1784354061,1.77,316036,39920
1784354062,1.77,315996,39920
1784354063,1.77,316208,39433
1784354064,1.77,316348,39433
1784354065,1.63,316316,39433
1784354066,1.63,316124,38946
1784354067,1.63,316560,39920
1784354068,1.63,316164,40407
1784354069,1.63,316084,39433
1784354070,1.58,316336,38946
1784354071,1.58,324364,38946
1784354073,1.58,324444,39433
1784354074,1.58,325152,40407
1784354075,1.58,325228,39920
1784354076,1.69,325376,40407
1784354077,1.69,324752,38946
1784354078,1.69,325108,38946
1784354079,1.69,324996,39920
1784354080,1.63,324832,39920
1784354081,1.63,324812,39433
1784354082,1.63,325268,39433
1784354083,1.63,325016,38946
1784354084,1.63,325148,39920
1784354085,1.58,324856,39920
1784354086,1.58,324796,39920
1784354087,1.58,325108,39433
1784354088,1.58,325212,39920
1784354089,1.58,324896,39920
1784354090,1.78,325044,38459
1784354091,1.78,325008,38459
1784354092,1.78,324880,39433
1784354093,1.78,325048,39920
1784354094,1.78,324844,40407
1784354095,1.71,324836,39433
1784354096,1.71,324836,39433
1784354098,1.71,324924,39920
1784354099,1.71,324620,39920
1784354100,1.71,324568,39920
1784354101,1.66,324080,39433
1784354102,1.66,324392,39433
1784354103,1.66,324092,39433
1784354104,1.66,324236,40407
1784354105,1.60,324740,38946
1784354106,1.60,324064,39433
1784354107,1.60,324312,39920
1784354108,1.60,324408,38946
1784354109,1.60,324804,39433
1784354110,1.56,324804,38459
1784354111,1.56,324956,39920
1784354112,1.56,325164,39920
1784354113,1.56,325152,39920
1784354114,1.56,325232,39433
1784354115,1.51,324680,39433
1784354116,1.51,324220,40407
1784354117,1.51,324220,38946
1784354118,1.51,324396,38946
1784354119,1.51,323996,39920
1784354120,1.55,324136,39433
1784354121,1.55,324136,39920
1784354122,1.55,323776,38946
1784354124,1.55,324180,38946
1784354125,1.55,324432,39433
1784354126,1.75,324388,39433
1784354127,1.75,324268,38946
1784354128,1.75,326144,38459
1784354129,1.75,332352,40407
1784354130,1.61,332344,38946
1784354131,1.61,332596,38459
1784354132,1.61,332396,38459
1784354133,1.61,332396,38946
1784354134,1.61,332500,37972
1784354135,1.48,332212,38459
1784354136,1.48,332512,39433
1784354137,1.48,332812,37485
1784354138,1.48,332576,38459
1784354139,1.48,332596,38459
1784354140,1.36,332404,38946
1784354141,1.36,331920,38459
1784354142,1.36,331568,37972
1784354143,1.36,330768,38946
1784354144,1.36,330428,36998
1784354145,1.25,330196,37972
1784354146,1.25,330260,37972
1784354147,1.25,330288,37972
1784354148,1.25,330144,38946
1784354150,1.25,330220,36998
1784354151,1.31,329808,37972
1784354152,1.31,329808,37485
1784354153,1.31,329764,37972
1784354154,1.31,329676,37485
1784354155,1.20,329692,38459
1784354156,1.20,329600,37972
1784354157,1.20,329660,38459
1784354158,1.20,329564,38459
1784354159,1.20,329508,37972
1784354160,1.11,329916,37485
1784354161,1.11,330208,37972
1784354162,1.11,329780,37972
1784354163,1.11,329588,36998
1784354164,1.11,330032,37485
1784354165,1.02,330180,37972
1784354166,1.02,329844,37485
1784354167,1.02,330224,37972
1784354168,1.02,329776,38459
1784354169,1.02,329584,38459
1784354170,0.94,329576,37972
1784354171,0.94,329340,37972
1784354172,0.94,329556,37485
1784354173,0.94,329912,37485
1784354174,0.94,330328,38459
1784354176,0.86,330184,37485
1784354177,0.86,329684,37485
1784354178,0.86,329832,38459
1784354179,0.86,329980,37972
1784354180,0.87,330084,38459
1784354181,0.87,329860,37972
1784354182,0.87,329860,38459
1784354183,0.87,329136,37972
1784354184,0.87,329640,38459
1784354185,0.80,329364,37972
1784354186,0.80,329364,38459
1784354187,0.80,329928,37972
1784354188,0.80,329804,37972
1784354189,0.80,329612,37485
1784354190,0.74,330136,36998
1784354191,0.74,329988,37972
1784354192,0.74,329952,37485
1784354193,0.74,329880,37972
1784354194,0.74,330020,37972
1784354195,0.68,329780,38459
1784354196,0.68,329544,37972
1784354197,0.68,330292,37485
1784354198,0.68,330292,37485
1784354199,0.68,329888,37972
1784354201,0.62,329484,38459
1784354202,0.62,329576,37485
1784354203,0.62,329976,37972
1784354204,0.62,329828,37972
1784354205,0.62,329924,37972
1784354206,0.97,329792,37972
1784354207,0.97,329408,37972
1784354208,0.97,329724,37485
1784354209,0.97,330228,37972
1784354210,0.90,329908,38459
1784354211,0.90,329804,37485
1784354212,0.90,330280,36998
1784354213,0.90,329932,37485
1784354214,0.90,329932,38459
1784354215,0.82,329992,38459
1784354216,0.82,330096,37485
1784354217,0.82,330664,37485
1784354218,0.82,330556,37972
1784354219,0.82,330304,37972
1784354220,0.76,330408,37972
1784354221,0.76,330544,38459
1784354222,0.76,330684,37972
1784354223,0.76,330580,37485
1784354224,0.76,330264,37485
1784354225,0.94,367460,38459
1784354227,0.94,397144,39433
1784354228,0.94,449156,38459
1784354229,0.94,471840,38946
