ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784213921,0.53,264956,3611028,36511
1784213922,0.53,269216,3606376,37972
1784213923,0.57,284856,3590736,38946
1784213924,0.57,284824,3590516,38946
1784213925,0.57,285328,3590264,39920
1784213926,0.57,285312,3590280,38946
1784213927,0.57,284260,3591332,38946
1784213928,0.60,282320,3593272,38946
1784213929,0.60,282016,3593584,39920
1784213930,0.60,281616,3593976,39920
1784213931,0.60,280060,3595532,39433
1784213932,0.71,279180,3596412,39920
1784213933,0.71,278216,3597376,40407
1784213934,0.71,276948,3598392,40894
1784213935,0.71,275576,3600016,40407
1784213936,0.71,274448,3600892,40894
1784213937,0.82,273600,3602320,40407
1784213938,0.82,272140,3603452,40407
1784213939,0.82,271084,3604508,40894
1784213941,0.82,270720,3604872,41381
1784213942,0.82,269812,3605780,41381
1784213943,0.83,269304,3606288,40407
1784213944,0.83,268756,3606836,39920
1784213945,0.83,268904,3606436,40894
1784213946,0.83,268788,3606552,40407
1784213947,0.83,268880,3606712,40407
1784213948,1.01,268644,3606948,40894
1784213949,1.01,268244,3607488,40407
1784213950,1.01,268504,3607088,40894
1784213951,1.01,268500,3606944,40894
1784213952,1.00,268332,3607348,41381
1784213953,1.00,268376,3606964,40407
1784213954,1.00,268228,3607364,39920
1784213955,1.00,268376,3607216,39920
1784213956,1.00,268628,3606964,39920
1784213957,1.08,268880,3606712,40407
1784213958,1.08,268880,3606712,41381
1784213959,1.08,268912,3606680,40407
1784213961,1.08,268512,3606680,40894
1784213962,1.08,268372,3606968,40894
1784213963,1.08,268868,3606472,40894
1784213964,1.08,269372,3606220,41381
1784213965,1.08,269236,3606356,40894
1784213966,1.08,269488,3606104,41381
1784213967,1.08,269340,3606252,40407
1784213968,1.15,268496,3607672,40407
1784213969,1.15,268928,3606412,41868
1784213970,1.15,269276,3606316,39920
1784213971,1.15,268876,3606716,41381
1784213972,1.22,268920,3606420,40407
1784213973,1.22,268944,3606648,40894
1784213974,1.22,268820,3606916,41868
1784213975,1.22,269180,3606412,40894
1784213976,1.22,268984,3606904,41868
1784213977,1.20,268828,3606764,41868
1784213978,1.20,269080,3606512,41381
1784213979,1.20,269080,3606512,41868
1784213980,1.20,268672,3606668,40407
1784213982,1.20,268776,3606964,41381
1784213983,1.35,269028,3606416,40407
1784213984,1.35,269140,3606452,42355
1784213985,1.35,269052,3606096,40407
1784213986,1.35,269224,3606368,40894
1784213987,1.35,268984,3605852,40894
1784213988,1.48,269616,3605976,41381
1784213989,1.48,269608,3605984,42842
1784213990,1.48,269528,3606064,41868
1784213991,1.48,269756,3605584,41868
1784213992,1.44,269512,3606080,40894
1784213993,1.44,269508,3606084,41868
1784213994,1.44,269860,3605732,41868
1784213995,1.44,269460,3605880,40407
1784213996,1.44,269608,3606428,42355
1784213997,1.49,269164,3606176,41868
1784213998,1.49,269520,3605820,41381
1784213999,1.49,269668,3605672,41868
1784214000,1.49,269508,3606232,41868
1784214002,1.49,268988,3606352,41381
1784214003,1.61,269336,3606256,41868
1784214004,1.61,269688,3605904,42355
1784214005,1.61,269940,3605652,41381
1784214006,1.61,269792,3605800,41381
1784214007,1.61,269688,3605652,40894
1784214008,1.64,269940,3605652,42355
1784214009,1.64,269144,3607152,42355
1784214010,1.64,268944,3606648,41381
1784214011,1.64,269448,3606144,40894
1784214012,1.67,269372,3606116,41381
1784214013,1.67,269624,3606404,42355
1784214014,1.67,271568,3603520,41381
1784214015,1.67,271572,3604020,41381
1784214016,1.67,270832,3604760,41868
1784214017,1.61,270616,3604976,41868
1784214018,1.61,270708,3604884,41381
1784214019,1.61,270628,3604816,41381
1784214020,1.61,270728,3604612,41381
