iter,compute_ns,wake_lag_ns,e2e_ns
0,1422935,44889,1489509
1,1059858,522064,1592089
2,1054673,643960,1708429
3,1066469,751670,1827880
4,1062154,868529,1939424
5,1068969,978758,2056320
6,1068081,1094542,2172067
7,1067673,1210586,2287277
8,1078802,1324704,2412229
9,1082766,1450007,2541384
10,1083581,1579013,2671742
11,1095581,1708817,2813564
12,1099247,1852731,2961219
13,1099081,2999071,4107004
14,1103488,3144856,4256918
15,1107136,3293807,4409536
16,1114692,3447036,4570432
17,1110396,3608173,4727402
18,1107414,3765457,4882001
19,1111543,3919483,5039953
20,1109674,4077193,5195441
21,1113507,4232534,5354744
22,1120432,4392430,5521547
23,1122359,4559140,5690147
24,1128599,4728388,5865895
25,1127285,4903284,6039180
26,1135729,5076865,6221483
27,1136563,6259502,7404712
28,1138711,6442398,7589756
29,1138618,6627775,7775412
30,1139099,6813338,7961104
31,1138267,6998641,8145704
32,1145729,7183000,8337396
33,1144284,7376507,8529662
34,1143970,7568033,8720799
35,1145507,7758503,8912417
36,1144803,7949510,9103388
37,1158933,8140351,9308265
38,1155081,8351080,9515921
39,1151210,8554143,9714483
40,1149766,9754002,10912731
41,1145951,9950787,11105516
42,1148877,10143498,11301190
43,1153581,10339579,11502327
44,1156655,10540753,11706297
45,1153469,10744390,11906823
46,1150933,10944878,12104385
47,1158452,11142626,12309967
48,1154970,11347208,12511085
49,1157877,11548974,12715685
50,1156303,11753370,12918729
51,1154785,11956655,13120125
52,1154673,12157699,13320669
53,1162007,12358855,13529899
54,1160247,13567121,14736480
55,1160785,13774647,14944228
56,1162693,13981636,15153587
57,1166692,14191365,15366743
58,1169155,14404206,15582213
59,1171470,14620417,15800609
60,1170784,14838869,16018413
61,1174378,15056617,16239883
62,1169526,15277791,16456464
63,1177230,15494242,16680342
64,1194174,15721027,16924349
65,1186026,15964998,17159912
66,1185896,16198542,17393235
67,1180285,17432272,18621594
68,1180433,17659853,18848731
69,1183192,17886527,19078053
70,1180044,18116127,19304783
71,1177007,18342505,19527920
72,1185063,18566290,19759501
73,1183229,18797205,19988990
74,1188748,19026898,20224257
75,1183396,19262183,20454190
76,1184173,19491209,20684105
77,1184470,19721271,20914242
78,1183007,19951612,21143434
79,1179322,20180564,21368349
80,1178248,20406627,21593245
81,1179711,21629801,22817660
82,1181767,21855623,23045889
83,1188507,22083279,23279989
84,1184544,22317156,23510256
85,1185007,22548090,23741652
86,1185545,22778671,23972678
87,1185433,23009827,24203556
88,1188525,23240667,24437563
89,1190007,23475638,24673886
90,1190581,23711238,24910652
91,1192581,23948190,25149252
92,1194803,24187882,25391649
93,1193248,24429593,25631526
94,1194655,25669230,26872238
95,1193248,25910553,27112282
96,1194266,26150412,27352789
97,1196878,26390753,27596278
98,1197452,26634038,27839564
99,1196081,26877027,28081997
100,1198045,27119534,28325856
101,1198340,27364060,28571160
102,1235192,27608271,28851890
103,1204619,27892075,29105231
104,1203877,28142805,29355220
105,1206507,28392720,29607875
106,1207396,28646153,29861901
107,1205415,28899031,30113076
108,1209266,30150076,31367879
109,1208933,30406250,31623943
110,1206359,30662035,31876913
111,1208637,30914154,32131624
112,1212452,31170124,32390910
113,1214470,31428539,32651584
114,1209619,31689084,32907165
115,1213433,31944666,33166525
116,1216045,32204432,33429051
117,1216545,32466033,33691003
118,1215359,32728540,33952196
119,1216933,32989696,34215907
120,1217989,33253296,34479840
121,1222618,34516915,35748070
122,1233285,34788756,36030782
123,1224193,35070726,36303956
124,1225230,35342419,36576186
125,1223433,35614501,36846508
126,1221229,35885082,37114960
127,1223156,36153516,37385153
128,1230507,36423357,37662735
129,1235545,36701716,37945965
130,1231470,36984780,38225139
131,1230711,37264436,38503721
132,1227711,37541777,38778284
133,1232230,37816358,39057347
134,1230915,38096033,39335818
135,1231137,39374133,40613603
136,1232470,39652103,40893389
137,1231396,39930593,41170470
138,1230433,40207804,41446534
139,1229137,40484182,41722060
140,1235396,40760578,42004456
141,1233174,41041345,42282668
142,1233137,41320816,42562749
143,1248452,41640380,42897443
144,1239433,41937295,43185413
145,1238359,42223210,43469865
146,1241359,42507903,43757984
147,1241082,42795429,44044696
148,1241155,44081807,45331648
149,1241174,44369407,45618989
150,1240267,44657378,45906200
151,1237674,44944071,46190264
152,1239748,45228042,46476345
153,1258471,45513420,46780390
154,1251359,45821983,47082046
155,1249211,46121583,47378998
156,1250322,46417406,47676617
157,1250285,46714914,47973644
158,1250433,47011718,48271133
159,1250101,47308577,48567252
160,1250378,47605567,48864556
161,1250674,47902556,49161693
162,1250637,49199286,50458145
163,1255434,49495720,50759524
164,1255174,49797190,51060772
165,1254323,50098254,51360891
166,1256156,50398206,51663269
167,1257396,50700621,51966666
168,1258748,51004573,52271933
169,1256249,51309748,52574459
170,1256582,51611534,52876708
171,1254378,51915171,53178030
172,1260081,52215605,53484075
173,1259767,52521872,53790361
174,1266285,52827806,54102628
175,1266026,54140665,55415080
176,1263878,54452803,55725292
177,1265174,54763199,56037133
178,1267397,55074911,56351030
179,1262211,55389252,56660038
180,1268249,55698742,56975416
181,1263582,56013212,57285220
182,1266433,56323442,57598617
183,1264378,56636210,57908884
184,1268026,56946736,58223447
185,1266175,57261244,58536103
186,1268285,57574030,58850796
187,1267934,57888760,59165212
188,1265730,58203138,59477183
189,1267360,59515109,60790709
190,1269082,59828728,61105958
191,1268934,60143587,61421077
192,1270082,60458929,61737418
193,1266841,60775122,62050426
194,1268618,61088500,62365396
195,1270378,61402378,62681478
196,1271823,61718738,62998912
197,1270711,62036450,63315809
198,1275304,62353309,63637150
199,1276545,62674984,63960029
200,1273433,62998325,64280481
201,1265933,63317796,64592174
202,1272489,64630600,65911923
203,1276712,64950330,66235857
204,1278415,65274801,66561772
205,1277600,65599568,66886113
206,1275952,65923613,67207751
207,1267841,66244899,67520999
208,1263303,66558685,67829989
209,1275675,66867896,68151793
210,1274119,67189460,68471856
211,1265526,67509301,68783049
212,1262341,67820513,69090853
213,1263155,68128113,69399658
214,1265007,68437769,69710591
215,1266397,68747536,70022007
216,1264544,70059211,71331829
217,1261360,70368922,71638893
218,1264582,70676486,71948826
219,1261859,70985475,72255575
220,1260989,71293483,72562453
221,1264082,71599398,72871757
222,1266508,71909017,73183562
223,1265007,72220191,73493421
224,1261563,72530847,73800281
225,1264193,72837559,74110289
226,1265433,73147659,74421204
227,1266044,73458223,74732767
228,1264711,73770212,75042905
229,1265433,75080313,76354135
230,1266285,75391617,76666087
231,1263563,75703458,76975262
232,1265915,76012429,77286251
233,1262508,76323251,77593926
234,1268618,76631315,77907989
235,1262119,76946193,78216719
236,1265693,77255219,78528894
237,1264526,77566375,78839087
238,1267508,77876957,79152595
239,1265637,78190539,79464028
240,1267711,78500751,79776888
241,1268081,78814722,80090989
242,1265360,79128193,80401941
243,1268285,80438997,81715282
244,1284544,80752801,82045957
245,1276119,81086735,82371446
246,1267878,81409946,82685936
247,1269637,81723251,83001036
248,1270119,82039203,83317229
249,1269397,82354655,83632218
250,1273286,82669904,83951819
251,1267729,82988541,84264531
252,1271822,83302142,84582131
253,1266804,83619002,84894120
254,1268452,83932232,85208906
255,1269211,84246462,85523988
