ts_epoch,load1,mem_used_kb,mem_avail_kb,temp_mC
1784231897,0.46,295940,3579652,37972
1784231898,0.46,311476,3564672,38459
1784231899,0.50,307976,3567364,38459
1784231900,0.50,310336,3565256,39433
1784231901,0.50,310892,3564700,39433
1784231902,0.50,313204,3561912,40407
1784231903,0.86,315356,3559984,39433
1784231904,0.86,316180,3559160,39433
1784231905,0.86,317764,3557828,40894
1784231906,0.86,321156,3554184,39920
1784231907,0.86,323700,3551520,40894
1784231908,1.19,326836,3548756,40407
1784231909,1.19,329828,3545616,40407
1784231910,1.19,333060,3542532,39433
1784231911,1.19,336044,3539296,39920
1784231913,1.19,340040,3535552,39920
1784231914,1.50,343048,3532544,40407
1784231915,1.50,347124,3528216,39920
1784231916,1.50,350780,3524812,40894
1784231917,1.50,354036,3521304,40894
1784231918,1.50,357820,3517772,39920
1784231919,1.78,361044,3514296,40894
1784231920,1.78,364340,3511000,40407
1784231921,1.78,367852,3507236,39433
1784231922,1.78,371656,3503936,40894
1784231923,1.78,375440,3500152,40407
1784231924,2.20,378096,3496992,40894
1784231925,2.20,381152,3494188,40407
1784231926,2.20,384540,3490208,41381
1784231927,2.20,379808,3495280,40407
1784231928,2.10,366816,3508776,40894
1784231929,2.10,369572,3506020,40894
1784231930,2.10,372144,3503448,40894
1784231931,2.10,374536,3501056,41381
1784231932,2.10,377056,3498284,40894
1784231934,2.41,380080,3495512,40407
1784231935,2.41,383356,3492236,40407
1784231936,2.41,386380,3489212,40407
1784231937,2.41,390132,3485460,42355
1784231938,2.41,393408,3481932,41381
1784231939,2.70,397188,3478180,41381
1784231940,2.70,400436,3475156,42355
1784231941,2.70,404468,3471124,41381
1784231942,2.70,407968,3467120,40894
1784231943,2.70,411496,3464096,40407
1784231944,2.97,415276,3460064,40894
1784231945,2.97,418804,3456788,40894
1784231946,2.97,422332,3453020,40894
1784231947,2.97,425580,3449508,41381
1784231948,3.21,430076,3445292,41381
1784231949,3.21,433828,3441764,40894
1784231950,3.21,437104,3438236,41381
1784231951,3.21,440380,3434960,40894
1784231952,3.21,444384,3430704,41868
1784231953,3.59,448164,3427176,40894
1784231955,3.59,452420,3422932,41381
1784231956,3.59,455920,3419420,41381
1784231957,3.59,459700,3415892,40407
1784231958,3.59,463216,3411900,40894
1784231959,3.87,466716,3408372,41381
1784231960,3.87,470480,3404860,40894
1784231961,3.87,474008,3401332,41868
1784231962,3.87,477776,3397816,41381
1784231963,3.87,481052,3394540,41381
1784231964,4.12,484772,3390568,41381
1784231965,4.12,488300,3386788,40407
1784231966,4.12,492292,3383300,40894
1784231967,4.12,495820,3379520,42355
1784231968,4.27,499096,3376244,40894
1784231969,4.27,502848,3372240,41381
1784231970,4.27,506608,3368732,41381
1784231971,4.27,510596,3364744,42355
1784231972,4.27,514376,3360964,41868
1784231973,4.49,517728,3357612,40894
1784231974,4.49,521004,3354336,39920
1784231976,4.49,524624,3350212,42355
1784231977,4.49,528736,3346604,41381
1784231978,4.49,532264,3343076,41381
1784231979,4.61,535764,3339324,41868
1784231980,4.61,539768,3335572,41381
1784231981,4.61,544024,3331316,41868
1784231982,4.61,547548,3327792,42355
1784231983,4.61,550520,3324568,41381
1784231984,4.80,554028,3321312,41381
1784231985,4.80,557704,3317160,41381
1784231986,4.80,561456,3313884,42355
1784231987,4.80,564984,3310356,41868
1784231988,4.98,568260,3306828,41381
1784231989,4.98,572024,3303568,42355
1784231990,4.98,575548,3299792,41868
1784231991,4.98,579300,3296292,40894
1784231992,4.98,582812,3292528,41381
1784231993,5.14,586752,3288840,40894
1784231994,5.14,590280,3284808,40894
1784231995,5.14,593808,3281532,41868
